,game_id,commence_time,game_type,home_team,away_team,season,home_R,away_R,home_RA,away_RA,home_is_winner,home_score,away_score,home_W-L%,away_W-L%,home_Luck,away_Luck,pinnacle_home,pinnacle_away,lowvig_home,lowvig_away,gtbets_home,gtbets_away,lowvig_home_prob,lowvig_away_prob,lowvig_vig,lowvig_home_vf,lowvig_away_vf
7676,8a369d8b18568a8c627648cf8c5ab7f1,2022-07-13T22:41:00Z,R,Miami Marlins,Pittsburgh Pirates,2022,3.6,3.6,4.2,5.0,1,5,4,0.426,0.383,-1,4,-172.0,157.0,-164.0,151.0,-164.0,149.0,0.6212121212121212,0.398406374501992,0.019618495714113227,0.6092593688946777,0.39074063110532237
7677,087ab947b0d7b01a5c25441167dc0ba2,2022-07-13T23:06:00Z,R,New York Yankees,Cincinnati Reds,2022,5.0,4.0,3.5,5.0,1,7,6,0.611,0.383,-7,-2,-303.0,267.0,-303.0,270.0,-303.0,255.0,0.7518610421836228,0.2702702702702703,0.022131312453893104,0.7355816547470638,0.26441834525293617
7678,8e02d54b304a4a0b876cd26073db602b,2022-07-13T23:08:00Z,R,Toronto Blue Jays,Philadelphia Phillies,2022,4.8,4.6,4.2,4.2,1,8,2,0.568,0.537,1,0,-104.0,-104.0,-108.0,-102.0,-108.0,-102.0,0.5192307692307693,0.504950495049505,0.024181264280274117,0.5069715560513107,0.4930284439486894
7679,0ae55f9e57fe7d3bfbf9da02cd714d8e,2022-07-13T23:11:00Z,R,Tampa Bay Rays,Boston Red Sox,2022,4.1,4.5,3.8,4.9,1,4,1,0.531,0.481,-1,2,-172.0,158.0,-175.0,161.0,-175.0,159.0,0.6363636363636364,0.3831417624521073,0.019505398815743646,0.624188588998975,0.37581141100102494
7680,932e94d3b7770cc2a085b55c5ee2e3b7,2022-07-13T23:11:00Z,R,Cleveland Guardians,Chicago White Sox,2022,4.3,4.2,3.9,4.4,0,1,2,0.568,0.5,4,3,-102.0,-106.0,100.0,-110.0,100.0,-110.0,0.5,0.5238095238095238,0.023809523809523725,0.48837209302325585,0.5116279069767442
7681,941c5eff3525d8c6e250d94f883253cb,2022-07-13T23:46:00Z,R,St. Louis Cardinals,Los Angeles Dodgers,2022,4.8,5.2,3.9,3.2,0,6,7,0.574,0.685,-2,-5,132.0,-143.0,132.0,-143.0,131.0,-143.0,0.43103448275862066,0.588477366255144,0.01951184901376468,0.4227851625026098,0.5772148374973902
7682,ed3bb4d19271c9edd5a99174776a8ab7,2022-07-14T00:06:00Z,R,Chicago Cubs,Baltimore Orioles,2022,4.1,4.2,4.5,4.2,0,1,7,0.457,0.512,1,4,-135.0,125.0,-135.0,125.0,-135.0,125.0,0.574468085106383,0.4444444444444444,0.01891252955082745,0.5638051044083527,0.4361948955916473
7683,282327152fa9ec78f8ba48c25c84b51f,2022-07-14T00:06:00Z,R,Texas Rangers,Oakland Athletics,2022,4.4,3.5,4.6,4.8,1,5,2,0.42,0.37,-9,1,-185.0,169.0,-182.0,166.0,-182.0,161.0,0.6453900709219859,0.37593984962406013,0.02132992054604599,0.6319114499034094,0.3680885500965906
7684,464d7a4fc33a982d53d369686bcacf51,2022-07-14T00:41:00Z,R,Colorado Rockies,San Diego Padres,2022,4.3,4.4,5.4,4.1,1,10,6,0.42,0.549,3,3,148.0,-161.0,155.0,-169.0,153.0,-167.0,0.39215686274509803,0.6282527881040892,0.020409650849187333,0.38431316522608755,0.6156868347739124
7685,869ecd2abc6cbf7d442d5c0873104167,2022-07-14T19:11:00Z,R,Colorado Rockies,San Diego Padres,2022,4.3,4.4,5.4,4.1,1,10,6,0.42,0.549,3,3,119.0,-128.0,120.0,-130.0,120.0,-130.0,0.45454545454545453,0.5652173913043478,0.019762845849802257,0.44573643410852715,0.5542635658914729
7686,a7178192ba6333c35e514f94d7a49591,2022-07-14T01:39:00Z,R,Los Angeles Angels,Houston Astros,2022,3.8,4.5,4.1,3.2,1,7,1,0.451,0.654,-3,0,-123.0,114.0,-120.0,110.0,-120.0,110.0,0.5454545454545454,0.47619047619047616,0.02164502164502169,0.5338983050847457,0.4661016949152542
7687,1dfed4beb176025ae6ccdac4c5a689a2,2022-07-14T16:11:00Z,R,Miami Marlins,Pittsburgh Pirates,2022,3.6,3.6,4.2,5.0,1,3,2,0.426,0.383,-1,4,-159.0,146.0,-156.0,145.0,-156.0,145.0,0.609375,0.40816326530612246,0.017538265306122458,0.5988718270134754,0.4011281729865246
7688,464d7a4fc33a982d53d369686bcacf51,2022-07-14T00:41:00Z,R,Colorado Rockies,San Diego Padres,2022,4.3,4.4,5.4,4.1,1,8,5,0.42,0.549,3,3,148.0,-161.0,155.0,-169.0,153.0,-167.0,0.39215686274509803,0.6282527881040892,0.020409650849187333,0.38431316522608755,0.6156868347739124
7689,869ecd2abc6cbf7d442d5c0873104167,2022-07-14T19:11:00Z,R,Colorado Rockies,San Diego Padres,2022,4.3,4.4,5.4,4.1,1,8,5,0.42,0.549,3,3,119.0,-128.0,120.0,-130.0,120.0,-130.0,0.45454545454545453,0.5652173913043478,0.019762845849802257,0.44573643410852715,0.5542635658914729
7690,ac7ea1dfc68c7c1d89cf47bc599f9908,2022-07-14T23:06:00Z,R,Washington Nationals,Atlanta Braves,2022,3.7,4.9,5.3,3.8,0,4,5,0.34,0.623,-1,1,186.0,-204.0,190.0,-208.0,188.0,-208.0,0.3448275862068966,0.6753246753246753,0.020152261531571902,0.3380158033362599,0.6619841966637401
7691,78b1b3c478f01c742b419bb9b015449c,2022-07-14T23:06:00Z,R,New York Yankees,Cincinnati Reds,2022,5.0,4.0,3.5,5.0,0,6,7,0.611,0.383,-7,-2,-196.0,180.0,-196.0,181.0,-196.0,177.0,0.6621621621621622,0.35587188612099646,0.018034048283158688,0.6504322358165241,0.34956776418347585
7693,ce3f1a746fbdaf46960fd11ea8908fb1,2022-07-14T23:11:00Z,R,Cleveland Guardians,Detroit Tigers,2022,4.3,3.4,3.9,4.4,1,4,0,0.568,0.407,4,3,,,-217.0,200.0,-222.0,190.0,0.6845425867507886,0.3333333333333333,0.017875920084121866,0.6725206611570248,0.3274793388429752
7694,81c7598c04d3bfc43f67b018dab15fdc,2022-07-14T23:11:00Z,R,Tampa Bay Rays,Boston Red Sox,2022,4.1,4.5,3.8,4.9,1,5,4,0.531,0.481,-1,2,,,-125.0,115.0,-125.0,115.0,0.5555555555555556,0.46511627906976744,0.02067183462532296,0.5443037974683544,0.45569620253164556
7695,80b272f62423b6e17e4de79f3ff05566,2022-07-14T23:16:00Z,R,St. Louis Cardinals,Los Angeles Dodgers,2022,4.8,5.2,3.9,3.2,0,0,4,0.574,0.685,-2,-5,140.0,-152.0,138.0,-149.0,137.0,-149.0,0.42016806722689076,0.5983935742971888,0.018561641524079464,0.4125111825320566,0.5874888174679435
7696,eeb1f24852ca7472bdee3d97f0a029ca,2022-07-14T23:41:00Z,R,Minnesota Twins,Chicago White Sox,2022,4.3,4.2,4.2,4.4,0,2,12,0.481,0.5,-4,3,-161.0,147.0,-154.0,142.0,-154.0,142.0,0.6062992125984252,0.4132231404958678,0.019522353094292955,0.5946894746920278,0.4053105253079722
7697,91db7a82799980814a89a8d2aac3eb28,2022-07-15T18:21:00Z,R,Chicago Cubs,New York Mets,2022,4.1,4.8,4.5,3.7,0,0,8,0.457,0.623,1,2,118.0,-128.0,116.0,-127.0,,,0.46296296296296297,0.5594713656387665,0.022434328601729447,0.45280459586691135,0.5471954041330886
7698,fef10591805f349afe2965278a53bbe5,2022-07-15T00:06:00Z,R,Chicago Cubs,New York Mets,2022,4.1,4.8,4.5,3.7,0,0,8,0.457,0.623,1,2,123.0,-133.0,123.0,-133.0,123.0,-133.0,0.4484304932735426,0.5708154506437768,0.019245943917319375,0.4399629902377311,0.5600370097622689
7699,8e89265d6f3217aac8a8537b68269b21,2022-07-15T00:06:00Z,R,Texas Rangers,Seattle Mariners,2022,4.4,4.3,4.6,3.8,0,5,6,0.42,0.556,-9,1,,,-118.0,108.0,-118.0,108.0,0.5412844036697247,0.4807692307692308,0.02205363443895547,0.5296046953219403,0.4703953046780598
7700,8c6a5eb987e54276f65a51e71ccf9bd1,2022-07-15T00:08:00Z,R,Los Angeles Angels,Houston Astros,2022,3.8,4.5,4.1,3.2,0,2,3,0.451,0.654,-3,0,144.0,-156.0,147.0,-159.0,147.0,-159.0,0.4048582995951417,0.6138996138996139,0.01875791349475553,0.39740383287557735,0.6025961671244228
7701,c0bc4eb8590e7720ab4daedd4d8e4ad6,2022-07-15T01:46:00Z,R,San Francisco Giants,Milwaukee Brewers,2022,4.4,4.5,4.3,4.2,0,2,3,0.5,0.531,-2,1,-106.0,-102.0,-104.0,-106.0,-104.0,-106.0,0.5098039215686274,0.5145631067961165,0.024367028364743915,0.497677011707861,0.5023229882921391
