,id,game_date,season,home_team,away_team,home_score,away_score,home_is_winner,away_is_winner,game_type,commence_time_x,away_Date,away_Current_win_pct,away_3_win_pct,away_1_win_pct,away_Home_win_pct,away_Away_win_pct,away_prev_win_pct,home_Date,home_Current_win_pct,home_3_win_pct,home_1_win_pct,home_Home_win_pct,home_Away_win_pct,home_prev_win_pct,median_home,median_away,lowvig_home,lowvig_away
6580,8566,2023-06-06,2023,Milwaukee Brewers,Baltimore Orioles,4,3,1,0,R,2023-06-06T23:40:00Z,2023-06-06,0.627,0.667,1.000,0.586,0.667,0.512,2023-06-06,0.533,0.667,0.000,0.571,0.500,0.531,-124.0,107.0,-124.0,114.0
6581,8568,2023-06-06,2023,Colorado Rockies,San Francisco Giants,4,10,0,1,R,2023-06-07T00:40:00Z,2023-06-06,0.492,0.333,0.000,0.531,0.444,0.5,2023-06-06,0.426,0.667,0.000,0.517,0.344,0.42,117.0,-134.0,123.0,-133.0
6582,8569,2023-06-06,2023,Los Angeles Angels,Chicago Cubs,7,4,1,0,R,2023-06-07T01:38:00Z,2023-06-06,0.441,0.333,0.000,0.484,0.393,0.457,2023-06-06,0.508,0.333,1.000,0.536,0.485,0.451,-134.0,115.0,-130.0,120.0
6584,8570,2023-06-06,2023,San Diego Padres,Seattle Mariners,1,4,0,1,R,2023-06-07T01:40:00Z,2023-06-06,0.492,0.000,0.000,0.531,0.444,0.551,2023-06-06,0.467,0.667,1.000,0.414,0.516,0.546,-135.0,117.0,-130.0,120.0
6585,8571,2023-06-07,2023,Pittsburgh Pirates,Oakland Athletics,5,9,0,1,R,2023-06-07T16:35:00Z,2023-06-07,0.206,0.333,1.000,0.226,0.188,0.37,2023-06-07,0.533,0.667,0.000,0.533,0.533,0.383,-182.0,157.0,-173.0,159.0
6587,8572,2023-06-07,2023,San Diego Padres,Seattle Mariners,10,3,1,0,R,2023-06-07T20:10:00Z,2023-06-07,0.500,0.333,1.000,0.531,0.464,0.551,2023-06-07,0.459,0.333,0.000,0.400,0.516,0.546,-119.5,101.0,-112.0,102.0
6589,8573,2023-06-07,2023,Miami Marlins,Kansas City Royals,6,1,1,0,R,2023-06-07T22:10:00Z,2023-06-07,0.295,0.333,0.000,0.281,0.310,0.401,2023-06-07,0.548,1.000,1.000,0.606,0.483,0.426,-176.5,154.5,-172.0,158.0
6590,8574,2023-06-07,2023,Tampa Bay Rays,Minnesota Twins,2,1,1,0,R,2023-06-07T22:40:00Z,2023-06-07,0.508,0.000,0.000,0.563,0.448,0.482,2023-06-07,0.698,1.000,1.000,0.818,0.567,0.524,-141.0,120.0,-133.0,123.0
6592,8575,2023-06-07,2023,Washington Nationals,Arizona Diamondbacks,2,6,0,1,R,2023-06-07T23:05:00Z,2023-06-07,0.590,0.333,1.000,0.588,0.593,0.457,2023-06-07,0.417,0.000,0.000,0.375,0.464,0.34,115.0,-135.0,118.0,-128.0
6594,8576,2023-06-07,2023,Toronto Blue Jays,Houston Astros,3,2,1,0,R,2023-06-07T23:07:00Z,2023-06-07,0.590,0.333,0.000,0.563,0.621,0.669,2023-06-07,0.548,0.667,1.000,0.593,0.514,0.561,-156.0,135.0,-148.0,137.0
6595,8577,2023-06-07,2023,Cleveland Guardians,Boston Red Sox,5,2,1,0,R,2023-06-07T23:10:00Z,2023-06-07,0.508,0.333,1.000,0.515,0.500,0.482,2023-06-07,0.450,0.667,0.000,0.429,0.469,0.568,-133.0,114.0,-125.0,115.0
6597,8578,2023-06-07,2023,Cincinnati Reds,Los Angeles Dodgers,8,6,1,0,R,2023-06-07T23:10:00Z,2023-06-07,0.574,0.000,0.000,0.667,0.484,0.675,2023-06-07,0.459,0.667,1.000,0.485,0.429,0.383,143.0,-165.0,147.0,-159.0
6599,8579,2023-06-07,2023,Atlanta Braves,New York Mets,7,5,1,0,R,2023-06-07T23:20:00Z,2023-06-07,0.492,0.000,0.000,0.556,0.441,0.618,2023-06-07,0.600,1.000,1.000,0.533,0.667,0.615,-120.0,105.0,-116.0,106.0
6600,8580,2023-06-07,2023,Milwaukee Brewers,Baltimore Orioles,10,2,1,0,R,2023-06-07T23:40:00Z,2023-06-07,0.617,0.333,0.000,0.586,0.645,0.512,2023-06-07,0.541,0.667,1.000,0.586,0.500,0.531,-145.0,125.0,-145.0,134.0
6601,8582,2023-06-07,2023,Colorado Rockies,San Francisco Giants,4,5,0,1,R,2023-06-08T00:40:00Z,2023-06-07,0.500,0.667,1.000,0.531,0.464,0.5,2023-06-07,0.419,0.333,0.000,0.500,0.344,0.42,175.0,-204.5,180.0,-196.0
6603,8583,2023-06-07,2023,Los Angeles Angels,Chicago Cubs,6,2,1,0,R,2023-06-08T01:38:00Z,2023-06-07,0.433,0.333,0.000,0.484,0.379,0.457,2023-06-07,0.516,0.667,1.000,0.552,0.485,0.451,-135.0,117.0,-130.0,120.0
6605,8584,2023-06-07,2023,Philadelphia Phillies,Detroit Tigers,Unknown,Unknown,Unknown,Unknown,R,2023-06-07T22:05:00Z,2023-06-07,0.441,0.000,0.000,0.519,0.375,0.407,2023-06-07,0.475,1.000,1.000,0.615,0.371,0.548,-250.0,210.0,-235.0,212.0
6607,8586,2023-06-08,2023,Cincinnati Reds,Los Angeles Dodgers,0,6,0,1,R,2023-06-08T16:35:00Z,2023-06-08,0.565,0.000,0.000,0.667,0.469,0.675,2023-06-08,0.468,1.000,1.000,0.500,0.429,0.383,190.0,-225.0,200.0,-220.0
6610,8588,2023-06-08,2023,Milwaukee Brewers,Baltimore Orioles,3,6,0,1,R,2023-06-08T18:10:00Z,2023-06-08,0.607,0.333,0.000,0.586,0.625,0.512,2023-06-08,0.548,0.667,1.000,0.600,0.500,0.531,100.0,-117.0,105.0,-115.0
6611,8589,2023-06-08,2023,Colorado Rockies,San Francisco Giants,4,6,0,1,R,2023-06-08T19:10:00Z,2023-06-08,0.508,0.667,1.000,0.531,0.483,0.5,2023-06-08,0.413,0.000,0.000,0.484,0.344,0.42,155.0,-182.0,162.0,-176.0
6612,8592,2023-06-08,2023,Philadelphia Phillies,Detroit Tigers,3,2,1,0,R,2023-06-08T22:05:00Z,2023-06-08,0.441,0.000,0.000,0.519,0.375,0.407,2023-06-08,0.475,1.000,1.000,0.615,0.371,0.548,-256.0,210.0,-240.0,216.0
6614,8593,2023-06-08,2023,Toronto Blue Jays,Houston Astros,3,2,1,0,R,2023-06-08T23:07:00Z,2023-06-08,0.581,0.333,0.000,0.563,0.600,0.669,2023-06-08,0.556,0.667,1.000,0.607,0.514,0.561,107.0,-125.0,111.0,-121.0
6617,8595,2023-06-08,2023,Atlanta Braves,New York Mets,13,10,1,0,R,2023-06-08T23:20:00Z,2023-06-08,0.484,0.000,0.000,0.556,0.429,0.618,2023-06-08,0.607,1.000,1.000,0.548,0.667,0.615,-173.5,150.0,-167.0,154.0
6619,8596,2023-06-08,2023,Los Angeles Angels,Chicago Cubs,3,1,1,0,R,2023-06-09T01:38:00Z,2023-06-08,0.426,0.000,0.000,0.484,0.367,0.457,2023-06-08,0.524,1.000,1.000,0.567,0.485,0.451,-135.0,115.5,-127.0,117.0
6621,8597,2023-06-08,2023,Washington Nationals,Arizona Diamondbacks,Unknown,Unknown,Unknown,Unknown,R,2023-06-08T17:05:00Z,2023-06-08,0.597,0.667,1.000,0.588,0.607,0.457,2023-06-08,0.410,0.000,0.000,0.364,0.464,0.34,133.0,-154.5,140.0,-152.0
6622,8598,2023-06-09,2023,Detroit Tigers,Arizona Diamondbacks,6,11,0,1,R,2023-06-09T22:40:00Z,2023-06-09,0.597,0.667,1.000,0.588,0.607,0.457,2023-06-09,0.433,0.000,0.000,0.519,0.364,0.407,125.0,-145.0,130.0,-141.0
6623,8599,2023-06-09,2023,Tampa Bay Rays,Texas Rangers,8,3,1,0,R,2023-06-09T22:40:00Z,2023-06-09,0.656,0.667,0.000,0.700,0.613,0.42,2023-06-09,0.708,1.000,1.000,0.829,0.567,0.524,-167.0,145.0,-161.0,148.0
6624,8600,2023-06-09,2023,Baltimore Orioles,Kansas City Royals,3,2,1,0,R,2023-06-09T23:05:00Z,2023-06-09,0.290,0.000,0.000,0.281,0.300,0.401,2023-06-09,0.613,0.333,1.000,0.586,0.636,0.512,-186.0,160.0,-181.0,166.0
6625,8601,2023-06-09,2023,Pittsburgh Pirates,New York Mets,14,7,1,0,R,2023-06-09T23:05:00Z,2023-06-09,0.476,0.000,0.000,0.556,0.417,0.618,2023-06-09,0.525,0.333,0.000,0.516,0.533,0.383,102.0,-118.0,104.0,-114.0
6626,8602,2023-06-09,2023,Philadelphia Phillies,Los Angeles Dodgers,5,4,1,0,R,2023-06-09T23:05:00Z,2023-06-09,0.571,0.333,1.000,0.667,0.485,0.675,2023-06-09,0.484,1.000,1.000,0.630,0.371,0.548,-110.0,-106.0,-105.0,-105.0
6627,8603,2023-06-09,2023,New York Yankees,Boston Red Sox,2,3,0,1,R,2023-06-09T23:05:00Z,2023-06-09,0.492,0.333,0.000,0.515,0.467,0.482,2023-06-09,0.578,0.333,1.000,0.571,0.586,0.597,-167.0,145.0,-167.0,154.0
6628,8604,2023-06-09,2023,Toronto Blue Jays,Minnesota Twins,2,3,0,1,R,2023-06-09T23:07:00Z,2023-06-09,0.492,0.000,0.000,0.563,0.419,0.482,2023-06-09,0.563,1.000,1.000,0.621,0.514,0.561,-125.0,108.0,-122.0,112.0
6629,8605,2023-06-09,2023,Cleveland Guardians,Houston Astros,10,9,1,0,R,2023-06-09T23:10:00Z,2023-06-09,0.571,0.000,0.000,0.563,0.581,0.669,2023-06-09,0.468,0.667,1.000,0.467,0.469,0.568,106.5,-125.0,109.0,-119.0
6630,8606,2023-06-09,2023,Atlanta Braves,Washington Nationals,3,2,1,0,R,2023-06-09T23:20:00Z,2023-06-09,0.410,0.000,0.000,0.364,0.464,0.34,2023-06-09,0.613,1.000,1.000,0.563,0.667,0.615,-204.0,170.0,-201.0,184.0
6632,8608,2023-06-09,2023,Milwaukee Brewers,Oakland Athletics,2,5,0,1,R,2023-06-10T00:10:00Z,2023-06-09,0.219,0.667,1.000,0.226,0.212,0.37,2023-06-09,0.540,0.667,0.000,0.581,0.500,0.531,-238.0,195.0,-220.0,200.0
6633,8610,2023-06-09,2023,Colorado Rockies,San Diego Padres,6,9,0,1,R,2023-06-10T00:40:00Z,2023-06-09,0.468,0.667,1.000,0.419,0.516,0.546,2023-06-09,0.406,0.000,0.000,0.469,0.344,0.42,163.0,-190.0,172.0,-187.0
6635,8611,2023-06-09,2023,Los Angeles Angels,Seattle Mariners,5,4,1,0,R,2023-06-10T01:38:00Z,2023-06-09,0.492,0.333,0.000,0.531,0.448,0.551,2023-06-09,0.531,1.000,1.000,0.581,0.485,0.451,-126.0,110.0,-122.0,112.0
6637,8613,2023-06-10,2023,Detroit Tigers,Arizona Diamondbacks,0,5,0,1,R,2023-06-10T17:10:00Z,2023-06-10,0.603,1.000,1.000,0.588,0.621,0.457,2023-06-10,0.426,0.000,0.000,0.500,0.364,0.407,115.0,-130.0,119.0,-129.0
6640,8617,2023-06-10,2023,Colorado Rockies,San Diego Padres,2,3,0,1,R,2023-06-10T19:10:00Z,2023-06-10,0.476,0.667,1.000,0.419,0.531,0.546,2023-06-10,0.400,0.000,0.000,0.455,0.344,0.42,115.0,-134.0,118.0,-128.0
6641,8618,2023-06-10,2023,Baltimore Orioles,Kansas City Royals,6,1,1,0,R,2023-06-10T20:05:00Z,2023-06-10,0.286,0.000,0.000,0.281,0.290,0.401,2023-06-10,0.619,0.667,1.000,0.600,0.636,0.512,-160.0,138.0,-151.0,139.0
6643,8619,2023-06-10,2023,Pittsburgh Pirates,New York Mets,1,5,0,1,R,2023-06-10T20:05:00Z,2023-06-10,0.469,0.000,0.000,0.556,0.405,0.618,2023-06-10,0.532,0.333,1.000,0.531,0.533,0.383,114.5,-128.0,117.0,-127.0
6645,8620,2023-06-10,2023,Philadelphia Phillies,Los Angeles Dodgers,0,9,0,1,R,2023-06-10T20:05:00Z,2023-06-10,0.563,0.333,0.000,0.667,0.471,0.675,2023-06-10,0.492,1.000,1.000,0.643,0.371,0.548,-108.0,-108.0,-105.0,-105.0
6647,8621,2023-06-10,2023,Tampa Bay Rays,Texas Rangers,4,8,0,1,R,2023-06-10T20:10:00Z,2023-06-10,0.645,0.333,0.000,0.700,0.594,0.42,2023-06-10,0.712,1.000,1.000,0.833,0.567,0.524,-110.0,-106.5,-110.0,100.0
6649,8622,2023-06-10,2023,Atlanta Braves,Washington Nationals,6,4,1,0,R,2023-06-10T20:10:00Z,2023-06-10,0.403,0.000,0.000,0.364,0.448,0.34,2023-06-10,0.619,1.000,1.000,0.576,0.667,0.615,-190.0,160.0,-175.0,161.0
6651,8623,2023-06-10,2023,Milwaukee Brewers,Oakland Athletics,1,2,0,1,R,2023-06-10T20:10:00Z,2023-06-10,0.231,1.000,1.000,0.226,0.235,0.37,2023-06-10,0.531,0.333,0.000,0.563,0.500,0.531,-189.0,160.0,-174.0,160.0
6653,8624,2023-06-10,2023,Cleveland Guardians,Houston Astros,4,6,0,1,R,2023-06-10T22:10:00Z,2023-06-10,0.563,0.000,0.000,0.563,0.563,0.669,2023-06-10,0.476,1.000,1.000,0.484,0.469,0.568,-134.5,115.0,-130.0,120.0
6655,8626,2023-06-10,2023,New York Yankees,Boston Red Sox,3,1,1,0,R,2023-06-10T23:35:00Z,2023-06-10,0.500,0.333,1.000,0.515,0.484,0.482,2023-06-10,0.569,0.333,0.000,0.556,0.586,0.597,-121.5,105.0,-117.0,107.0
6657,8627,2023-06-10,2023,Los Angeles Angels,Seattle Mariners,2,6,0,1,R,2023-06-11T02:07:00Z,2023-06-10,0.484,0.333,0.000,0.531,0.433,0.551,2023-06-10,0.539,1.000,1.000,0.594,0.485,0.451,-147.5,128.0,-142.0,131.0
6659,8628,2023-06-11,2023,Detroit Tigers,Arizona Diamondbacks,5,7,0,1,R,2023-06-11T15:35:00Z,2023-06-11,0.609,1.000,1.000,0.588,0.633,0.457,2023-06-11,0.419,0.000,0.000,0.483,0.364,0.407,190.0,-225.0,194.0,-213.0
6661,8629,2023-06-11,2023,Cleveland Guardians,Houston Astros,5,0,1,0,R,2023-06-11T16:40:00Z,2023-06-11,0.569,0.333,1.000,0.563,0.576,0.669,2023-06-11,0.469,0.667,0.000,0.469,0.469,0.568,-140.0,120.0,-134.0,124.0
6662,8630,2023-06-11,2023,Baltimore Orioles,Kansas City Royals,11,3,1,0,R,2023-06-11T17:35:00Z,2023-06-11,0.281,0.000,0.000,0.281,0.281,0.401,2023-06-11,0.625,1.000,1.000,0.613,0.636,0.512,-182.0,155.0,-174.0,160.0
6664,8631,2023-06-11,2023,Pittsburgh Pirates,New York Mets,2,1,1,0,R,2023-06-11T17:35:00Z,2023-06-11,0.477,0.333,1.000,0.556,0.421,0.618,2023-06-11,0.524,0.333,0.000,0.515,0.533,0.383,-122.0,105.0,-123.0,113.0
6667,8633,2023-06-11,2023,Atlanta Braves,Washington Nationals,2,6,0,1,R,2023-06-11T17:35:00Z,2023-06-11,0.397,0.000,0.000,0.364,0.433,0.34,2023-06-11,0.625,1.000,1.000,0.588,0.667,0.615,-275.0,225.0,-251.0,225.0
6668,8634,2023-06-11,2023,Toronto Blue Jays,Minnesota Twins,7,6,1,0,R,2023-06-11T17:37:00Z,2023-06-11,0.508,0.667,1.000,0.563,0.455,0.482,2023-06-11,0.546,0.333,0.000,0.581,0.514,0.561,-210.0,176.0,-198.0,182.0
6670,8635,2023-06-11,2023,Tampa Bay Rays,Texas Rangers,7,3,1,0,R,2023-06-11T17:40:00Z,2023-06-11,0.651,0.333,1.000,0.700,0.606,0.42,2023-06-11,0.702,0.667,0.000,0.811,0.567,0.524,-190.0,160.0,-181.0,166.0
6672,8637,2023-06-11,2023,Milwaukee Brewers,Oakland Athletics,6,8,0,1,R,2023-06-11T18:10:00Z,2023-06-11,0.242,1.000,1.000,0.226,0.257,0.37,2023-06-11,0.523,0.000,0.000,0.546,0.500,0.531,-211.0,181.5,-201.0,184.0
6674,8639,2023-06-11,2023,Colorado Rockies,San Diego Padres,5,4,1,0,R,2023-06-11T19:10:00Z,2023-06-11,0.484,1.000,1.000,0.419,0.546,0.546,2023-06-11,0.394,0.000,0.000,0.441,0.344,0.42,155.0,-182.0,161.0,-175.0
6676,8641,2023-06-11,2023,Los Angeles Angels,Seattle Mariners,9,4,1,0,R,2023-06-11T20:07:00Z,2023-06-11,0.492,0.333,1.000,0.531,0.452,0.551,2023-06-11,0.530,0.667,0.000,0.576,0.485,0.451,-115.0,-102.0,-115.0,105.0
6678,8642,2023-06-11,2023,New York Yankees,Boston Red Sox,2,3,0,1,R,2023-06-11T23:10:00Z,2023-06-11,0.492,0.333,0.000,0.515,0.469,0.482,2023-06-11,0.576,0.667,1.000,0.568,0.586,0.597,-124.5,105.0,-121.0,111.0
6680,8644,2023-06-12,2023,Boston Red Sox,Colorado Rockies,Unknown,Unknown,Unknown,Unknown,R,2023-06-12T23:10:00Z,2023-06-12,0.403,0.333,1.000,0.457,0.344,0.42,2023-06-12,0.500,0.667,1.000,0.515,0.485,0.482,-260.0,215.0,-245.0,220.0
6681,8646,2023-06-12,2023,Texas Rangers,Los Angeles Angels,Unknown,Unknown,Unknown,Unknown,R,2023-06-13T00:05:00Z,2023-06-12,0.537,0.667,1.000,0.588,0.485,0.451,2023-06-12,0.641,0.333,0.000,0.700,0.588,0.42,-159.0,135.0,-151.0,139.0
6683,8647,2023-06-12,2023,Kansas City Royals,Cincinnati Reds,Unknown,Unknown,Unknown,Unknown,R,2023-06-13T00:10:00Z,2023-06-12,0.470,0.667,1.000,0.486,0.452,0.383,2023-06-12,0.277,0.000,0.000,0.281,0.273,0.401,-120.0,102.0,-116.0,106.0
6684,8648,2023-06-12,2023,Oakland Athletics,Tampa Bay Rays,Unknown,Unknown,Unknown,Unknown,R,2023-06-13T01:40:00Z,2023-06-12,0.706,0.667,1.000,0.816,0.567,0.524,2023-06-12,0.254,1.000,1.000,0.226,0.278,0.37,220.0,-265.0,220.0,-245.0
6685,8649,2023-06-12,2023,Arizona Diamondbacks,Philadelphia Phillies,Unknown,Unknown,Unknown,Unknown,R,2023-06-13T01:40:00Z,2023-06-12,0.492,0.667,1.000,0.633,0.371,0.548,2023-06-12,0.615,1.000,1.000,0.588,0.645,0.457,-115.0,-102.0,-108.0,-102.0
6686,8650,2023-06-12,2023,Seattle Mariners,Miami Marlins,Unknown,Unknown,Unknown,Unknown,R,2023-06-13T01:40:00Z,2023-06-12,0.561,0.667,1.000,0.618,0.500,0.426,2023-06-12,0.484,0.333,0.000,0.531,0.438,0.551,-130.0,112.0,-122.0,112.0
6687,8651,2023-06-13,2023,Detroit Tigers,Atlanta Braves,Unknown,Unknown,Unknown,Unknown,R,2023-06-13T22:40:00Z,2023-06-13,0.606,0.333,0.000,0.571,0.645,0.615,2023-06-13,0.422,0.333,1.000,0.484,0.364,0.407,215.0,-256.0,226.0,-253.0
6688,8652,2023-06-13,2023,Baltimore Orioles,Toronto Blue Jays,Unknown,Unknown,Unknown,Unknown,R,2023-06-13T23:05:00Z,2023-06-13,0.552,0.333,1.000,0.594,0.514,0.561,2023-06-13,0.631,1.000,1.000,0.625,0.636,0.512,117.0,-135.0,117.0,-127.0
6690,8653,2023-06-13,2023,Boston Red Sox,Colorado Rockies,Unknown,Unknown,Unknown,Unknown,R,2023-06-13T23:10:00Z,2023-06-13,0.412,0.667,1.000,0.457,0.364,0.42,2023-06-13,0.493,0.333,0.000,0.500,0.485,0.482,-227.0,191.0,-225.0,204.0
6692,8654,2023-06-13,2023,New York Mets,New York Yankees,Unknown,Unknown,Unknown,Unknown,R,2023-06-13T23:10:00Z,2023-06-13,0.567,0.333,0.000,0.553,0.586,0.597,2023-06-13,0.470,0.333,0.000,0.556,0.410,0.618,-150.0,130.0,-149.0,138.0
6694,8655,2023-06-13,2023,Minnesota Twins,Milwaukee Brewers,Unknown,Unknown,Unknown,Unknown,R,2023-06-13T23:40:00Z,2023-06-13,0.515,0.000,0.000,0.529,0.500,0.531,2023-06-13,0.500,0.667,0.000,0.563,0.441,0.482,-114.5,-103.0,-112.0,102.0
6696,8657,2023-06-13,2023,Chicago Cubs,Pittsburgh Pirates,Unknown,Unknown,Unknown,Unknown,R,2023-06-14T00:05:00Z,2023-06-13,0.531,0.667,1.000,0.529,0.533,0.383,2023-06-13,0.431,0.667,0.000,0.484,0.382,0.457,-145.0,125.0,-131.0,121.0
6700,8659,2023-06-13,2023,Kansas City Royals,Cincinnati Reds,Unknown,Unknown,Unknown,Unknown,R,2023-06-14T00:10:00Z,2023-06-13,0.478,1.000,1.000,0.486,0.469,0.383,2023-06-13,0.273,0.000,0.000,0.273,0.273,0.401,-114.5,-104.0,-109.0,-101.0
6702,8660,2023-06-13,2023,Houston Astros,Washington Nationals,Unknown,Unknown,Unknown,Unknown,R,2023-06-14T00:10:00Z,2023-06-13,0.406,0.333,1.000,0.364,0.452,0.34,2023-06-13,0.561,0.333,0.000,0.563,0.559,0.669,-265.0,225.0,-255.0,228.0
6704,8661,2023-06-13,2023,San Diego Padres,Cleveland Guardians,Unknown,Unknown,Unknown,Unknown,R,2023-06-14T01:40:00Z,2023-06-13,0.477,0.667,1.000,0.485,0.469,0.568,2023-06-13,0.477,0.667,0.000,0.419,0.529,0.546,-168.5,145.0,-163.0,150.0
6707,8663,2023-06-13,2023,Arizona Diamondbacks,Philadelphia Phillies,Unknown,Unknown,Unknown,Unknown,R,2023-06-14T01:40:00Z,2023-06-13,0.485,0.333,0.000,0.633,0.361,0.548,2023-06-13,0.621,1.000,1.000,0.600,0.645,0.457,118.0,-136.0,120.0,-130.0
6708,8664,2023-06-13,2023,Seattle Mariners,Miami Marlins,Unknown,Unknown,Unknown,Unknown,R,2023-06-14T01:40:00Z,2023-06-13,0.552,0.667,0.000,0.618,0.485,0.426,2023-06-13,0.492,0.667,1.000,0.546,0.438,0.551,-150.0,130.0,-147.0,136.0
6711,8667,2023-06-14,2023,Minnesota Twins,Milwaukee Brewers,Unknown,Unknown,Unknown,Unknown,R,2023-06-14T17:10:00Z,2023-06-14,0.508,0.000,0.000,0.529,0.485,0.531,2023-06-14,0.508,0.667,1.000,0.576,0.441,0.482,-167.0,145.0,-159.0,147.0
6713,8669,2023-06-14,2023,Baltimore Orioles,Toronto Blue Jays,Unknown,Unknown,Unknown,Unknown,R,2023-06-14T23:05:00Z,2023-06-14,0.544,0.333,0.000,0.594,0.500,0.561,2023-06-14,0.636,1.000,1.000,0.636,0.636,0.512,-104.0,-114.0,-101.0,-109.0
6715,8670,2023-06-14,2023,Boston Red Sox,Colorado Rockies,Unknown,Unknown,Unknown,Unknown,R,2023-06-14T23:10:00Z,2023-06-14,0.420,1.000,1.000,0.457,0.382,0.42,2023-06-14,0.485,0.333,0.000,0.486,0.485,0.482,-240.0,200.0,-225.0,204.0
6717,8671,2023-06-14,2023,New York Mets,New York Yankees,Unknown,Unknown,Unknown,Unknown,R,2023-06-14T23:10:00Z,2023-06-14,0.574,0.667,1.000,0.553,0.600,0.597,2023-06-14,0.463,0.333,0.000,0.536,0.410,0.618,-108.0,-108.0,-102.0,-108.0
6719,8673,2023-06-14,2023,Texas Rangers,Los Angeles Angels,Unknown,Unknown,Unknown,Unknown,R,2023-06-15T00:05:00Z,2023-06-14,0.551,1.000,1.000,0.588,0.514,0.451,2023-06-14,0.621,0.000,0.000,0.656,0.588,0.42,-144.5,125.0,-141.0,130.0
6721,8674,2023-06-14,2023,Kansas City Royals,Cincinnati Reds,Unknown,Unknown,Unknown,Unknown,R,2023-06-15T00:10:00Z,2023-06-14,0.485,1.000,1.000,0.486,0.485,0.383,2023-06-14,0.269,0.000,0.000,0.265,0.273,0.401,-105.0,-110.0,100.0,-110.0
6723,8675,2023-06-14,2023,Houston Astros,Washington Nationals,Unknown,Unknown,Unknown,Unknown,R,2023-06-15T00:10:00Z,2023-06-14,0.400,0.333,0.000,0.364,0.438,0.34,2023-06-14,0.567,0.667,1.000,0.576,0.559,0.669,-250.0,210.0,-244.0,219.0
6725,8676,2023-06-14,2023,San Diego Padres,Cleveland Guardians,Unknown,Unknown,Unknown,Unknown,R,2023-06-15T01:40:00Z,2023-06-14,0.470,0.333,0.000,0.485,0.455,0.568,2023-06-14,0.485,0.667,1.000,0.438,0.529,0.546,-155.5,135.0,-151.0,139.0
6726,8677,2023-06-14,2023,Oakland Athletics,Tampa Bay Rays,Unknown,Unknown,Unknown,Unknown,R,2023-06-15T01:40:00Z,2023-06-14,0.686,0.333,0.000,0.816,0.531,0.524,2023-06-14,0.275,1.000,1.000,0.273,0.278,0.37,225.5,-275.0,241.0,-270.0
6728,8678,2023-06-14,2023,Arizona Diamondbacks,Philadelphia Phillies,Unknown,Unknown,Unknown,Unknown,R,2023-06-15T01:40:00Z,2023-06-14,0.493,0.667,1.000,0.633,0.378,0.548,2023-06-14,0.612,0.667,0.000,0.583,0.645,0.457,-140.0,120.0,-133.0,123.0
6730,8679,2023-06-14,2023,Seattle Mariners,Miami Marlins,Unknown,Unknown,Unknown,Unknown,R,2023-06-15T01:40:00Z,2023-06-14,0.544,0.333,0.000,0.618,0.471,0.426,2023-06-14,0.500,0.667,1.000,0.559,0.438,0.551,-183.5,160.0,-182.0,167.0
6732,8681,2023-06-15,2023,Baltimore Orioles,Toronto Blue Jays,Unknown,Unknown,Unknown,Unknown,R,2023-06-15T17:05:00Z,2023-06-15,0.551,0.667,1.000,0.594,0.514,0.561,2023-06-15,0.627,0.667,0.000,0.618,0.636,0.512,-128.0,110.0,-128.0,118.0
6734,8682,2023-06-15,2023,Oakland Athletics,Tampa Bay Rays,Unknown,Unknown,Unknown,Unknown,R,2023-06-15T19:37:00Z,2023-06-15,0.690,0.333,1.000,0.816,0.546,0.524,2023-06-15,0.271,0.667,0.000,0.265,0.278,0.37,173.0,-200.0,181.0,-197.0
6736,8683,2023-06-15,2023,Arizona Diamondbacks,Philadelphia Phillies,Unknown,Unknown,Unknown,Unknown,R,2023-06-15T19:40:00Z,2023-06-15,0.500,0.667,1.000,0.633,0.395,0.548,2023-06-15,0.603,0.333,0.000,0.568,0.645,0.457,110.0,-125.0,116.0,-126.0
6737,8684,2023-06-15,2023,Minnesota Twins,Detroit Tigers,Unknown,Unknown,Unknown,Unknown,R,2023-06-15T23:10:00Z,2023-06-15,0.409,0.333,0.000,0.455,0.364,0.407,2023-06-15,0.515,0.667,1.000,0.588,0.441,0.482,-210.0,177.5,-203.0,186.0
6738,8685,2023-06-15,2023,Atlanta Braves,Colorado Rockies,Unknown,Unknown,Unknown,Unknown,R,2023-06-15T23:20:00Z,2023-06-15,0.414,0.667,0.000,0.457,0.371,0.42,2023-06-15,0.618,0.667,1.000,0.571,0.667,0.615,-250.0,205.0,-240.0,216.0
6741,8687,2023-06-15,2023,Texas Rangers,Los Angeles Angels,Unknown,Unknown,Unknown,Unknown,R,2023-06-16T00:05:00Z,2023-06-15,0.543,0.667,0.000,0.588,0.500,0.451,2023-06-15,0.627,0.333,1.000,0.667,0.588,0.42,-143.0,123.0,-141.0,130.0
6743,8688,2023-06-15,2023,Houston Astros,Washington Nationals,Unknown,Unknown,Unknown,Unknown,R,2023-06-16T00:10:00Z,2023-06-15,0.394,0.333,0.000,0.364,0.424,0.34,2023-06-15,0.574,0.667,1.000,0.588,0.559,0.669,-215.0,184.0,-203.0,186.0
6745,8689,2023-06-15,2023,San Diego Padres,Cleveland Guardians,Unknown,Unknown,Unknown,Unknown,R,2023-06-16T00:40:00Z,2023-06-15,0.463,0.333,0.000,0.485,0.441,0.568,2023-06-15,0.493,0.667,1.000,0.455,0.529,0.546,-143.0,122.0,-131.0,121.0
