,id,game_date,season,home_team,away_team,home_score,away_score,home_is_winner,away_is_winner,game_type,away_Date,home_Current_win_pct,home_prev_win_pct,Rolling_10D_win_x,Rolling_30D_win_x,away_Current_win_pct,away_prev_win_pct,Rolling_10D_win_y,Rolling_30D_win_y,home_r_Current,home_r_prev,Rolling_10D_r_home,Rolling_30D_r_home,away_r_Current,away_r_prev,Rolling_10D_r_away,Rolling_30D_r_away,home_opp_Current,home_opp_prev,Rolling_10D_opp_home,Rolling_30D_opp_home,away_opp_Current,away_opp_prev,Rolling_10D_opp_away,Rolling_30D_opp_away,lowvig_home,lowvig_away,lowvig_home_prob,lowvig_away_prob,lowvig_home_vf,lowvig_away_vf
45586,5490,2022-06-08,2022,Pittsburgh Pirates,Detroit Tigers,1,3,0,1,R,2022-06-08,0.3349514563106797,0.16867469879518068,0.30484255093940194,0.3028348463131071,0.20631067961165053,0.46385542168674687,0.1693569727441122,0.12279025322503583,0.533,0.531,0.5229,0.5305333333333333,0.583,0.457,0.5818999999999999,0.5735333333333332,0.3,0.401,0.39740000000000003,0.37746666666666673,0.194,0.37,0.3864000000000001,0.3859333333333333,-109.0,-101.0,0.5215311004784688,0.5024875621890548,0.5092984332140034,0.49070156678599663
45587,5491,2022-06-08,2022,Kansas City Royals,Toronto Blue Jays,8,4,1,0,R,2022-06-08,0.0,0.40963855421686746,0.0,0.10877528268832612,0.691747572815534,0.7259036144578315,0.6869542206933051,0.6047141264532572,0.541,0.561,0.5357000000000001,0.5622,0.5,0.482,0.5366,0.5628666666666666,0.41,0.567,0.437,0.3937666666666667,0.583,0.675,0.45709999999999995,0.4391666666666667,136.0,-147.0,0.423728813559322,0.5951417004048583,0.41588092672413796,0.5841190732758621
45588,5492,2022-06-08,2022,Cincinnati Reds,Arizona Diamondbacks,0,7,0,1,R,2022-06-08,0.11893203883495143,0.575301204819277,0.05424715533209849,0.0,0.34223300970873793,0.0,0.39057951839110866,0.46504220417263914,0.41,0.567,0.47829999999999995,0.5132,0.542,0.383,0.5908,0.581,0.541,0.561,0.46679999999999994,0.46793333333333337,0.424,0.34,0.4569,0.4419666666666666,-111.0,101.0,0.5260663507109005,0.4975124378109453,0.513948077676165,0.486051922323835
45589,5493,2022-06-08,2022,Houston Astros,Seattle Mariners,3,6,0,1,R,2022-06-08,0.796116504854369,0.792168674698795,0.8266737232071979,0.8086478738652653,0.3179611650485437,0.707831325301205,0.27626356178883305,0.3092849179805702,0.593,0.615,0.6021,0.5206,0.59,0.597,0.5936999999999999,0.5955999999999999,0.45,0.383,0.4606,0.4994,0.448,0.407,0.4577000000000001,0.45363333333333333,-135.0,126.0,0.574468085106383,0.4424778761061947,0.5648953897426403,0.43510461025735975
45590,5494,2022-06-08,2022,Miami Marlins,Washington Nationals,2,1,1,0,R,2022-06-08,0.28883495145631066,0.2801204819277107,0.24715533209843873,0.32552954292084735,0.12864077669902912,0.24096385542168677,0.08176766340301664,0.09595476986781351,0.3,0.401,0.5283,0.5372,0.5,0.618,0.5708,0.5424666666666667,0.533,0.531,0.49949999999999994,0.5041333333333333,0.5,0.482,0.466,0.4798,-227.0,204.0,0.6941896024464832,0.32894736842105265,0.6784913674440556,0.32150863255594453
45592,5496,2022-06-08,2022,Cleveland Guardians,Texas Rangers,4,0,1,0,R,2022-06-08,0.42475728155339804,0.5210843373493975,0.3881979359618947,0.41503424112119763,0.3834951456310679,0.14759036144578308,0.4008997089177032,0.37346711259754733,0.424,0.34,0.41389999999999993,0.4152666666666667,0.627,0.512,0.5332,0.5377333333333334,0.541,0.426,0.5479,0.5677666666666666,0.467,0.548,0.5131,0.5086,-154.0,143.0,0.6062992125984252,0.411522633744856,0.5956830409729075,0.40431695902709236
45593,5497,2022-06-08,2022,Atlanta Braves,Oakland Athletics,13,2,1,0,R,2022-06-08,0.4927184466019418,0.7168674698795182,0.42233395078062974,0.40579710144927533,0.08737864077669898,0.6325301204819277,0.11616829849166446,0.21747093486223937,0.194,0.37,0.4593,0.5401333333333334,0.517,0.482,0.5179,0.5295333333333334,0.508,0.451,0.5225,0.48086666666666666,0.492,0.551,0.3384,0.33509999999999995,-227.0,204.0,0.6941896024464832,0.32894736842105265,0.6784913674440556,0.32150863255594453
45594,5498,2022-06-08,2022,Minnesota Twins,New York Yankees,8,1,1,0,R,2022-06-08,0.5970873786407769,0.39156626506024095,0.6554644085736967,0.6845835324096193,1.0,0.7319277108433733,1.0,1.0,0.694,0.524,0.48419999999999996,0.5476333333333334,0.458,0.568,0.4279,0.44436666666666663,0.492,0.5,0.5344,0.49923333333333336,0.593,0.615,0.5807,0.5968666666666667,158.0,-172.0,0.3875968992248062,0.6323529411764706,0.3800156477031407,0.6199843522968592
45596,5500,2022-06-08,2022,Milwaukee Brewers,Philadelphia Phillies,0,10,0,1,R,2022-06-08,0.6407766990291262,0.7740963855421685,0.743053717914792,0.7722567287784678,0.3834951456310679,0.5572289156626505,0.30484255093940194,0.3775282688326168,0.508,0.451,0.44980000000000003,0.42983333333333335,0.426,0.5,0.4037,0.4096666666666666,0.441,0.457,0.5194,0.5577333333333333,0.583,0.457,0.5402,0.5589333333333334,121.0,-132.0,0.45248868778280543,0.5689655172413793,0.44298480103872295,0.557015198961277
45597,5501,2022-06-08,2022,Los Angeles Angels,Boston Red Sox,0,1,0,1,R,2022-06-08,0.3859223300970873,0.46385542168674687,0.4937814236570523,0.6692944736422999,0.4927184466019418,0.7409638554216865,0.41227838052394816,0.3317407230450709,0.441,0.457,0.4253,0.4487333333333333,0.448,0.407,0.42730000000000007,0.4910333333333333,0.694,0.524,0.5737,0.5972333333333333,0.5,0.618,0.5852999999999999,0.5084000000000001,153.0,-167.0,0.3952569169960474,0.6254681647940075,0.38723151223332514,0.6127684877666749
45598,5502,2022-06-08,2022,San Diego Padres,New York Mets,13,2,1,0,R,2022-06-08,0.7087378640776699,0.503012048192771,0.7382905530563644,0.7797419971333014,0.825242718446602,0.46385542168674687,0.8753638528711302,0.8381907947125337,0.661,0.42,0.5774,0.42069999999999996,0.467,0.546,0.47700000000000004,0.4377666666666667,0.467,0.546,0.4311,0.5121,0.627,0.512,0.619,0.5970666666666666,-118.0,107.0,0.5412844036697247,0.4830917874396135,0.5284039285250725,0.4715960714749275
45601,5505,2022-06-09,2022,Cincinnati Reds,Arizona Diamondbacks,4,5,0,1,R,2022-06-09,0.07751937984496117,0.575301204819277,0.06351280710925246,0.0,0.3591731266149872,0.0,0.390486147412441,0.45317537072856234,0.295,0.401,0.4558999999999999,0.5036,0.574,0.675,0.5923999999999999,0.5815,0.541,0.531,0.47669999999999996,0.47223333333333334,0.419,0.42,0.4554,0.43926666666666664,-130.0,119.0,0.5652173913043478,0.45662100456621,0.5531377501457159,0.446862249854284
45604,5508,2022-06-09,2022,Milwaukee Brewers,Philadelphia Phillies,3,8,0,1,R,2022-06-09,0.6253229974160206,0.7740963855421685,0.7247778358599057,0.7643455834945201,0.40051679586563305,0.5572289156626505,0.3180867746994249,0.37274339136041273,0.508,0.482,0.4575,0.4315333333333333,0.459,0.383,0.40889999999999993,0.40829999999999994,0.5,0.551,0.5166000000000001,0.5544,0.617,0.512,0.55,0.5604666666666667,-156.0,145.0,0.609375,0.40816326530612246,0.5988718270134754,0.4011281729865246
45606,5510,2022-06-09,2022,Miami Marlins,Washington Nationals,7,4,1,0,R,2022-06-09,0.3023255813953489,0.2801204819277107,0.25535807631991625,0.31705351386202457,0.09043927648578806,0.24096385542168677,0.08494511238891786,0.08736299161831096,0.441,0.407,0.512,0.5290333333333334,0.59,0.669,0.5663,0.5545000000000001,0.516,0.451,0.5048999999999999,0.5051333333333333,0.459,0.383,0.46390000000000003,0.4779666666666667,-132.0,122.0,0.5689655172413793,0.45045045045045046,0.5581289044644218,0.44187109553557824
45607,5511,2022-06-09,2022,Cleveland Guardians,Oakland Athletics,8,4,1,0,R,2022-06-09,0.4470284237726098,0.5210843373493975,0.404077365394668,0.4065925209542232,0.046511627906976646,0.6325301204819277,0.1058546785154209,0.20527079303675047,0.433,0.457,0.42889999999999995,0.4135,0.533,0.383,0.5193000000000001,0.5292,0.574,0.675,0.5534000000000001,0.5667000000000001,0.403,0.567,0.3504,0.3371,-172.0,159.0,0.6323529411764706,0.3861003861003861,0.6208953559681105,0.37910464403188937
45608,5512,2022-06-09,2022,Atlanta Braves,Pittsburgh Pirates,3,1,1,0,R,2022-06-09,0.5142118863049097,0.7168674698795182,0.4349189754312598,0.40336879432624123,0.3023255813953489,0.16867469879518068,0.31468897020386827,0.2956157317859447,0.417,0.34,0.43629999999999997,0.5403,0.541,0.531,0.5251,0.5285666666666667,0.548,0.426,0.5292,0.47626666666666667,0.417,0.34,0.3882,0.3761333333333334,-256.0,228.0,0.7191011235955056,0.3048780487804878,0.7022614746420447,0.2977385253579553
45609,5513,2022-06-09,2022,Minnesota Twins,New York Yankees,7,10,0,1,R,2022-06-09,0.6253229974160206,0.39156626506024095,0.643753267119707,0.6765796260477113,1.0,0.7319277108433733,1.0,1.0,0.206,0.37,0.4606,0.5278333333333333,0.45,0.568,0.4295,0.44793333333333335,0.441,0.407,0.5081,0.5063,0.59,0.457,0.5858,0.5984333333333333,184.0,-200.0,0.352112676056338,0.6666666666666666,0.34562211981566826,0.6543778801843319
45610,5514,2022-06-09,2022,Kansas City Royals,Baltimore Orioles,7,5,1,0,R,2022-06-09,0.0,0.40963855421686746,0.0,0.09647001934235977,0.24289405684754517,0.0,0.23235755358076315,0.24822695035461,0.548,0.426,0.5366,0.5633333333333334,0.6,0.615,0.5479,0.5400333333333334,0.45,0.568,0.43889999999999996,0.40019999999999994,0.5,0.5,0.3943,0.3985,-105.0,-105.0,0.5121951219512195,0.5121951219512195,0.5,0.5
45611,5515,2022-06-09,2022,Los Angeles Angels,Boston Red Sox,5,2,1,0,R,2022-06-09,0.3591731266149872,0.46385542168674687,0.4709879769994772,0.6508704061895554,0.5142118863049097,0.7409638554216865,0.42498693152117084,0.3382495164410059,0.516,0.451,0.4325,0.4497333333333333,0.419,0.42,0.42300000000000004,0.4869,0.436,0.5,0.5585,0.5917666666666667,0.581,0.597,0.5875999999999999,0.5173,-123.0,113.0,0.5515695067264574,0.4694835680751174,0.5401967050867028,0.45980329491329713
45612,5516,2022-06-10,2022,Philadelphia Phillies,Arizona Diamondbacks,7,5,1,0,R,2022-06-10,0.39999999999999997,0.5572289156626505,0.33177812337998963,0.36989879203395376,0.3578947368421052,0.0,0.3862104717470194,0.4406627489389488,0.468,0.383,0.4157,0.4101666666666667,0.556,0.426,0.5875999999999999,0.5806,0.581,0.597,0.5552999999999999,0.5604,0.413,0.567,0.4457999999999999,0.4387333333333333,-132.0,122.0,0.5689655172413793,0.45045045045045046,0.5581289044644218,0.44187109553557824
45613,5517,2022-06-10,2022,New York Yankees,Chicago Cubs,2,1,1,0,R,2022-06-10,1.0,0.7319277108433733,1.0,1.0,0.1894736842105262,0.3524096385542168,0.23535510627268005,0.23285994123408432,0.468,0.546,0.4321,0.4473333333333333,0.436,0.5,0.3673,0.49966666666666665,0.597,0.457,0.5851,0.5989000000000001,0.703,0.524,0.542,0.5101,-256.0,227.0,0.7191011235955056,0.3058103975535168,0.701622636448974,0.29837736355102584
45614,5518,2022-06-10,2022,Washington Nationals,Milwaukee Brewers,11,5,1,0,R,2022-06-10,0.044736842105263054,0.24096385542168677,0.08346293416277868,0.0788442703232127,0.5789473684210528,0.7740963855421685,0.6980300673924313,0.754733920992491,0.581,0.669,0.5725,0.5576666666666666,0.656,0.42,0.4795,0.4387,0.436,0.5,0.4575,0.47536666666666666,0.475,0.548,0.5075000000000001,0.5502333333333332,156.0,-169.0,0.390625,0.6282527881040892,0.38338749216122225,0.6166125078387776
45615,5519,2022-06-10,2022,Cleveland Guardians,Oakland Athletics,3,2,1,0,R,2022-06-10,0.4473684210526316,0.5210843373493975,0.4149818558838777,0.400179562520405,0.0,0.6325301204819277,0.09149818558838779,0.19164218086842977,0.426,0.457,0.42919999999999997,0.4124666666666667,0.524,0.451,0.5198,0.5285666666666667,0.556,0.426,0.5561999999999999,0.5646333333333333,0.492,0.551,0.37,0.3423999999999999,-161.0,148.0,0.6168582375478927,0.4032258064516129,0.6047131519961229,0.39528684800387714
45616,5520,2022-06-10,2022,Detroit Tigers,Toronto Blue Jays,1,10,0,1,R,2022-06-10,0.1894736842105262,0.46385542168674687,0.18947641264904103,0.12055174665360764,0.6578947368421052,0.7259036144578315,0.6858475894245722,0.6003917727717922,0.565,0.675,0.5809,0.5732666666666666,0.5,0.482,0.5271000000000001,0.5556666666666668,0.5,0.482,0.4292000000000001,0.38836666666666664,0.219,0.37,0.43360000000000004,0.43246666666666667,190.0,-208.0,0.3448275862068966,0.6753246753246753,0.3380158033362599,0.6619841966637401
45617,5521,2022-06-10,2022,Atlanta Braves,Pittsburgh Pirates,4,2,1,0,R,2022-06-10,0.5157894736842106,0.7168674698795182,0.44867807153965794,0.40295461965393403,0.2552631578947368,0.16867469879518068,0.31493001555209965,0.28885079986940915,0.413,0.42,0.4067,0.5383333333333333,0.525,0.383,0.5248000000000002,0.5298666666666667,0.548,0.531,0.535,0.47833333333333333,0.29,0.401,0.3772,0.37283333333333335,-196.0,181.0,0.6621621621621622,0.35587188612099646,0.6504322358165241,0.34956776418347585
45618,5522,2022-06-10,2022,Kansas City Royals,Baltimore Orioles,8,1,1,0,R,2022-06-10,0.0,0.40963855421686746,0.0,0.08586353248449254,0.1973684210526315,0.0,0.2291342664593052,0.23751224289911863,0.556,0.561,0.5356,0.5642666666666667,0.703,0.524,0.5654,0.5444333333333333,0.413,0.42,0.43600000000000005,0.4047,0.426,0.457,0.3933,0.39649999999999996,-101.0,-109.0,0.5024875621890548,0.5215311004784688,0.49070156678599663,0.5092984332140034
45619,5523,2022-06-10,2022,Minnesota Twins,Tampa Bay Rays,9,4,1,0,R,2022-06-10,0.5789473684210528,0.39156626506024095,0.6301192327630897,0.6695233431276528,0.6789473684210526,0.8644578313253011,0.6653706583722138,0.6826640548481879,0.29,0.401,0.43870000000000003,0.5146333333333334,0.607,0.615,0.6121,0.49243333333333333,0.524,0.451,0.5085999999999999,0.5075666666666667,0.468,0.546,0.4668,0.5213666666666666,-103.0,-106.0,0.5073891625615764,0.5145631067961165,0.49649007862223893,0.5035099213777612
45621,5525,2022-06-10,2022,Houston Astros,Miami Marlins,4,7,0,1,R,2022-06-10,0.7710526315789474,0.792168674698795,0.8170036288232247,0.8050930460333009,0.30526315789473685,0.2801204819277107,0.26438569206842916,0.3105615409729025,0.581,0.597,0.5953999999999999,0.5196333333333333,0.41,0.34,0.48949999999999994,0.5158333333333334,0.441,0.407,0.45899999999999996,0.499,0.525,0.383,0.5121,0.5064333333333333,-149.0,138.0,0.5983935742971888,0.42016806722689076,0.5874888174679435,0.4125111825320566
45624,5528,2022-06-10,2022,San Diego Padres,Colorado Rockies,9,0,1,0,R,2022-06-10,0.7236842105263158,0.503012048192771,0.7198030067392434,0.7705680705190991,0.2631578947368421,0.4186746987951807,0.29341627786417834,0.3809990205680708,0.492,0.551,0.5965,0.4345666666666667,0.413,0.567,0.4149999999999999,0.4138666666666666,0.508,0.5,0.44139999999999996,0.5120666666666668,0.556,0.561,0.5885,0.5816333333333332,-250.0,222.0,0.7142857142857143,0.3105590062111801,0.6969696969696969,0.303030303030303
45630,5534,2022-06-11,2022,Philadelphia Phillies,Arizona Diamondbacks,4,0,1,0,R,2022-06-11,0.42710997442455245,0.5572289156626505,0.3467700258397932,0.36794787198944234,0.3427109974424553,0.0,0.3744186046511627,0.4302210491586934,0.46,0.383,0.4224,0.412,0.563,0.561,0.592,0.5804333333333334,0.563,0.561,0.5589000000000001,0.5602333333333334,0.413,0.567,0.4418,0.43820000000000003,-217.0,200.0,0.6845425867507886,0.3333333333333333,0.6725206611570248,0.3274793388429752
45631,5535,2022-06-11,2022,Washington Nationals,Milwaukee Brewers,8,6,1,0,R,2022-06-11,0.08695652173913038,0.24096385542168677,0.0821705426356589,0.07175849554602447,0.554987212276215,0.7740963855421685,0.6710594315245476,0.74670075882547,0.578,0.597,0.5703,0.5626333333333334,0.656,0.42,0.5025000000000001,0.44483333333333336,0.438,0.5,0.45219999999999994,0.4723666666666667,0.468,0.546,0.5015000000000001,0.5458333333333333,147.0,-159.0,0.4048582995951417,0.6138996138996139,0.39740383287557735,0.6025961671244228
45632,5536,2022-06-11,2022,Kansas City Royals,Baltimore Orioles,4,6,0,1,R,2022-06-11,0.04603580562659837,0.40963855421686746,0.0,0.0764599142197294,0.18925831202046026,0.0,0.22248062015503864,0.22921478060046188,0.54,0.531,0.5368,0.5646666666666668,0.556,0.426,0.5682,0.5444333333333334,0.406,0.42,0.4266,0.4092333333333333,0.41,0.34,0.4147,0.39666666666666667,105.0,-115.0,0.4878048780487805,0.5348837209302325,0.47698280643372154,0.5230171935662784
45633,5537,2022-06-11,2022,Cleveland Guardians,Oakland Athletics,5,10,0,1,R,2022-06-11,0.47570332480818417,0.5210843373493975,0.42248062015503896,0.3961563840316727,0.0,0.6325301204819277,0.07312661498708008,0.17782909930715937,0.413,0.567,0.4276,0.411,0.516,0.5,0.5195000000000001,0.5277333333333334,0.556,0.426,0.5589999999999999,0.5633333333333332,0.492,0.482,0.3799,0.3471,-115.0,105.0,0.5348837209302325,0.4878048780487805,0.5230171935662784,0.47698280643372154
45637,5538,2022-06-11,2022,San Diego Padres,Colorado Rockies,2,1,1,0,R,2022-06-11,0.7365728900255755,0.503012048192771,0.7152454780361756,0.7685582316067304,0.2506393861892583,0.4186746987951807,0.2808785529715761,0.3681953150775322,0.484,0.548,0.593,0.43446666666666667,0.406,0.42,0.4122,0.4157,0.516,0.5,0.44109999999999994,0.5112333333333334,0.54,0.531,0.5851,0.5811,-238.0,216.0,0.7041420118343196,0.31645569620253167,0.689931014237487,0.3100689857625128
45641,5539,2022-06-11,2022,San Diego Padres,Colorado Rockies,2,6,0,1,R,2022-06-11,0.7365728900255755,0.503012048192771,0.7152454780361756,0.7685582316067304,0.2506393861892583,0.4186746987951807,0.2808785529715761,0.3681953150775322,0.484,0.548,0.593,0.43446666666666667,0.406,0.42,0.4122,0.4157,0.516,0.5,0.44109999999999994,0.5112333333333334,0.54,0.531,0.5851,0.5811,-238.0,216.0,0.7041420118343196,0.31645569620253167,0.689931014237487,0.3100689857625128
45642,5540,2022-06-11,2022,Detroit Tigers,Toronto Blue Jays,3,1,1,0,R,2022-06-11,0.18158567774936066,0.46385542168674687,0.18837209302325586,0.12141207522269885,0.6751918158567775,0.7259036144578315,0.6826873385012919,0.6023589574397887,0.571,0.675,0.5794999999999999,0.5733666666666667,0.492,0.551,0.5189,0.5522333333333334,0.419,0.457,0.44020000000000004,0.38566666666666666,0.656,0.42,0.4556000000000001,0.4386,208.0,-227.0,0.3246753246753247,0.6941896024464832,0.3186637561393934,0.6813362438606064
45643,5541,2022-06-11,2022,Atlanta Braves,Pittsburgh Pirates,10,4,1,0,R,2022-06-11,0.5345268542199489,0.7168674698795182,0.4638242894056847,0.40341471461563855,0.24552429667519177,0.16867469879518068,0.3069767441860464,0.28175519630484985,0.419,0.457,0.38439999999999996,0.5347000000000001,0.525,0.383,0.5254000000000001,0.5307000000000001,0.492,0.482,0.5389,0.4875333333333334,0.219,0.37,0.3565,0.36489999999999995,-238.0,214.0,0.7041420118343196,0.3184713375796178,0.6885711126672318,0.3114288873327682
45644,5542,2022-06-11,2022,Houston Astros,Miami Marlins,1,5,0,1,R,2022-06-11,0.7365728900255755,0.792168674698795,0.8049095607235142,0.8027878587924778,0.33503836317135555,0.2801204819277107,0.27209302325581397,0.3050148465852854,0.597,0.457,0.5957999999999999,0.5201,0.219,0.37,0.4525,0.5064666666666666,0.492,0.551,0.4601,0.5001666666666666,0.525,0.383,0.5174000000000001,0.5072666666666666,-250.0,224.0,0.7142857142857143,0.30864197530864196,0.6982758620689655,0.3017241379310345
45646,5544,2022-06-11,2022,New York Yankees,Chicago Cubs,8,0,1,0,R,2022-06-11,1.0,0.7319277108433733,1.0,1.0,0.18158567774936066,0.3524096385542168,0.22894056847545222,0.228554932365556,0.438,0.5,0.42590000000000006,0.44670000000000004,0.492,0.482,0.3856,0.49293333333333333,0.571,0.669,0.5837,0.5984999999999999,0.708,0.524,0.5609,0.5179666666666667,-233.0,212.0,0.6996996996996997,0.32051282051282054,0.6858372014038265,0.31416279859617346
45647,5545,2022-06-11,2022,Los Angeles Angels,New York Mets,11,6,1,0,R,2022-06-11,0.3427109974424553,0.46385542168674687,0.42273901808785536,0.6149785549323654,0.8107416879795397,0.46385542168674687,0.8449612403100777,0.8284394589244474,0.492,0.482,0.44000000000000006,0.45163333333333333,0.468,0.546,0.47430000000000005,0.44386666666666663,0.476,0.618,0.5309999999999999,0.5796,0.613,0.512,0.6351,0.6032,119.0,-130.0,0.45662100456621,0.5652173913043478,0.446862249854284,0.5531377501457159
45648,5546,2022-06-11,2022,Seattle Mariners,Boston Red Sox,7,6,1,0,R,2022-06-11,0.29411764705882354,0.707831325301205,0.29586563307493524,0.2887660838007257,0.4910485933503837,0.7409638554216865,0.4449612403100773,0.35029693170570764,0.571,0.669,0.5908,0.5995333333333334,0.41,0.34,0.4210000000000001,0.4713,0.433,0.407,0.4549,0.4525666666666667,0.571,0.675,0.5788,0.5323666666666667,-115.0,105.0,0.5348837209302325,0.4878048780487805,0.5230171935662784,0.47698280643372154
45649,5547,2022-06-12,2022,Cleveland Guardians,Oakland Athletics,6,3,1,0,R,2022-06-12,0.4358974358974359,0.5210843373493975,0.42397736043220985,0.39286308434536693,0.012820512820512692,0.6325301204819277,0.05968613326472859,0.16528031941440702,0.426,0.407,0.42729999999999996,0.40986666666666666,0.531,0.531,0.5216999999999999,0.527,0.603,0.457,0.5674,0.5641333333333333,0.286,0.401,0.3874,0.34273333333333333,-159.0,146.0,0.6138996138996139,0.4065040650406504,0.6016242655428061,0.39837573445719376
45650,5548,2022-06-12,2022,Philadelphia Phillies,Arizona Diamondbacks,1,13,0,1,R,2022-06-12,0.4358974358974359,0.5572289156626505,0.360689477746334,0.3669938446182,0.3076923076923077,0.0,0.36249035245690775,0.4204791216103809,0.469,0.618,0.4389,0.4137333333333333,0.554,0.561,0.5877,0.5804666666666667,0.619,0.615,0.569,0.5619333333333334,0.426,0.407,0.44049999999999995,0.4383666666666667,-185.0,170.0,0.6491228070175439,0.37037037037037035,0.6367112810707456,0.36328871892925424
45651,5549,2022-06-12,2022,Atlanta Braves,Pittsburgh Pirates,5,3,1,0,R,2022-06-12,0.5410256410256411,0.7168674698795182,0.4774890661178287,0.40617201796706054,0.21025641025641018,0.16867469879518068,0.2937998456393105,0.27690900016636166,0.422,0.567,0.3757,0.5312333333333333,0.532,0.383,0.5267999999999999,0.5291333333333333,0.554,0.561,0.5434,0.48976666666666663,0.4,0.42,0.3661,0.3634333333333333,-233.0,212.0,0.6996996996996997,0.32051282051282054,0.6858372014038265,0.31416279859617346
45652,5550,2022-06-12,2022,New York Yankees,Chicago Cubs,18,4,1,0,R,2022-06-12,1.0,0.7319277108433733,1.0,1.0,0.14871794871794872,0.3524096385542168,0.21739130434782616,0.22558642488770583,0.476,0.546,0.42960000000000004,0.4468333333333333,0.712,0.524,0.43570000000000003,0.49123333333333336,0.619,0.512,0.5929,0.5989666666666665,0.484,0.551,0.5584,0.5178666666666667,-227.0,208.0,0.6941896024464832,0.3246753246753247,0.6813362438606064,0.3186637561393934
45653,5551,2022-06-12,2022,Washington Nationals,Milwaukee Brewers,1,4,0,1,R,2022-06-12,0.0974358974358974,0.24096385542168677,0.08515564702855678,0.06862418898685749,0.517948717948718,0.7740963855421685,0.6444558785695909,0.7386458160039926,0.619,0.615,0.5740000000000001,0.5762333333333333,0.508,0.5,0.5128999999999999,0.44553333333333334,0.469,0.618,0.4547,0.47086666666666666,0.492,0.548,0.4988,0.5418666666666667,110.0,-120.0,0.47619047619047616,0.5454545454545454,0.4661016949152542,0.5338983050847457
45654,5552,2022-06-12,2022,Detroit Tigers,Toronto Blue Jays,0,6,0,1,R,2022-06-12,0.1923076923076922,0.46385542168674687,0.18651916645227687,0.12610214606554646,0.6333333333333333,0.7259036144578315,0.6735271417545667,0.6046414906005657,0.563,0.669,0.5776,0.5731999999999999,0.5,0.482,0.5082000000000001,0.5472666666666667,0.5,0.482,0.4393000000000001,0.3953,0.563,0.675,0.46560000000000007,0.4416333333333334,129.0,-139.0,0.4366812227074236,0.5815899581589958,0.4288457052627801,0.5711542947372198
45655,5553,2022-06-12,2022,Kansas City Royals,Baltimore Orioles,7,10,0,1,R,2022-06-12,0.015384615384615257,0.40963855421686746,0.0,0.06970553984362012,0.19999999999999993,0.0,0.215333161821456,0.22200964897687567,0.539,0.451,0.5388000000000001,0.5646000000000001,0.603,0.457,0.5758,0.5465,0.403,0.34,0.4250999999999999,0.41300000000000003,0.231,0.37,0.3949,0.39296666666666663,-130.0,119.0,0.5652173913043478,0.45662100456621,0.5531377501457159,0.446862249854284
45656,5554,2022-06-12,2022,Minnesota Twins,Tampa Bay Rays,0,6,0,1,R,2022-06-12,0.6025641025641024,0.39156626506024095,0.6099819912528943,0.6632007985360173,0.6076923076923075,0.8644578313253011,0.653974787754052,0.6762601896523043,0.403,0.34,0.40519999999999995,0.49756666666666666,0.619,0.512,0.6148,0.5131,0.547,0.426,0.5136000000000001,0.5124333333333334,0.476,0.546,0.4678,0.5167666666666667,114.0,-123.0,0.4672897196261682,0.5515695067264574,0.45864012175558383,0.5413598782444161
45658,5556,2022-06-12,2022,Houston Astros,Miami Marlins,9,4,1,0,R,2022-06-12,0.6948717948717948,0.792168674698795,0.7872395163365066,0.7983696556313425,0.3461538461538461,0.2801204819277107,0.2809364548494984,0.30202961237730824,0.563,0.675,0.5928,0.5217333333333333,0.4,0.42,0.44159999999999994,0.5031333333333333,0.446,0.5,0.4603,0.4983666666666666,0.539,0.451,0.5204,0.5077,-227.0,208.0,0.6941896024464832,0.3246753246753247,0.6813362438606064,0.3186637561393934
45661,5559,2022-06-12,2022,San Diego Padres,Colorado Rockies,2,4,0,1,R,2022-06-12,0.7128205128205128,0.503012048192771,0.7118600463082069,0.7670104807852269,0.24102564102564097,0.4186746987951807,0.26807306405968606,0.3570121444019298,0.429,0.457,0.5675,0.4391,0.286,0.401,0.3945,0.41383333333333333,0.5,0.482,0.4439,0.5098666666666667,0.532,0.383,0.579,0.5808,-179.0,165.0,0.6415770609318996,0.37735849056603776,0.6296542111900179,0.3703457888099821
45663,5561,2022-06-12,2022,Los Angeles Angels,New York Mets,1,4,0,1,R,2022-06-12,0.34871794871794864,0.46385542168674687,0.39953691793156665,0.5994010979870239,0.7692307692307693,0.46385542168674687,0.8278878312323129,0.82573615039095,0.231,0.37,0.4213,0.4431,0.484,0.551,0.4755,0.4456,0.531,0.531,0.5259,0.5756666666666667,0.712,0.524,0.6415,0.6084999999999999,-120.0,110.0,0.5454545454545454,0.47619047619047616,0.5338983050847457,0.4661016949152542
45664,5562,2022-06-13,2022,Washington Nationals,Atlanta Braves,5,9,0,1,R,2022-06-13,0.08121827411167507,0.24096385542168677,0.08969759097898508,0.06664989939637846,0.5532994923857869,0.7168674698795182,0.4920553562275758,0.4114688128772637,0.609,0.457,0.5763,0.5793999999999999,0.415,0.567,0.37329999999999997,0.5284,0.484,0.546,0.45919999999999994,0.47076666666666667,0.554,0.426,0.5298,0.49156666666666665,139.0,-152.0,0.41841004184100417,0.6031746031746031,0.4095696268365622,0.5904303731634377
