,home_team,away_team,home_is_winner,away_win_prob,home_win_prob
7020,Atlanta Braves,Houston Astros,1,0.4096601,0.5903399
4175,Detroit Tigers,Chicago White Sox,1,0.58660364,0.4133964
719,Cincinnati Reds,St. Louis Cardinals,0,0.40360695,0.59639305
1131,Los Angeles Dodgers,Tampa Bay Rays,1,0.2271201,0.7728799
2009,Colorado Rockies,Philadelphia Phillies,1,0.4392532,0.5607468
386,Pittsburgh Pirates,Minnesota Twins,1,0.49173087,0.50826913
8613,Seattle Mariners,Milwaukee Brewers,0,0.38673007,0.6132699
4902,Atlanta Braves,Washington Nationals,0,0.44137216,0.55862784
4478,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
6137,Tampa Bay Rays,Pittsburgh Pirates,1,0.21056777,0.7894322
7844,Houston Astros,Philadelphia Phillies,0,0.40360695,0.59639305
388,Cleveland Indians,Cincinnati Reds,1,0.5291901,0.47080988
6017,Detroit Tigers,Texas Rangers,1,0.6074066,0.39259335
3773,St. Louis Cardinals,Detroit Tigers,0,0.21056777,0.7894322
2211,San Francisco Giants,San Diego Padres,1,0.6189645,0.3810355
1260,Los Angeles Angels,Texas Rangers,1,0.41332114,0.58667886
1660,Atlanta Braves,Philadelphia Phillies,1,0.4392532,0.5607468
4173,Oakland Athletics,Seattle Mariners,0,0.41332114,0.58667886
6455,Cleveland Guardians,Detroit Tigers,1,0.40360695,0.59639305
6308,Philadelphia Phillies,Washington Nationals,0,0.24378175,0.75621825
6172,Kansas City Royals,Texas Rangers,1,0.5587276,0.4412724
8368,Colorado Rockies,St. Louis Cardinals,0,0.55183196,0.448168
8149,Kansas City Royals,Toronto Blue Jays,1,0.5587276,0.4412724
5129,Texas Rangers,Houston Astros,0,0.46509236,0.53490764
8455,New York Yankees,Minnesota Twins,0,0.40360695,0.59639305
5943,Seattle Mariners,Minnesota Twins,1,0.46509236,0.53490764
3167,New York Mets,Pittsburgh Pirates,0,0.40360695,0.59639305
1221,Los Angeles Dodgers,Tampa Bay Rays,1,0.2271201,0.7728799
5440,New York Mets,Seattle Mariners,0,0.41332114,0.58667886
883,Chicago White Sox,Minnesota Twins,1,0.5291901,0.47080988
2647,Milwaukee Brewers,Arizona Diamondbacks,1,0.24810123,0.75189877
7868,Houston Astros,Philadelphia Phillies,1,0.021888018,0.978112
8828,San Francisco Giants,St. Louis Cardinals,0,0.47043538,0.5295646
6432,Cleveland Guardians,Detroit Tigers,1,0.21056777,0.7894322
8712,Baltimore Orioles,Detroit Tigers,1,0.40360695,0.59639305
1530,Oakland Athletics,Los Angeles Dodgers,0,0.5587276,0.4412724
6778,Minnesota Twins,Toronto Blue Jays,1,0.5403239,0.4596761
2491,Los Angeles Angels,Texas Rangers,1,0.40360695,0.59639305
6690,New York Yankees,Seattle Mariners,1,0.40360695,0.59639305
7982,Los Angeles Angels,Chicago White Sox,1,0.4132411,0.5867589
3235,Arizona Diamondbacks,Chicago Cubs,1,0.5587276,0.4412724
8202,Texas Rangers,Baltimore Orioles,0,0.40360695,0.59639305
8293,Baltimore Orioles,New York Yankees,0,0.5291901,0.47080988
3434,Arizona Diamondbacks,Los Angeles Dodgers,0,0.6643722,0.33562776
1830,San Diego Padres,Los Angeles Dodgers,1,0.5291901,0.47080988
3050,Oakland Athletics,Boston Red Sox,0,0.41332114,0.58667886
8733,Arizona Diamondbacks,San Diego Padres,0,0.55183196,0.448168
2037,Tampa Bay Rays,Oakland Athletics,0,0.5587276,0.4412724
3550,Chicago Cubs,Milwaukee Brewers,0,0.7529004,0.2470996
1551,San Diego Padres,San Francisco Giants,1,0.40360695,0.59639305
8753,Seattle Mariners,St. Louis Cardinals,1,0.46509236,0.53490764
4212,Detroit Tigers,Kansas City Royals,0,0.46509236,0.53490764
214,Houston Astros,Seattle Mariners,1,0.2202766,0.7797234
7450,St. Louis Cardinals,Cincinnati Reds,1,0.4132411,0.5867589
5481,Milwaukee Brewers,Atlanta Braves,1,0.4096601,0.5903399
887,New York Yankees,Toronto Blue Jays,1,0.41332114,0.58667886
8020,New York Yankees,Detroit Tigers,1,0.4132411,0.5867589
8253,Baltimore Orioles,New York Yankees,1,0.5587276,0.4412724
4522,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
4084,Philadelphia Phillies,Chicago Cubs,1,0.40360695,0.59639305
181,Cincinnati Reds,Detroit Tigers,1,0.40360695,0.59639305
2327,Arizona Diamondbacks,Washington Nationals,0,0.4392532,0.5607468
7196,San Francisco Giants,San Diego Padres,0,0.5774405,0.42255953
3312,Minnesota Twins,Los Angeles Angels,0,0.41332114,0.58667886
5074,Oakland Athletics,Texas Rangers,0,0.41332114,0.58667886
4057,San Francisco Giants,San Diego Padres,1,0.3713194,0.6286806
8257,Pittsburgh Pirates,Chicago White Sox,1,0.5403239,0.4596761
6221,San Francisco Giants,Chicago White Sox,0,0.40360695,0.59639305
5386,Seattle Mariners,Philadelphia Phillies,0,0.40360695,0.59639305
2454,Minnesota Twins,Baltimore Orioles,1,0.46509236,0.53490764
8555,Seattle Mariners,Milwaukee Brewers,0,0.5403239,0.4596761
2027,Los Angeles Dodgers,San Diego Padres,1,0.3620596,0.6379404
554,Arizona Diamondbacks,Oakland Athletics,1,0.5403239,0.4596761
3800,Pittsburgh Pirates,St. Louis Cardinals,1,0.58660364,0.4133964
2457,Detroit Tigers,Cleveland Indians,0,0.4771729,0.5228271
2961,Toronto Blue Jays,Baltimore Orioles,1,0.21056777,0.7894322
2708,Tampa Bay Rays,Baltimore Orioles,1,0.40360695,0.59639305
4086,Atlanta Braves,Colorado Rockies,0,0.40360695,0.59639305
6925,Colorado Rockies,Arizona Diamondbacks,0,0.4230227,0.5769773
8656,Minnesota Twins,Washington Nationals,0,0.40360695,0.59639305
3551,Minnesota Twins,Chicago White Sox,0,0.6389564,0.36104357
7198,Cincinnati Reds,St. Louis Cardinals,0,0.6643722,0.33562776
6842,Milwaukee Brewers,Tampa Bay Rays,1,0.40360695,0.59639305
6232,Houston Astros,Los Angeles Angels,1,0.4096601,0.5903399
7777,Chicago White Sox,Minnesota Twins,1,0.40360695,0.59639305
7456,Atlanta Braves,Philadelphia Phillies,1,0.40360695,0.59639305
4563,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
8715,Milwaukee Brewers,Boston Red Sox,0,0.41332114,0.58667886
1817,Cincinnati Reds,Cleveland Indians,1,0.41332114,0.58667886
3384,Kansas City Royals,Chicago White Sox,1,0.5615189,0.4384811
3540,San Diego Padres,Arizona Diamondbacks,1,0.36371094,0.63628906
8292,Pittsburgh Pirates,Chicago White Sox,0,0.5587276,0.4412724
6835,Los Angeles Dodgers,Minnesota Twins,1,0.24378175,0.75621825
7115,Kansas City Royals,San Diego Padres,0,0.5615189,0.4384811
8740,Baltimore Orioles,Detroit Tigers,1,0.40360695,0.59639305
5467,Baltimore Orioles,New York Yankees,0,0.6643722,0.33562776
5242,Houston Astros,Seattle Mariners,1,0.45557523,0.5444248
2981,Houston Astros,Baltimore Orioles,0,0.2202766,0.7797234
8502,Boston Red Sox,Los Angeles Angels,1,0.46509236,0.53490764
4223,Philadelphia Phillies,Pittsburgh Pirates,1,0.40360695,0.59639305
4934,Milwaukee Brewers,St. Louis Cardinals,0,0.40360695,0.59639305
7007,Oakland Athletics,Seattle Mariners,1,0.5954708,0.40452924
1867,San Diego Padres,Milwaukee Brewers,0,0.4096601,0.5903399
7211,Detroit Tigers,Seattle Mariners,0,0.6225934,0.37740657
5599,Houston Astros,Cleveland Guardians,1,0.36371094,0.63628906
6051,San Diego Padres,Arizona Diamondbacks,1,0.40360695,0.59639305
8324,Pittsburgh Pirates,Chicago White Sox,1,0.5291901,0.47080988
7033,Los Angeles Dodgers,Miami Marlins,1,0.40360695,0.59639305
2615,Colorado Rockies,Oakland Athletics,0,0.5587276,0.4412724
5056,Atlanta Braves,Miami Marlins,1,0.3620596,0.6379404
7850,Philadelphia Phillies,Houston Astros,0,0.46509236,0.53490764
5319,Boston Red Sox,Chicago White Sox,0,0.4672352,0.5327648
7832,Houston Astros,New York Yankees,1,0.40360695,0.59639305
3256,Chicago White Sox,Minnesota Twins,1,0.21056777,0.7894322
2348,Los Angeles Dodgers,Arizona Diamondbacks,1,0.40360695,0.59639305
1282,Toronto Blue Jays,New York Yankees,0,0.4132411,0.5867589
2614,Atlanta Braves,Los Angeles Dodgers,0,0.5587276,0.4412724
4060,New York Mets,St. Louis Cardinals,0,0.5587276,0.4412724
8699,Seattle Mariners,St. Louis Cardinals,1,0.40360695,0.59639305
4805,Tampa Bay Rays,Philadelphia Phillies,0,0.3620596,0.6379404
6880,Houston Astros,Oakland Athletics,1,0.2202766,0.7797234
587,Oakland Athletics,Los Angeles Angels,0,0.46509236,0.53490764
7222,Cleveland Guardians,Seattle Mariners,0,0.5403239,0.4596761
1194,Los Angeles Dodgers,Tampa Bay Rays,1,0.2271201,0.7728799
4028,Oakland Athletics,Texas Rangers,0,0.40360695,0.59639305
423,Los Angeles Dodgers,San Francisco Giants,0,0.2202766,0.7797234
4154,Los Angeles Angels,Oakland Athletics,0,0.43411112,0.5658889
8030,Cincinnati Reds,Pittsburgh Pirates,0,0.40360695,0.59639305
1368,Philadelphia Phillies,New York Yankees,1,0.4771729,0.5228271
782,Baltimore Orioles,New York Yankees,1,0.58660364,0.4133964
6609,Cincinnati Reds,Miami Marlins,1,0.40360695,0.59639305
1229,Los Angeles Dodgers,Tampa Bay Rays,1,0.2271201,0.7728799
7087,Baltimore Orioles,Chicago White Sox,0,0.5587276,0.4412724
6520,Chicago White Sox,Cleveland Guardians,1,0.40360695,0.59639305
6911,Houston Astros,Oakland Athletics,1,0.24810123,0.75189877
1367,Boston Red Sox,Minnesota Twins,0,0.41332114,0.58667886
6416,Minnesota Twins,Milwaukee Brewers,1,0.41332114,0.58667886
1462,Oakland Athletics,Houston Astros,0,0.4392532,0.5607468
335,Colorado Rockies,San Diego Padres,1,0.5291901,0.47080988
5357,Texas Rangers,Kansas City Royals,1,0.41332114,0.58667886
5421,Detroit Tigers,Baltimore Orioles,1,0.5291901,0.47080988
3831,Chicago White Sox,Chicago Cubs,0,0.2202766,0.7797234
4720,Arizona Diamondbacks,San Diego Padres,1,0.5689705,0.4310295
6924,Texas Rangers,Seattle Mariners,1,0.5291901,0.47080988
5146,New York Yankees,Baltimore Orioles,1,0.24810123,0.75189877
1139,Los Angeles Dodgers,Tampa Bay Rays,1,0.2271201,0.7728799
4663,Miami Marlins,Houston Astros,0,0.46419036,0.53580964
6672,Pittsburgh Pirates,Philadelphia Phillies,0,0.58660364,0.4133964
3098,Arizona Diamondbacks,Colorado Rockies,1,0.4771729,0.5228271
5897,Los Angeles Angels,New York Mets,1,0.4771729,0.5228271
1323,Cleveland Indians,Milwaukee Brewers,0,0.41332114,0.58667886
6578,Milwaukee Brewers,Colorado Rockies,0,0.40360695,0.59639305
4590,Chicago White Sox,Cleveland Guardians,0,0.41332114,0.58667886
4836,Arizona Diamondbacks,San Diego Padres,0,0.5291901,0.47080988
3253,St. Louis Cardinals,Chicago Cubs,1,0.5291901,0.47080988
2562,Los Angeles Dodgers,St. Louis Cardinals,1,0.40360695,0.59639305
3508,New York Yankees,Seattle Mariners,1,0.40360695,0.59639305
8718,Arizona Diamondbacks,San Diego Padres,0,0.5630064,0.4369936
996,Cincinnati Reds,Milwaukee Brewers,1,0.40360695,0.59639305
4636,Pittsburgh Pirates,Minnesota Twins,1,0.4096601,0.5903399
3975,Colorado Rockies,San Francisco Giants,0,0.6643722,0.33562776
3453,Chicago White Sox,Kansas City Royals,1,0.24810123,0.75189877
5972,Chicago Cubs,Atlanta Braves,1,0.58660364,0.4133964
2555,Tampa Bay Rays,Philadelphia Phillies,1,0.43411112,0.5658889
2193,New York Yankees,Washington Nationals,0,0.40360695,0.59639305
6813,New York Mets,Cincinnati Reds,1,0.2202766,0.7797234
1324,Minnesota Twins,Atlanta Braves,1,0.41332114,0.58667886
7437,Minnesota Twins,Kansas City Royals,1,0.36371094,0.63628906
3110,Texas Rangers,Detroit Tigers,0,0.40360695,0.59639305
8606,Los Angeles Dodgers,New York Mets,1,0.55183196,0.448168
8372,Arizona Diamondbacks,Milwaukee Brewers,1,0.43040103,0.569599
8169,Texas Rangers,Baltimore Orioles,1,0.40360695,0.59639305
7386,Colorado Rockies,Arizona Diamondbacks,1,0.6225934,0.37740657
8795,Arizona Diamondbacks,Kansas City Royals,0,0.40360695,0.59639305
3210,Arizona Diamondbacks,Chicago Cubs,0,0.5244881,0.47551188
3428,Detroit Tigers,Baltimore Orioles,1,0.41332114,0.58667886
5204,Colorado Rockies,Cincinnati Reds,1,0.40360695,0.59639305
5554,Baltimore Orioles,Tampa Bay Rays,1,0.58660364,0.4133964
6995,Baltimore Orioles,Boston Red Sox,1,0.46509236,0.53490764
8938,Milwaukee Brewers,Los Angeles Angels,0,0.4230227,0.5769773
5788,Texas Rangers,Seattle Mariners,0,0.41332114,0.58667886
1343,Arizona Diamondbacks,Seattle Mariners,0,0.41332114,0.58667886
2307,Detroit Tigers,Chicago Cubs,0,0.5774405,0.42255953
763,Atlanta Braves,Washington Nationals,0,0.24810123,0.75189877
3474,St. Louis Cardinals,Atlanta Braves,0,0.5587276,0.4412724
8575,Detroit Tigers,Cleveland Guardians,1,0.5587276,0.4412724
6735,Pittsburgh Pirates,Milwaukee Brewers,1,0.6643722,0.33562776
7111,Texas Rangers,Detroit Tigers,0,0.40360695,0.59639305
5162,Tampa Bay Rays,Seattle Mariners,1,0.41332114,0.58667886
1658,Texas Rangers,San Diego Padres,0,0.4392532,0.5607468
3269,Chicago White Sox,Minnesota Twins,0,0.4096601,0.5903399
8459,Kansas City Royals,Atlanta Braves,0,0.5403239,0.4596761
7578,Texas Rangers,Cleveland Guardians,0,0.5291901,0.47080988
6429,Chicago Cubs,New York Mets,0,0.5587276,0.4412724
4760,New York Mets,Miami Marlins,1,0.40360695,0.59639305
5358,Chicago White Sox,Cleveland Guardians,1,0.40360695,0.59639305
443,Seattle Mariners,Colorado Rockies,0,0.6074066,0.39259335
4562,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
8842,Chicago White Sox,Tampa Bay Rays,0,0.5630064,0.4369936
312,Atlanta Braves,Tampa Bay Rays,1,0.41332114,0.58667886
3823,Cleveland Indians,Boston Red Sox,0,0.6403494,0.35965058
87,Philadelphia Phillies,Miami Marlins,0,0.40360695,0.59639305
7549,Colorado Rockies,San Francisco Giants,0,0.5587276,0.4412724
5789,Oakland Athletics,Boston Red Sox,0,0.5291901,0.47080988
1047,Los Angeles Dodgers,Los Angeles Angels,1,0.40360695,0.59639305
4654,New York Mets,Washington Nationals,1,0.40360695,0.59639305
5759,Texas Rangers,Seattle Mariners,1,0.5689705,0.4310295
1621,Texas Rangers,San Diego Padres,0,0.4392532,0.5607468
6498,San Diego Padres,Arizona Diamondbacks,1,0.9463053,0.05369472
2977,Milwaukee Brewers,Chicago Cubs,1,0.45557523,0.5444248
5025,Colorado Rockies,Philadelphia Phillies,0,0.5689705,0.4310295
7080,Detroit Tigers,San Francisco Giants,1,0.55279577,0.44720423
6014,Toronto Blue Jays,New York Yankees,1,0.58660364,0.4133964
257,Chicago White Sox,Minnesota Twins,0,0.30872434,0.69127566
4345,New York Yankees,Tampa Bay Rays,1,0.4672352,0.5327648
291,Los Angeles Angels,Seattle Mariners,1,0.40360695,0.59639305
8223,Houston Astros,Detroit Tigers,1,0.24810123,0.75189877
5811,Houston Astros,Seattle Mariners,1,0.24810123,0.75189877
7899,Houston Astros,Philadelphia Phillies,1,0.021888018,0.978112
6199,Pittsburgh Pirates,Milwaukee Brewers,1,0.5587276,0.4412724
5508,Houston Astros,Texas Rangers,0,0.40360695,0.59639305
2228,Oakland Athletics,Tampa Bay Rays,1,0.5059191,0.49408087
2822,Houston Astros,Chicago White Sox,1,0.46509236,0.53490764
6269,Washington Nationals,Miami Marlins,0,0.5291901,0.47080988
760,Pittsburgh Pirates,Cincinnati Reds,0,0.5291901,0.47080988
3411,Toronto Blue Jays,Kansas City Royals,1,0.21056777,0.7894322
7556,Texas Rangers,Los Angeles Angels,1,0.40360695,0.59639305
5128,Los Angeles Angels,Cleveland Guardians,1,0.40360695,0.59639305
553,Arizona Diamondbacks,Oakland Athletics,1,0.5403239,0.4596761
1837,Milwaukee Brewers,Pittsburgh Pirates,0,0.44137216,0.55862784
8845,Texas Rangers,New York Yankees,0,0.58660364,0.4133964
4278,Kansas City Royals,Cleveland Indians,1,0.38673007,0.6132699
8801,Philadelphia Phillies,Seattle Mariners,1,0.46548164,0.53451836
2003,Los Angeles Dodgers,San Diego Padres,1,0.4230227,0.5769773
2150,Oakland Athletics,Toronto Blue Jays,1,0.4771729,0.5228271
3688,Texas Rangers,Seattle Mariners,0,0.55279577,0.44720423
4808,Chicago Cubs,Milwaukee Brewers,1,0.50522494,0.49477503
4415,Los Angeles Dodgers,Atlanta Braves,1,0.40360695,0.59639305
1603,St. Louis Cardinals,Milwaukee Brewers,1,0.5291901,0.47080988
823,Miami Marlins,Philadelphia Phillies,1,0.5291901,0.47080988
3808,Chicago White Sox,Chicago Cubs,1,0.24378175,0.75621825
1465,Colorado Rockies,Los Angeles Dodgers,0,0.6643722,0.33562776
56,St. Louis Cardinals,Pittsburgh Pirates,1,0.40360695,0.59639305
69,Chicago Cubs,Milwaukee Brewers,1,0.40360695,0.59639305
4476,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
734,Houston Astros,Texas Rangers,1,0.44678128,0.5532187
8774,Tampa Bay Rays,Houston Astros,0,0.40360695,0.59639305
265,San Diego Padres,Arizona Diamondbacks,1,0.46509236,0.53490764
4622,Pittsburgh Pirates,Baltimore Orioles,0,0.41332114,0.58667886
1492,Colorado Rockies,Los Angeles Dodgers,0,0.5615189,0.4384811
4367,Houston Astros,Chicago White Sox,1,0.41332114,0.58667886
5081,Los Angeles Angels,Baltimore Orioles,0,0.24810123,0.75189877
2665,Detroit Tigers,Seattle Mariners,1,0.46509236,0.53490764
6160,Cleveland Guardians,Minnesota Twins,1,0.4132411,0.5867589
4063,Seattle Mariners,Boston Red Sox,1,0.5587276,0.4412724
7496,Washington Nationals,Miami Marlins,0,0.66227543,0.33772454
5380,Los Angeles Angels,Tampa Bay Rays,0,0.4771729,0.5228271
4033,Los Angeles Dodgers,San Diego Padres,1,0.44137216,0.55862784
4764,Chicago White Sox,Colorado Rockies,0,0.40360695,0.59639305
6876,Colorado Rockies,Arizona Diamondbacks,1,0.4771729,0.5228271
7098,New York Mets,Colorado Rockies,1,0.68905556,0.31094447
6122,San Francisco Giants,Cincinnati Reds,1,0.29698515,0.70301485
7044,Oakland Athletics,Seattle Mariners,1,0.6643722,0.33562776
5612,Pittsburgh Pirates,Colorado Rockies,1,0.4771729,0.5228271
7159,Milwaukee Brewers,Chicago Cubs,1,0.40360695,0.59639305
5828,Atlanta Braves,Oakland Athletics,1,0.21056777,0.7894322
3740,Baltimore Orioles,Atlanta Braves,0,0.6225934,0.37740657
7869,Houston Astros,Philadelphia Phillies,1,0.021888018,0.978112
8247,Milwaukee Brewers,St. Louis Cardinals,1,0.47043538,0.5295646
5344,Chicago White Sox,Cleveland Guardians,0,0.40360695,0.59639305
8620,St. Louis Cardinals,Arizona Diamondbacks,1,0.40360695,0.59639305
5921,Chicago Cubs,San Diego Padres,0,0.5587276,0.4412724
774,San Francisco Giants,Arizona Diamondbacks,1,0.4230227,0.5769773
4699,Washington Nationals,St. Louis Cardinals,0,0.4132411,0.5867589
4978,Colorado Rockies,Chicago Cubs,1,0.41332114,0.58667886
3648,Chicago White Sox,Oakland Athletics,1,0.46509236,0.53490764
484,New York Mets,Washington Nationals,1,0.4230227,0.5769773
6686,San Francisco Giants,Chicago Cubs,1,0.40360695,0.59639305
8714,Texas Rangers,Oakland Athletics,1,0.29698515,0.70301485
3163,San Diego Padres,Colorado Rockies,0,0.40360695,0.59639305
211,Texas Rangers,Colorado Rockies,0,0.41332114,0.58667886
476,Texas Rangers,Seattle Mariners,1,0.41332114,0.58667886
4951,Baltimore Orioles,New York Yankees,0,0.5615189,0.4384811
6929,Los Angeles Angels,Minnesota Twins,1,0.5403239,0.4596761
8594,San Diego Padres,Atlanta Braves,1,0.5403239,0.4596761
3045,Atlanta Braves,Miami Marlins,1,0.4132411,0.5867589
1052,Arizona Diamondbacks,Colorado Rockies,0,0.46509236,0.53490764
3154,Texas Rangers,Oakland Athletics,1,0.6189645,0.3810355
7497,Toronto Blue Jays,Baltimore Orioles,0,0.36371094,0.63628906
6985,Milwaukee Brewers,Los Angeles Dodgers,1,0.46509236,0.53490764
5506,Cleveland Guardians,Cincinnati Reds,0,0.4096601,0.5903399
3960,Los Angeles Angels,Texas Rangers,0,0.4096601,0.5903399
8552,Colorado Rockies,Pittsburgh Pirates,0,0.40360695,0.59639305
3804,Baltimore Orioles,Tampa Bay Rays,0,0.6643722,0.33562776
5960,Boston Red Sox,Oakland Athletics,1,0.40360695,0.59639305
796,Oakland Athletics,Houston Astros,1,0.41332114,0.58667886
1543,Colorado Rockies,Arizona Diamondbacks,0,0.5291901,0.47080988
5405,St. Louis Cardinals,San Francisco Giants,0,0.5291901,0.47080988
5304,Seattle Mariners,Tampa Bay Rays,0,0.5587276,0.4412724
5062,San Diego Padres,Los Angeles Dodgers,0,0.58660364,0.4133964
652,Texas Rangers,Oakland Athletics,0,0.6074066,0.39259335
2590,Houston Astros,Boston Red Sox,0,0.41332114,0.58667886
196,Oakland Athletics,Los Angeles Angels,1,0.41332114,0.58667886
6912,Houston Astros,Oakland Athletics,1,0.24810123,0.75189877
8316,Los Angeles Angels,Toronto Blue Jays,0,0.46548164,0.53451836
1656,Cleveland Indians,Detroit Tigers,1,0.4392532,0.5607468
6945,Toronto Blue Jays,Baltimore Orioles,0,0.21056777,0.7894322
1136,Los Angeles Dodgers,Tampa Bay Rays,1,0.2271201,0.7728799
5483,Colorado Rockies,San Francisco Giants,1,0.58660364,0.4133964
8175,Seattle Mariners,Los Angeles Angels,0,0.40360695,0.59639305
1480,Chicago Cubs,Pittsburgh Pirates,1,0.40360695,0.59639305
6718,Minnesota Twins,Detroit Tigers,1,0.40360695,0.59639305
5075,Cincinnati Reds,St. Louis Cardinals,0,0.50522494,0.49477503
6492,Tampa Bay Rays,Baltimore Orioles,1,0.40360695,0.59639305
2732,Philadelphia Phillies,New York Yankees,1,0.5587276,0.4412724
5768,Miami Marlins,San Francisco Giants,1,0.46509236,0.53490764
983,San Diego Padres,Los Angeles Angels,0,0.40360695,0.59639305
6626,Pittsburgh Pirates,Philadelphia Phillies,0,0.5615189,0.4384811
644,Washington Nationals,Philadelphia Phillies,0,0.5291901,0.47080988
4517,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
6370,Atlanta Braves,Washington Nationals,1,0.39061278,0.6093872
8124,Seattle Mariners,Cleveland Guardians,0,0.46509236,0.53490764
1300,New York Yankees,Philadelphia Phillies,1,0.45557523,0.5444248
118,St. Louis Cardinals,Pittsburgh Pirates,1,0.40360695,0.59639305
7173,Toronto Blue Jays,Chicago Cubs,1,0.24378175,0.75621825
8731,Los Angeles Angels,Kansas City Royals,0,0.40360695,0.59639305
1737,Los Angeles Dodgers,Colorado Rockies,1,0.24810123,0.75189877
7987,St. Louis Cardinals,New York Mets,1,0.45557523,0.5444248
5875,St. Louis Cardinals,Cincinnati Reds,1,0.40360695,0.59639305
4068,Detroit Tigers,Milwaukee Brewers,1,0.710894,0.28910604
2053,Texas Rangers,Los Angeles Angels,1,0.4096601,0.5903399
2944,San Francisco Giants,Oakland Athletics,1,0.4771729,0.5228271
7219,Pittsburgh Pirates,Toronto Blue Jays,0,0.94522595,0.05477406
1766,Pittsburgh Pirates,San Diego Padres,0,0.6074066,0.39259335
1200,Los Angeles Dodgers,Tampa Bay Rays,1,0.2271201,0.7728799
4295,New York Mets,Miami Marlins,1,0.40360695,0.59639305
4603,Seattle Mariners,Los Angeles Angels,0,0.4392532,0.5607468
8721,Los Angeles Angels,Kansas City Royals,1,0.40360695,0.59639305
3305,Boston Red Sox,New York Yankees,0,0.40360695,0.59639305
8867,Houston Astros,Philadelphia Phillies,0,0.40360695,0.59639305
2354,Chicago Cubs,Washington Nationals,1,0.46509236,0.53490764
1798,Colorado Rockies,New York Mets,0,0.3620596,0.6379404
6584,Chicago Cubs,Pittsburgh Pirates,1,0.40360695,0.59639305
6565,Boston Red Sox,Toronto Blue Jays,0,0.6074066,0.39259335
2203,Houston Astros,Toronto Blue Jays,0,0.4096601,0.5903399
4917,Pittsburgh Pirates,Washington Nationals,1,0.41332114,0.58667886
8621,Chicago White Sox,Philadelphia Phillies,0,0.46509236,0.53490764
3320,Los Angeles Dodgers,Colorado Rockies,1,0.29365218,0.7063478
3371,Chicago Cubs,Cincinnati Reds,0,0.46509236,0.53490764
2292,Colorado Rockies,Cincinnati Reds,1,0.50600535,0.49399465
5023,Los Angeles Dodgers,Atlanta Braves,1,0.41332114,0.58667886
7247,Atlanta Braves,Miami Marlins,1,0.40360695,0.59639305
6599,Oakland Athletics,Houston Astros,1,0.66227543,0.33772454
8108,San Diego Padres,Colorado Rockies,1,0.40360695,0.59639305
839,Texas Rangers,Oakland Athletics,0,0.55183196,0.448168
4829,Philadelphia Phillies,Oakland Athletics,1,0.40360695,0.59639305
629,Tampa Bay Rays,Toronto Blue Jays,0,0.2888443,0.7111557
3577,Houston Astros,Colorado Rockies,1,0.24810123,0.75189877
6106,St. Louis Cardinals,Chicago Cubs,0,0.40360695,0.59639305
4717,Oakland Athletics,Kansas City Royals,0,0.46419036,0.53580964
1069,Atlanta Braves,Cincinnati Reds,1,0.41332114,0.58667886
4518,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
2357,Texas Rangers,New York Yankees,0,0.58660364,0.4133964
1102,Los Angeles Dodgers,Atlanta Braves,1,0.40360695,0.59639305
1455,Oakland Athletics,Houston Astros,0,0.46509236,0.53490764
2962,Miami Marlins,Washington Nationals,0,0.5587276,0.4412724
8062,Houston Astros,Chicago White Sox,0,0.40360695,0.59639305
179,Los Angeles Dodgers,San Francisco Giants,1,0.2202766,0.7797234
8161,Miami Marlins,Minnesota Twins,1,0.40360695,0.59639305
3633,Boston Red Sox,Baltimore Orioles,1,0.2202766,0.7797234
2980,St. Louis Cardinals,Arizona Diamondbacks,1,0.40360695,0.59639305
2843,Los Angeles Angels,Detroit Tigers,1,0.39061278,0.6093872
2247,San Francisco Giants,Texas Rangers,1,0.40360695,0.59639305
1670,Arizona Diamondbacks,Oakland Athletics,0,0.5291901,0.47080988
6289,Oakland Athletics,Toronto Blue Jays,0,0.5615189,0.4384811
1592,Chicago Cubs,Milwaukee Brewers,1,0.4392532,0.5607468
8653,Milwaukee Brewers,Boston Red Sox,0,0.40360695,0.59639305
3261,New York Yankees,Philadelphia Phillies,1,0.5587276,0.4412724
8750,Los Angeles Angels,Kansas City Royals,1,0.44137216,0.55862784
7917,Houston Astros,Philadelphia Phillies,1,0.021888018,0.978112
6827,Colorado Rockies,St. Louis Cardinals,1,0.58660364,0.4133964
1394,Washington Nationals,St. Louis Cardinals,1,0.41332114,0.58667886
8692,Milwaukee Brewers,Boston Red Sox,0,0.4193371,0.5806629
7873,Houston Astros,Philadelphia Phillies,1,0.021888018,0.978112
3231,Chicago White Sox,Houston Astros,1,0.4771729,0.5228271
5198,San Francisco Giants,Washington Nationals,0,0.24810123,0.75189877
3997,Oakland Athletics,Chicago White Sox,1,0.45557523,0.5444248
5581,Cincinnati Reds,Chicago Cubs,0,0.5291901,0.47080988
7118,St. Louis Cardinals,Atlanta Braves,0,0.50600535,0.49399465
6231,Cincinnati Reds,Atlanta Braves,0,0.58660364,0.4133964
