,median,mean,range
742,-8.5,-8.945945945945946,320.0
743,-8.5,-8.945945945945946,320.0
744,-8.5,-15.35135135135135,567.0
745,-8.5,-8.405405405405405,263.0
746,-8.5,-8.0,245.0
747,-8.5,-8.486486486486486,282.0
748,-8.5,-8.243243243243244,260.0
749,-8.5,-8.243243243243244,260.0
750,-108.0,-26.824324324324323,245.0
751,-108.0,-26.824324324324323,245.0
752,-108.0,-21.85135135135135,245.0
753,-8.5,-13.18918918918919,495.0
754,-8.5,-8.378378378378379,279.0
755,-8.5,-8.378378378378379,279.0
756,-8.0,-8.013513513513514,245.0
757,-8.5,-8.72972972972973,311.0
758,-8.5,-8.72972972972973,311.0
759,-8.5,-13.0,468.0
760,-8.5,-8.162162162162161,255.0
761,-8.5,-8.91891891891892,304.0
762,-6.5,-8.027027027027026,243.0
763,-8.5,-13.64864864864865,495.0
764,-8.5,-12.243243243243244,429.0
765,-8.5,-12.243243243243244,429.0
766,-8.5,-8.243243243243244,257.0
767,-8.5,-8.243243243243244,257.0
768,-8.5,-13.486486486486486,483.0
769,-8.5,-12.513513513513514,471.0
770,-108.0,-59.25675675675676,243.0
771,-108.0,-59.25675675675676,243.0
772,-8.5,-10.756756756756756,374.0
773,-8.5,-8.054054054054054,243.0
774,-8.5,-8.054054054054054,243.0
775,-8.5,-8.378378378378379,301.0
776,-8.5,-13.0,483.0
777,-6.0,-8.04054054054054,245.0
778,-8.5,-11.702702702702704,438.0
779,-8.5,-10.27027027027027,365.0
780,-8.5,-8.432432432432432,304.0
781,-109.0,-16.175675675675677,243.0
782,-8.5,-10.702702702702704,402.0
783,-8.5,-8.756756756756756,277.0
784,-8.5,-8.756756756756756,277.0
785,-8.5,-14.108108108108109,513.0
786,-8.5,-8.756756756756756,276.0
787,-8.5,-8.756756756756756,276.0
788,-8.5,-10.72972972972973,400.0
789,-8.5,-9.945945945945946,375.0
790,-6.0,-8.013513513513514,245.0
791,-8.5,-10.54054054054054,423.0
792,-8.5,-8.45945945945946,284.0
793,-8.5,-10.405405405405405,393.0
794,-8.5,-8.35135135135135,275.0
795,-8.5,-10.378378378378379,393.0
796,-8.5,-8.35135135135135,289.0
797,-8.5,-8.35135135135135,289.0
798,-110.0,-48.689189189189186,243.0
799,-8.5,-9.891891891891891,347.0
800,-8.5,-13.08108108108108,483.0
801,-8.5,-8.837837837837839,311.0
802,-8.5,-12.837837837837839,440.0
803,-108.5,-26.91891891891892,243.0
804,-8.5,-8.756756756756756,310.0
805,-8.5,-8.27027027027027,270.0
806,-8.5,-9.486486486486486,336.0
807,-105.5,-37.54054054054054,245.0
808,-8.5,-8.135135135135135,255.0
809,-8.5,-12.108108108108109,452.0
810,-8.5,-8.64864864864865,294.0
811,-8.5,-11.837837837837839,417.0
812,-8.5,-8.27027027027027,268.0
813,-8.5,-8.91891891891892,319.0
814,-8.5,-8.513513513513514,279.0
815,-8.5,-9.243243243243244,304.0
816,-8.5,-8.108108108108109,245.0
817,-8.5,-8.108108108108109,245.0
818,-8.5,-9.432432432432432,349.0
819,-8.5,-9.567567567567568,320.0
820,-8.5,-9.567567567567568,320.0
821,-8.5,-15.297297297297296,531.0
822,-8.5,-8.324324324324325,287.0
823,-107.5,-32.13513513513514,243.0
824,-8.5,-10.64864864864865,375.0
826,-8.5,-10.81081081081081,433.0
827,-8.5,-10.81081081081081,433.0
828,-8.5,-10.81081081081081,417.0
829,-8.5,-8.324324324324325,272.0
830,-8.5,-9.837837837837839,358.0
831,-8.5,-9.837837837837839,358.0
832,-8.5,-8.891891891891891,291.0
833,-8.5,-8.891891891891891,291.0
834,-8.5,-12.054054054054054,433.0
835,-8.5,-9.756756756756756,375.0
836,-8.5,-10.27027027027027,379.0
837,-6.5,-8.0,243.0
838,-6.5,-8.0,243.0
839,-8.5,-8.675675675675675,322.0
840,-8.5,-8.675675675675675,322.0
841,-8.5,-8.675675675675675,322.0
842,-8.5,-14.783783783783784,523.0
843,-8.5,-14.783783783783784,523.0
844,-8.5,-8.972972972972974,304.0
845,-8.5,-8.972972972972974,304.0
846,-107.0,-21.364864864864863,243.0
847,-8.5,-8.054054054054054,246.0
848,-8.5,-8.486486486486486,299.0
849,-8.5,-9.162162162162161,306.0
850,-8.5,-9.162162162162161,306.0
852,-8.5,-9.594594594594595,355.0
853,-108.5,-21.35135135135135,243.0
854,-107.0,-16.22972972972973,243.0
855,-8.5,-8.54054054054054,296.0
856,-8.0,-8.256756756756756,243.0
857,-8.0,-8.256756756756756,243.0
858,-8.5,-8.216216216216216,245.0
859,-8.5,-8.216216216216216,245.0
860,-8.5,-8.162162162162161,266.0
861,-8.5,-8.162162162162161,266.0
862,-8.5,-8.054054054054054,245.0
863,-8.5,-8.054054054054054,245.0
864,-107.0,-37.689189189189186,243.0
865,-107.0,-37.689189189189186,243.0
866,-8.5,-9.054054054054054,310.0
867,-8.5,-9.054054054054054,310.0
868,-8.5,-9.81081081081081,358.0
869,-8.5,-10.162162162162161,382.0
870,-8.5,-9.91891891891892,362.0
871,-8.5,-8.783783783783784,304.0
872,-8.5,-8.054054054054054,255.0
873,-8.5,-8.378378378378379,280.0
874,-8.5,-8.35135135135135,275.0
875,-8.5,-9.054054054054054,334.0
876,-8.5,-9.054054054054054,334.0
877,-8.5,-8.621621621621621,304.0
878,-8.5,-8.621621621621621,304.0
879,-8.5,-8.35135135135135,266.0
880,-8.5,-8.35135135135135,266.0
881,-108.5,-37.729729729729726,243.0
882,-108.5,-37.729729729729726,243.0
883,-8.5,-8.162162162162161,258.0
884,-8.5,-9.0,313.0
885,-8.5,-10.216216216216216,360.0
886,-8.5,-9.108108108108109,310.0
887,-8.5,-8.513513513513514,294.0
888,-8.5,-8.108108108108109,245.0
889,-106.0,-59.2027027027027,243.0
890,-8.5,-10.378378378378379,371.0
891,-8.5,-8.81081081081081,319.0
892,-8.5,-8.81081081081081,319.0
893,-8.5,-8.297297297297296,268.0
894,-8.5,-8.702702702702704,304.0
895,-8.5,-8.27027027027027,267.0
896,-9.0,-8.175675675675675,243.0
897,-8.5,-8.18918918918919,284.0
898,-8.5,-8.243243243243244,255.0
899,-8.5,-8.243243243243244,255.0
900,-8.5,-8.297297297297296,267.0
901,-8.5,-9.35135135135135,349.0
902,-8.5,-12.486486486486486,447.0
903,-8.5,-14.324324324324325,521.0
904,-8.5,-8.432432432432432,275.0
905,-8.5,-8.18918918918919,262.0
906,-8.5,-9.513513513513514,336.0
907,-8.5,-8.621621621621621,282.0
908,-8.5,-8.621621621621621,282.0
909,-8.5,-11.891891891891891,433.0
910,-8.5,-11.891891891891891,433.0
911,-108.5,-16.027027027027028,243.0
912,-8.0,-8.121621621621621,243.0
913,-8.0,-8.121621621621621,243.0
914,-8.5,-10.162162162162161,357.0
915,-8.5,-10.162162162162161,357.0
916,-8.5,-8.756756756756756,311.0
917,-8.5,-15.72972972972973,556.0
918,-8.5,-9.621621621621621,336.0
919,-6.5,-8.135135135135135,251.0
920,-8.5,-11.513513513513514,407.0
921,-8.5,-12.837837837837839,460.0
922,-8.5,-12.837837837837839,460.0
923,-8.5,-9.027027027027026,322.0
924,-8.5,-9.027027027027026,322.0
925,-8.5,-8.513513513513514,282.0
927,-8.5,-8.513513513513514,282.0
928,-107.0,-53.770270270270274,243.0
929,-8.5,-9.972972972972974,366.0
930,-8.5,-11.027027027027026,401.0
931,-8.5,-8.378378378378379,286.0
932,-8.5,-8.378378378378379,286.0
933,-8.5,-8.945945945945946,319.0
934,-8.5,-8.945945945945946,319.0
935,-8.5,-8.18918918918919,255.0
936,-8.5,-9.756756756756756,347.0
937,-8.5,-10.324324324324325,387.0
938,-8.5,-8.324324324324325,270.0
939,-8.5,-9.91891891891892,356.0
940,-8.5,-8.432432432432432,279.0
941,-8.5,-9.81081081081081,352.0
942,-8.5,-9.864864864864865,351.0
943,-8.5,-12.756756756756756,446.0
944,-8.5,-12.756756756756756,446.0
945,-108.0,-59.25675675675676,243.0
946,-8.5,-9.27027027027027,337.0
947,-8.5,-9.27027027027027,337.0
948,-8.5,-8.18918918918919,255.0
949,-8.5,-8.18918918918919,255.0
950,-8.5,-8.91891891891892,314.0
951,-8.5,-8.91891891891892,314.0
952,-8.5,-10.297297297297296,366.0
953,-8.5,-10.297297297297296,366.0
954,-8.5,-15.054054054054054,548.0
955,-8.5,-15.054054054054054,548.0
956,-8.5,-9.432432432432432,347.0
957,-106.5,-48.45945945945946,243.0
958,-108.5,-16.027027027027028,243.0
959,-8.5,-11.027027027027026,396.0
960,-8.5,-8.486486486486486,286.0
961,-8.5,-11.243243243243244,402.0
962,-8.5,-8.91891891891892,317.0
963,-8.5,-10.945945945945946,396.0
964,-8.5,-10.945945945945946,396.0
965,-8.5,-8.594594594594595,304.0
966,-8.5,-8.594594594594595,304.0
967,-8.5,-8.45945945945946,273.0
968,-8.5,-8.45945945945946,273.0
969,-8.5,-13.54054054054054,481.0
970,-8.5,-13.54054054054054,481.0
971,-8.5,-8.702702702702704,316.0
972,-107.0,-59.33783783783784,243.0
973,-8.5,-8.08108108108108,245.0
974,-8.5,-9.378378378378379,336.0
975,-8.5,-8.945945945945946,317.0
976,-8.5,-8.567567567567568,289.0
977,-8.5,-10.64864864864865,374.0
978,-8.5,-10.486486486486486,356.0
979,-8.5,-14.432432432432432,521.0
980,-8.5,-8.64864864864865,300.0
981,-106.0,-53.74324324324324,243.0
982,-8.5,-9.08108108108108,334.0
983,-8.5,-9.08108108108108,334.0
984,-8.5,-8.405405405405405,275.0
985,-8.5,-8.405405405405405,275.0
986,-8.5,-8.945945945945946,319.0
987,-8.5,-8.08108108108108,266.0
988,-108.0,-43.17567567567568,243.0
989,-8.5,-9.64864864864865,350.0
990,-8.5,-9.64864864864865,350.0
991,-8.5,-10.162162162162161,375.0
992,-8.5,-10.162162162162161,375.0
993,-8.5,-8.378378378378379,259.0
994,-8.5,-8.18918918918919,270.0
995,-8.5,-8.756756756756756,304.0
996,-8.5,-8.945945945945946,311.0
997,-8.5,-8.972972972972974,319.0
998,-8.5,-16.945945945945947,572.0
999,-8.5,-8.054054054054054,245.0
1000,-8.5,-9.783783783783784,353.0
1001,-8.5,-9.783783783783784,353.0
1002,-8.5,-9.864864864864865,354.0
1003,-8.5,-9.864864864864865,354.0
1004,-8.5,-10.567567567567568,392.0
1005,-8.5,-10.567567567567568,392.0
1006,-8.5,-9.135135135135135,319.0
1007,-8.5,-10.35135135135135,372.0
1008,-109.0,-42.986486486486484,243.0
1009,-8.5,-8.108108108108109,243.0
1010,-8.5,-9.405405405405405,340.0
1011,-8.5,-8.297297297297296,291.0
1012,-8.5,-8.18918918918919,262.0
1013,-8.5,-8.18918918918919,262.0
1014,-8.5,-8.27027027027027,255.0
1015,-8.5,-9.0,304.0
1016,-8.5,-11.513513513513514,412.0
1018,-8.5,-9.45945945945946,330.0
1019,-8.5,-10.378378378378379,370.0
1020,-8.5,-13.675675675675675,500.0
1021,-8.5,-8.891891891891891,312.0
1022,-8.5,-9.0,304.0
1023,-8.5,-9.0,304.0
1024,-8.5,-8.513513513513514,299.0
1025,-8.5,-8.513513513513514,299.0
1026,-8.5,-11.27027027027027,407.0
1027,-8.5,-11.27027027027027,407.0
1028,-8.5,-10.864864864864865,400.0
1029,-8.5,-8.72972972972973,302.0
1030,-8.5,-8.72972972972973,302.0
1031,-8.5,-9.81081081081081,347.0
1032,-8.5,-9.81081081081081,347.0
1033,-8.5,-8.486486486486486,304.0
1034,-8.5,-10.837837837837839,392.0
1035,-110.0,-16.31081081081081,245.0
1036,-8.5,-10.243243243243244,370.0
1037,-8.5,-8.567567567567568,289.0
1038,-8.5,-11.0,402.0
1039,-8.5,-11.0,402.0
1040,-108.0,-21.527027027027028,243.0
1041,-108.0,-21.527027027027028,243.0
1042,-8.5,-8.702702702702704,304.0
1043,-8.5,-8.702702702702704,304.0
1044,-109.0,-16.04054054054054,243.0
1045,-8.5,-8.18918918918919,259.0
1046,-8.5,-8.18918918918919,259.0
1047,-8.5,-10.378378378378379,351.0
1048,-8.5,-10.378378378378379,351.0
1049,-8.5,-10.108108108108109,342.0
1050,-8.5,-8.054054054054054,245.0
1051,-8.5,-8.243243243243244,255.0
1052,-108.0,-48.41891891891892,243.0
1053,-108.0,-48.41891891891892,243.0
1054,-8.5,-8.135135135135135,255.0
1055,-7.5,-8.27027027027027,248.0
1056,-8.5,-8.891891891891891,310.0
1057,-8.5,-8.378378378378379,250.0
1058,-8.5,-9.216216216216216,328.0
1059,-107.0,-59.229729729729726,243.0
1060,-8.5,-8.18918918918919,266.0
1061,-10.0,-8.067567567567568,245.0
1062,-8.5,-10.324324324324325,375.0
1063,-7.5,-8.324324324324325,250.0
1064,-8.5,-8.91891891891892,322.0
1065,-8.5,-8.72972972972973,317.0
1066,-8.5,-8.18918918918919,247.0
1067,-8.5,-12.297297297297296,471.0
1068,-8.5,-8.35135135135135,273.0
1069,-8.5,-8.135135135135135,263.0
1070,-8.5,-8.513513513513514,263.0
1072,-8.5,-9.027027027027026,317.0
1073,-8.5,-10.243243243243244,381.0
1074,-8.5,-8.405405405405405,245.0
1075,-8.5,-8.405405405405405,245.0
1076,-8.5,-8.08108108108108,284.0
1077,-8.5,-8.297297297297296,277.0
1078,-8.5,-10.72972972972973,393.0
1079,-108.0,-53.74324324324324,245.0
1080,-7.5,-7.837837837837838,245.0
1081,-8.5,-11.297297297297296,427.0
1082,-6.5,-7.837837837837838,245.0
1083,-7.5,-7.837837837837838,245.0
1084,-8.5,-8.216216216216216,279.0
1085,-8.5,-8.216216216216216,259.0
1086,-8.5,-8.756756756756756,304.0
1087,-8.5,-8.756756756756756,304.0
1088,-8.5,-8.297297297297296,284.0
1089,-8.5,-8.18918918918919,291.0
1090,-8.5,-8.18918918918919,291.0
1091,-8.5,-8.054054054054054,266.0
1092,-110.0,-31.986486486486488,243.0
1093,-8.5,-9.0,321.0
1094,-8.5,-9.0,321.0
1095,-8.5,-9.702702702702704,351.0
1096,-8.5,-8.18918918918919,277.0
1097,-8.5,-8.18918918918919,277.0
1098,-8.5,-12.91891891891892,445.0
1099,-8.5,-8.162162162162161,266.0
1100,-107.0,-15.77027027027027,243.0
1101,-8.5,-8.594594594594595,304.0
1102,-8.5,-8.621621621621621,270.0
1103,-8.5,-9.27027027027027,327.0
1104,-8.5,-9.675675675675675,342.0
1105,-8.5,-8.18918918918919,291.0
1106,-8.5,-8.675675675675675,311.0
1107,-8.5,-8.54054054054054,301.0
1108,-8.5,-9.297297297297296,331.0
1109,-8.5,-8.891891891891891,313.0
1110,-8.5,-8.378378378378379,289.0
1111,-8.5,-8.297297297297296,277.0
1112,-10.0,-8.41891891891892,245.0
1113,-10.0,-8.41891891891892,245.0
1114,-10.0,-8.41891891891892,245.0
1115,-10.0,-8.41891891891892,245.0
1116,-10.0,-8.41891891891892,245.0
1117,-10.0,-8.41891891891892,245.0
1118,-10.0,-8.41891891891892,245.0
1119,-10.0,-8.41891891891892,245.0
1120,-10.0,-8.41891891891892,245.0
1121,-10.0,-8.41891891891892,245.0
1122,-10.0,-8.41891891891892,245.0
1123,-10.0,-8.41891891891892,245.0
1124,-10.0,-8.41891891891892,245.0
1125,-10.0,-8.41891891891892,245.0
1126,-10.0,-8.41891891891892,245.0
1127,-10.0,-8.41891891891892,245.0
1128,-10.0,-8.41891891891892,245.0
1129,-10.0,-8.41891891891892,245.0
1130,-10.0,-8.41891891891892,245.0
1131,-10.0,-8.41891891891892,245.0
1132,-10.0,-8.41891891891892,245.0
1133,-10.0,-8.41891891891892,245.0
1134,-10.0,-8.41891891891892,245.0
1135,-10.0,-8.41891891891892,245.0
1136,-10.0,-8.41891891891892,245.0
1137,-10.0,-8.41891891891892,245.0
1138,-10.0,-8.41891891891892,245.0
1139,-10.0,-8.41891891891892,245.0
1140,-10.0,-8.41891891891892,245.0
1141,-10.0,-8.41891891891892,245.0
1142,-10.0,-8.41891891891892,245.0
1143,-10.0,-8.41891891891892,245.0
1144,-10.0,-8.41891891891892,245.0
1145,-10.0,-8.41891891891892,245.0
1146,-10.0,-8.41891891891892,245.0
1147,-10.0,-8.41891891891892,245.0
1148,-10.0,-8.41891891891892,245.0
1149,-10.0,-8.41891891891892,245.0
1150,-10.0,-8.41891891891892,245.0
1151,-10.0,-8.41891891891892,245.0
1152,-10.0,-8.41891891891892,245.0
1153,-10.0,-8.41891891891892,245.0
1154,-10.0,-8.41891891891892,245.0
1155,-10.0,-8.41891891891892,245.0
1156,-10.0,-8.41891891891892,245.0
1157,-10.0,-8.41891891891892,245.0
1158,-10.0,-8.41891891891892,245.0
1159,-10.0,-8.41891891891892,245.0
1160,-10.0,-8.41891891891892,245.0
1161,-10.0,-8.41891891891892,245.0
1162,-10.0,-8.41891891891892,245.0
1163,-10.0,-8.41891891891892,245.0
1164,-10.0,-8.41891891891892,245.0
1165,-10.0,-8.41891891891892,245.0
1166,-10.0,-8.41891891891892,245.0
1167,-10.0,-8.41891891891892,245.0
1168,-10.0,-8.41891891891892,245.0
1169,-10.0,-8.41891891891892,245.0
1170,-10.0,-8.41891891891892,245.0
1171,-10.0,-8.41891891891892,245.0
1172,-10.0,-8.41891891891892,245.0
1173,-10.0,-8.41891891891892,245.0
1174,-10.0,-8.41891891891892,245.0
1175,-10.0,-8.41891891891892,245.0
1176,-10.0,-8.41891891891892,245.0
1177,-10.0,-8.41891891891892,245.0
1178,-10.0,-8.41891891891892,245.0
1179,-10.0,-8.41891891891892,245.0
1180,-10.0,-8.41891891891892,245.0
1181,-10.0,-8.41891891891892,245.0
1182,-10.0,-8.41891891891892,245.0
1183,-10.0,-8.41891891891892,245.0
1184,-10.0,-8.41891891891892,245.0
1185,-10.0,-8.41891891891892,245.0
1186,-10.0,-8.41891891891892,245.0
1187,-10.0,-8.41891891891892,245.0
1188,-10.0,-8.41891891891892,245.0
1189,-10.0,-8.41891891891892,245.0
1190,-10.0,-8.41891891891892,245.0
1191,-10.0,-8.41891891891892,245.0
1192,-10.0,-8.41891891891892,245.0
1193,-10.0,-8.41891891891892,245.0
1194,-10.0,-8.41891891891892,245.0
1195,-10.0,-8.41891891891892,245.0
1196,-10.0,-8.41891891891892,245.0
1197,-10.0,-8.41891891891892,245.0
1198,-10.0,-8.41891891891892,245.0
1199,-10.0,-8.41891891891892,245.0
1200,-10.0,-8.41891891891892,245.0
1201,-10.0,-8.41891891891892,245.0
1202,-10.0,-8.41891891891892,245.0
1203,-10.0,-8.41891891891892,245.0
1204,-10.0,-8.41891891891892,245.0
1205,-10.0,-8.41891891891892,245.0
1206,-10.0,-8.41891891891892,245.0
1207,-10.0,-8.41891891891892,245.0
1208,-10.0,-8.41891891891892,245.0
1209,-10.0,-8.41891891891892,245.0
1210,-10.0,-8.41891891891892,245.0
1211,-10.0,-8.41891891891892,245.0
1212,-10.0,-8.41891891891892,245.0
1213,-10.0,-8.41891891891892,245.0
1214,-10.0,-8.41891891891892,245.0
1215,-10.0,-8.41891891891892,245.0
1216,-10.0,-8.41891891891892,245.0
1217,-10.0,-8.41891891891892,245.0
1218,-10.0,-8.41891891891892,245.0
1219,-10.0,-8.41891891891892,245.0
1220,-10.0,-8.41891891891892,245.0
1221,-10.0,-8.41891891891892,245.0
1222,-10.0,-8.41891891891892,245.0
1223,-10.0,-8.41891891891892,245.0
1224,-10.0,-8.41891891891892,245.0
1225,-10.0,-8.41891891891892,245.0
1226,-10.0,-8.41891891891892,245.0
1227,-10.0,-8.41891891891892,245.0
1228,-10.0,-8.41891891891892,245.0
1229,-10.0,-8.41891891891892,245.0
1230,-10.0,-8.41891891891892,245.0
1231,-10.0,-8.41891891891892,245.0
1232,-10.0,-8.41891891891892,245.0
1233,-10.0,-8.41891891891892,245.0
1234,-10.0,-8.41891891891892,245.0
1235,-10.0,-8.41891891891892,245.0
1427,-7.25,-10.344594594594595,372.0
1428,-7.25,-10.695945945945946,375.0
1429,-108.0,-59.36486486486486,245.0
1431,-108.0,-59.41891891891892,245.0
1432,-7.25,-12.641891891891891,426.0
1433,-7.25,-12.885135135135135,426.0
1434,-7.25,-12.804054054054054,426.0
1435,-7.25,-8.56081081081081,289.0
1436,-7.25,-9.02027027027027,314.0
1437,-108.0,-37.851351351351354,245.0
1439,-110.0,-16.094594594594593,245.0
1440,-108.0,-53.7972972972973,245.0
1441,-107.5,-37.7027027027027,245.0
1442,-7.25,-10.425675675675675,354.0
1443,-7.25,-11.29054054054054,383.0
1444,-109.5,-48.16216216216216,243.0
1446,-7.25,-12.371621621621621,417.0
1447,-109.5,-21.135135135135137,243.0
1448,-7.25,-14.02027027027027,473.0
1449,-7.25,-12.75,423.0
1450,-7.25,-8.317567567567568,287.0
1451,-7.25,-9.236486486486486,330.0
1452,-110.0,-15.95945945945946,243.0
1454,-107.5,-15.81081081081081,243.0
1455,-107.0,-69.79729729729729,243.0
1456,-106.0,-69.71621621621621,243.0
1458,-8.5,-8.405405405405405,245.0
1459,-8.5,-8.405405405405405,245.0
1460,-8.5,-8.405405405405405,245.0
1461,-8.5,-8.405405405405405,245.0
1462,-8.5,-8.405405405405405,245.0
1463,-8.5,-8.405405405405405,245.0
1464,-109.5,-32.351351351351354,243.0
1465,-7.25,-15.993243243243244,511.0
1466,-7.25,-14.047297297297296,455.0
1467,-7.25,-10.506756756756756,352.0
1468,-108.5,-21.594594594594593,245.0
1469,-7.25,-8.695945945945946,285.0
1470,-7.25,-8.695945945945946,285.0
1471,-8.5,-8.297297297297296,248.0
1472,-8.5,-8.405405405405405,245.0
1473,-8.5,-8.405405405405405,245.0
1474,-8.5,-8.405405405405405,245.0
1475,-8.5,-8.405405405405405,245.0
1476,-8.5,-8.405405405405405,245.0
1477,-8.5,-8.405405405405405,245.0
1478,-8.5,-8.405405405405405,245.0
1479,-110.0,-43.148648648648646,243.0
1480,-7.25,-9.912162162162161,340.0
1481,-110.0,-37.87837837837838,243.0
1482,-7.5,-7.972972972972973,243.0
1483,-6.0,-8.094594594594595,251.0
1484,-7.25,-10.66891891891892,351.0
1485,-7.25,-9.83108108108108,329.0
1486,-9.0,-8.121621621621621,245.0
1487,-7.5,-8.027027027027026,248.0
1488,-7.5,-8.027027027027026,248.0
1489,-7.25,-11.804054054054054,405.0
1490,-7.25,-11.804054054054054,405.0
1491,-7.5,-8.0,243.0
1492,-7.25,-14.02027027027027,455.0
1493,-7.25,-14.02027027027027,455.0
1494,-7.25,-9.75,329.0
1495,-7.25,-9.533783783783784,325.0
1496,-108.5,-21.64864864864865,243.0
1497,-7.25,-13.425675675675675,450.0
1498,-7.25,-13.425675675675675,450.0
1499,-109.0,-64.66216216216216,243.0
1500,-7.25,-14.93918918918919,465.0
1501,-7.25,-14.93918918918919,465.0
1502,-105.0,-59.17567567567568,243.0
1503,-7.25,-10.641891891891891,361.0
1504,-7.25,-10.452702702702704,337.0
1505,-7.25,-10.75,349.0
1506,-9.0,-8.5,250.0
1507,-7.25,-10.074324324324325,332.0
1508,-109.0,-64.98648648648648,243.0
1509,-7.25,-8.425675675675675,251.0
1510,-8.5,-8.405405405405405,245.0
1511,-8.5,-8.405405405405405,245.0
1512,-8.5,-8.405405405405405,245.0
1513,-8.5,-8.405405405405405,245.0
1514,-8.5,-8.405405405405405,245.0
1515,-8.5,-8.405405405405405,245.0
1516,-8.5,-8.405405405405405,245.0
1517,-8.5,-8.405405405405405,245.0
1518,-8.5,-8.405405405405405,245.0
1519,-7.25,-8.533783783783784,286.0
1520,-7.25,-9.236486486486486,304.0
1521,-110.0,-16.013513513513512,243.0
1522,-7.25,-13.722972972972974,473.0
1523,-7.25,-8.66891891891892,296.0
1524,-110.0,-32.229729729729726,243.0
1525,-7.25,-12.993243243243244,433.0
1526,-9.0,-8.175675675675675,245.0
1527,-108.0,-32.229729729729726,243.0
1528,-8.0,-8.013513513513514,243.0
1529,-8.0,-8.013513513513514,243.0
1530,-7.25,-9.425675675675675,307.0
1531,-110.0,-16.12162162162162,243.0
1532,-7.25,-9.885135135135135,345.0
1533,-8.5,-16.37837837837838,934.0
1534,-7.25,-8.641891891891891,279.0
1535,-8.5,-8.702702702702704,263.0
1536,-8.5,-8.702702702702704,263.0
1537,-10.0,-8.41891891891892,247.0
1538,-7.25,-18.614864864864863,593.0
1539,-7.25,-9.317567567567568,310.0
1540,-7.25,-8.66891891891892,263.0
1541,-7.25,-8.587837837837839,291.0
1542,-109.5,-59.189189189189186,243.0
1543,-110.0,-21.68918918918919,243.0
1544,-108.0,-16.2027027027027,243.0
1545,-107.5,-37.945945945945944,245.0
1546,-107.5,-37.945945945945944,245.0
1547,-7.25,-9.506756756756756,325.0
1548,-7.25,-9.506756756756756,325.0
1549,-7.25,-8.641891891891891,277.0
1550,-7.25,-8.641891891891891,277.0
1551,-7.25,-11.722972972972974,402.0
1552,-7.25,-11.722972972972974,402.0
1553,-8.5,-8.405405405405405,245.0
1554,-8.5,-8.405405405405405,245.0
1555,-8.5,-8.405405405405405,245.0
1556,-8.5,-8.405405405405405,245.0
1557,-8.5,-8.405405405405405,245.0
1558,-8.5,-8.405405405405405,245.0
