,id,game_date,season,home_team,away_team,home_is_winner,lowvig_home,lowvig_away,bovada_home,bovada_away,betonlineag_home,betonlineag_away,unibet_home,unibet_away,sport888_home,sport888_away,draftkings_home,draftkings_away,pinnacle_home,pinnacle_away,mybookieag_home,mybookieag_away,lowvig_home_prob,bovada_home_prob,betonlineag_home_prob,unibet_home_prob,sport888_home_prob,draftkings_home_prob,pinnacle_home_prob,mybookieag_home_prob,lowvig_away_prob,bovada_away_prob,betonlineag_away_prob,unibet_away_prob,sport888_away_prob,draftkings_away_prob,pinnacle_away_prob,mybookieag_away_prob,lowvig_home_prob_norm,bovada_home_prob_norm,betonlineag_home_prob_norm,unibet_home_prob_norm,sport888_home_prob_norm,draftkings_home_prob_norm,pinnacle_home_prob_norm,mybookieag_home_prob_norm,lowvig_away_prob_norm,bovada_away_prob_norm,betonlineag_away_prob_norm,unibet_away_prob_norm,sport888_away_prob_norm,draftkings_away_prob_norm,pinnacle_away_prob_norm,mybookieag_away_prob_norm
170,364,2020-07-24,2020,Oakland Athletics,Los Angeles Angels,1,-141.0,130.0,-145.0,125.0,-141.0,129.0,-159.0,132.0,-159.0,132.0,-149.0,132.0,-141.0,129.0,-145.0,125.0,0.5850622406639004,0.5918367346938775,0.5850622406639004,0.6138996138996139,0.6138996138996139,0.5983935742971888,0.5850622406639004,0.5918367346938775,0.43478260869565216,0.4444444444444444,0.4366812227074236,0.43103448275862066,0.43103448275862066,0.43103448275862066,0.4366812227074236,0.4444444444444444,0.3405809128630705,0.3256396975033668,0.3405809128630705,0.3903355841681832,0.3959561064824222,0.3417162098174357,0.30436126070451147,0.2913719943422913,0.6449592986850344,0.6426426426426427,0.6401120620586097,0.6230296517978455,0.6286576033132257,0.6344435010453471,0.691012620210404,0.6722068328716526
348,508,2020-08-04,2020,Cincinnati Reds,Cleveland Indians,0,146.0,-159.0,145.0,-169.0,143.0,-156.0,155.0,-185.0,155.0,-185.0,145.0,-172.0,144.0,-156.0,140.0,-164.0,0.4065040650406504,0.40816326530612246,0.411522633744856,0.39215686274509803,0.39215686274509803,0.40816326530612246,0.4098360655737705,0.4166666666666667,0.6138996138996139,0.6282527881040892,0.609375,0.6491228070175439,0.6491228070175439,0.6323529411764706,0.609375,0.6212121212121212,0.13975200332696813,0.12119572183374393,0.1571970407793058,0.025941648136917905,0.025941648136917905,0.08100147275405004,0.1618280062276765,0.1586620926243569,0.8606792896787169,0.8821077929545302,0.8449512876151033,0.9421052631578949,1.0,0.94125862635557,0.831485544369209,0.8428853754940713
349,509,2020-08-04,2020,Tampa Bay Rays,Boston Red Sox,1,-139.0,129.0,-145.0,125.0,-141.0,129.0,-172.0,135.0,-156.0,135.0,-156.0,135.0,-145.0,132.0,-145.0,125.0,0.5815899581589958,0.5918367346938775,0.5850622406639004,0.6323529411764706,0.609375,0.609375,0.5918367346938775,0.5918367346938775,0.4366812227074236,0.4444444444444444,0.4366812227074236,0.425531914893617,0.425531914893617,0.425531914893617,0.43103448275862066,0.4444444444444444,0.7483677547195794,0.7566828545793753,0.760437749555437,0.8521831412977561,0.7731421821305842,0.7731421821305842,0.7993387299053699,0.7589876430846781,0.2446507656495396,0.24306410933192546,0.2446507656495396,0.2042553191489362,0.21680732200166405,0.21680732200166405,0.20745262614594343,0.23188405797101436
350,510,2020-08-04,2020,Washington Nationals,New York Mets,1,-143.0,132.0,-147.0,127.0,-145.0,131.0,-159.0,135.0,-159.0,135.0,-159.0,135.0,-145.0,133.0,-149.0,130.0,0.588477366255144,0.5951417004048583,0.5918367346938775,0.6138996138996139,0.6138996138996139,0.6138996138996139,0.5918367346938775,0.5983935742971888,0.43103448275862066,0.44052863436123346,0.4329004329004329,0.425531914893617,0.425531914893617,0.425531914893617,0.4291845493562232,0.43478260869565216,0.7723090613487288,0.7681176208006191,0.78398655580662,0.7887062320052011,0.7887062320052011,0.7887062320052011,0.7993387299053699,0.7814585959618922,0.22502214328796297,0.22945007174190574,0.23150836914770478,0.2042553191489362,0.21680732200166405,0.21680732200166405,0.20097950743195925,0.19848771266540632
351,511,2020-08-04,2020,Atlanta Braves,Toronto Blue Jays,1,-164.0,150.0,-175.0,150.0,-164.0,150.0,-172.0,145.0,-172.0,145.0,-172.0,145.0,-175.0,160.0,-179.0,150.0,0.6212121212121212,0.6363636363636364,0.6212121212121212,0.6323529411764706,0.6323529411764706,0.6323529411764706,0.6363636363636364,0.6415770609318996,0.4,0.4,0.4,0.40816326530612246,0.40816326530612246,0.40816326530612246,0.38461538461538464,0.4,0.8860982829128399,0.910740341305589,0.8860982829128399,0.8521831412977561,0.8521831412977561,0.8521831412977561,0.9553072625698323,0.9294527748575221,0.11714323478873874,0.08854478268520147,0.11714323478873874,0.1469387755102041,0.15596853266446242,0.15596853266446242,0.04502713964581408,0.0782608695652174
354,513,2020-08-04,2020,Milwaukee Brewers,Chicago White Sox,0,-120.0,110.0,-127.0,107.0,-120.0,110.0,-133.0,107.0,-123.0,107.0,-123.0,107.0,-127.0,117.0,-125.0,105.0,0.5454545454545454,0.5594713656387665,0.5454545454545454,0.5708154506437768,0.5515695067264574,0.5515695067264574,0.5594713656387665,0.5555555555555556,0.47619047619047616,0.4830917874396135,0.47619047619047616,0.4830917874396135,0.4830917874396135,0.4830917874396135,0.4608294930875576,0.4878048780487805,0.6227575130073256,0.6447027430823479,0.6227575130073256,0.6405026326268748,0.574299231041869,0.574299231041869,0.6859695321536682,0.6346483704974272,0.38198880909371274,0.3774287411986421,0.38198880909371274,0.3942028985507246,0.41842765767954,0.41842765767954,0.3117086164932946,0.3817603393425238
355,514,2020-08-04,2020,Chicago Cubs,Kansas City Royals,1,-189.0,173.0,-196.0,167.0,-189.0,173.0,-208.0,175.0,-208.0,175.0,-208.0,175.0,-185.0,169.0,-196.0,165.0,0.6539792387543253,0.6621621621621622,0.6539792387543253,0.6753246753246753,0.6753246753246753,0.6753246753246753,0.6491228070175439,0.6621621621621622,0.3663003663003663,0.37453183520599254,0.3663003663003663,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.37174721189591076,0.37735849056603776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,517,2020-08-04,2020,San Diego Padres,Los Angeles Dodgers,0,112.0,-122.0,112.0,-132.0,112.0,-122.0,115.0,-135.0,112.0,-130.0,112.0,-130.0,112.0,-120.0,115.0,-135.0,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.46511627906976744,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.46511627906976744,0.5495495495495496,0.5689655172413793,0.5495495495495496,0.574468085106383,0.5652173913043478,0.5652173913043478,0.5454545454545454,0.574468085106383,0.36637291438233466,0.3410183149218554,0.36637291438233466,0.2769120115080316,0.29955261622252477,0.29955261622252477,0.37851797196163167,0.32470381746379995,0.6369921492184347,0.6759846365749028,0.6369921492184347,0.6957446808510641,0.7060966723342237,0.7060966723342237,0.6078209032592496,0.6813135985198893
359,518,2020-08-04,2020,Oakland Athletics,Texas Rangers,1,-143.0,131.0,-147.0,128.0,-143.0,131.0,-164.0,128.0,-149.0,128.0,-149.0,128.0,-143.0,131.0,-145.0,125.0,0.588477366255144,0.5951417004048583,0.588477366255144,0.6212121212121212,0.5983935742971888,0.5983935742971888,0.588477366255144,0.5918367346938775,0.4329004329004329,0.43859649122807015,0.4329004329004329,0.43859649122807015,0.43859649122807015,0.43859649122807015,0.4329004329004329,0.4444444444444444,0.7723090613487288,0.7681176208006191,0.7723090613487288,0.8138602520045819,0.7353675871872369,0.7353675871872369,0.7875715566590799,0.7589876430846781,0.23150836914770478,0.22273261898367228,0.23150836914770478,0.24736842105263152,0.2625698324022345,0.2625698324022345,0.2139817891777978,0.23188405797101436
360,519,2020-08-04,2020,Seattle Mariners,Los Angeles Angels,0,173.0,-189.0,168.0,-196.0,173.0,-189.0,160.0,-200.0,160.0,-185.0,160.0,-185.0,175.0,-192.0,170.0,-200.0,0.3663003663003663,0.373134328358209,0.3663003663003663,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.36363636363636365,0.37037037037037035,0.6539792387543253,0.6621621621621622,0.6539792387543253,0.6666666666666666,0.6491228070175439,0.6491228070175439,0.6575342465753424,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
400,526,2020-08-05,2020,Washington Nationals,New York Mets,0,-213.0,196.0,-233.0,195.0,-217.0,196.0,-244.0,195.0,-227.0,195.0,-227.0,195.0,-217.0,199.0,-227.0,180.0,0.6805111821086262,0.6996996996996997,0.6845425867507886,0.7093023255813954,0.6941896024464832,0.6941896024464832,0.6845425867507886,0.6941896024464832,0.33783783783783783,0.3389830508474576,0.33783783783783783,0.3389830508474576,0.3389830508474576,0.3389830508474576,0.33444816053511706,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,527,2020-08-05,2020,Tampa Bay Rays,Boston Red Sox,0,-147.0,136.0,-147.0,128.0,-147.0,136.0,-159.0,135.0,-159.0,135.0,-159.0,135.0,-139.0,128.0,-145.0,125.0,0.5951417004048583,0.5951417004048583,0.5951417004048583,0.6138996138996139,0.6138996138996139,0.6138996138996139,0.5815899581589958,0.5918367346938775,0.423728813559322,0.43859649122807015,0.423728813559322,0.425531914893617,0.425531914893617,0.425531914893617,0.43859649122807015,0.4444444444444444,0.7209959346343284,0.6770507545317503,0.7116200457550517,0.7061701607156151,0.7406438135921418,0.7406438135921418,0.6679062642867202,0.6611199572145713,0.2792728079395344,0.31270778988287046,0.27592394180747926,0.2641232575201762,0.27906407458028193,0.27906407458028193,0.3349446543355106,0.2989985693848354
402,528,2020-08-05,2020,Pittsburgh Pirates,Minnesota Twins,0,167.0,-182.0,166.0,-192.0,167.0,-185.0,160.0,-200.0,160.0,-185.0,160.0,-185.0,167.0,-182.0,155.0,-185.0,0.37453183520599254,0.37593984962406013,0.37453183520599254,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.37453183520599254,0.39215686274509803,0.6453900709219859,0.6575342465753424,0.6491228070175439,0.6666666666666666,0.6491228070175439,0.6491228070175439,0.6453900709219859,0.6491228070175439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
404,530,2020-08-05,2020,Atlanta Braves,Toronto Blue Jays,0,-125.0,115.0,-135.0,115.0,-125.0,115.0,-141.0,120.0,-141.0,120.0,-141.0,120.0,-133.0,123.0,-141.0,120.0,0.5555555555555556,0.574468085106383,0.5555555555555556,0.5850622406639004,0.5850622406639004,0.5850622406639004,0.5708154506437768,0.5850622406639004,0.46511627906976744,0.46511627906976744,0.46511627906976744,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.4484304932735426,0.45454545454545453,0.5916207161758764,0.6131959705193248,0.5839272329992252,0.6173542288215996,0.6474920859135568,0.6474920859135568,0.6331509938274563,0.6386902893690426,0.41384333306760773,0.3959590480710557,0.4088807807435484,0.35266457680250785,0.37261396321799,0.37261396321799,0.3665711469920881,0.3335934451814279
406,532,2020-08-05,2020,Chicago White Sox,Milwaukee Brewers,0,-127.0,116.0,-130.0,110.0,-127.0,116.0,-143.0,120.0,-143.0,120.0,-143.0,120.0,-125.0,115.0,-130.0,110.0,0.5594713656387665,0.5652173913043478,0.5594713656387665,0.588477366255144,0.588477366255144,0.588477366255144,0.5555555555555556,0.5652173913043478,0.46296296296296297,0.47619047619047616,0.46296296296296297,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.46511627906976744,0.47619047619047616,0.6044183449140573,0.5846232682528949,0.5965584403483197,0.6278724393202506,0.6585237719989492,0.6585237719989492,0.5839272329992252,0.57298599062589,0.4068418683563588,0.4307233097320561,0.401963273250402,0.35266457680250785,0.37261396321799,0.37261396321799,0.42023321453217827,0.4077253218884119
408,534,2020-08-05,2020,Arizona Diamondbacks,Houston Astros,1,145.0,-156.0,143.0,-167.0,145.0,-159.0,145.0,-172.0,145.0,-172.0,145.0,-172.0,143.0,-156.0,140.0,-169.0,0.40816326530612246,0.411522633744856,0.40816326530612246,0.40816326530612246,0.40816326530612246,0.40816326530612246,0.411522633744856,0.4166666666666667,0.609375,0.6254681647940075,0.6138996138996139,0.6323529411764706,0.6323529411764706,0.6323529411764706,0.609375,0.6282527881040892,0.10991405282929718,0.10990486965101663,0.1084847216831776,0.07252487771968287,0.0760653805595186,0.0760653805595186,0.11932101823738953,0.08114949374627761,0.8828977095668431,0.8993377447287101,0.8868458274398868,0.8952839756592292,0.9459280356437876,0.9459280356437876,0.8841742791212143,0.9285224244938335
409,535,2020-08-05,2020,San Diego Padres,Los Angeles Dodgers,0,115.0,-125.0,115.0,-135.0,115.0,-125.0,108.0,-133.0,108.0,-125.0,108.0,-125.0,114.0,-123.0,115.0,-135.0,0.46511627906976744,0.46511627906976744,0.46511627906976744,0.4807692307692308,0.4807692307692308,0.4807692307692308,0.4672897196261682,0.46511627906976744,0.5555555555555556,0.574468085106383,0.5555555555555556,0.5708154506437768,0.5555555555555556,0.5555555555555556,0.5515695067264574,0.574468085106383,0.2960475756966694,0.2754400504722038,0.29219774931156084,0.2961432506887052,0.31060030395136773,0.31060030395136773,0.2992086047272858,0.24156128370984942,0.7079048509400644,0.739237640344892,0.6994160954556995,0.7074885304129052,0.6983061681048258,0.6983061681048258,0.6982698019742709,0.7443155876175693
410,536,2020-08-05,2020,Oakland Athletics,Texas Rangers,1,-167.0,154.0,-172.0,148.0,-169.0,154.0,-192.0,155.0,-179.0,155.0,-179.0,155.0,-164.0,151.0,-175.0,145.0,0.6254681647940075,0.6323529411764706,0.6282527881040892,0.6575342465753424,0.6415770609318996,0.6415770609318996,0.6212121212121212,0.6363636363636364,0.3937007874015748,0.4032258064516129,0.3937007874015748,0.39215686274509803,0.39215686274509803,0.39215686274509803,0.398406374501992,0.40816326530612246,0.82010871690587,0.7919854530835277,0.8184263017775835,0.8405600211328728,0.8300486975847303,0.8300486975847303,0.7957152607672826,0.8085440467810926,0.18163727508508312,0.20167168249788392,0.1794591936480142,0.16227180527383372,0.17145113078788562,0.17145113078788562,0.20569184092070186,0.17473942366646228
440,544,2020-08-06,2020,Oakland Athletics,Texas Rangers,1,-145.0,133.0,-145.0,126.0,-145.0,133.0,-167.0,132.0,-152.0,132.0,-152.0,132.0,-141.0,130.0,-149.0,130.0,0.5918367346938775,0.5918367346938775,0.5918367346938775,0.6254681647940075,0.6031746031746031,0.6031746031746031,0.5850622406639004,0.5983935742971888,0.4291845493562232,0.4424778761061947,0.4291845493562232,0.43103448275862066,0.43103448275862066,0.43103448275862066,0.43478260869565216,0.43478260869565216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,545,2020-08-06,2020,Seattle Mariners,Los Angeles Angels,0,154.0,-167.0,150.0,-175.0,154.0,-169.0,143.0,-167.0,145.0,-167.0,145.0,-167.0,157.0,-172.0,150.0,-179.0,0.3937007874015748,0.4,0.3937007874015748,0.411522633744856,0.40816326530612246,0.40816326530612246,0.38910505836575876,0.4,0.6254681647940075,0.6363636363636364,0.6282527881040892,0.6254681647940075,0.6254681647940075,0.6254681647940075,0.6323529411764706,0.6415770609318996,0.0,0.0,0.0,0.037332340041409715,0.040178571428571376,0.040178571428571376,0.0,0.0,1.0,1.0,1.0,0.9469365583097463,0.9469365583097463,0.9469365583097463,1.0,1.0
444,547,2020-08-06,2020,Cleveland Indians,Cincinnati Reds,1,-112.0,102.0,-118.0,-102.0,-112.0,102.0,-125.0,106.0,-123.0,107.0,-123.0,107.0,-116.0,107.0,-120.0,100.0,0.5283018867924528,0.5412844036697247,0.5283018867924528,0.5555555555555556,0.5515695067264574,0.5515695067264574,0.5370370370370371,0.5454545454545454,0.49504950495049505,0.504950495049505,0.49504950495049505,0.4854368932038835,0.4830917874396135,0.4830917874396135,0.4830917874396135,0.5,0.6793370977367672,0.7364825297677141,0.6793370977367672,0.6854217631602793,0.7460061659192828,0.7460061659192828,0.7549199112600284,0.7331615752668382,0.33556013041317234,0.3222135491557454,0.3308662195866135,0.2649521974357075,0.25353099531659107,0.25353099531659107,0.24451636102121538,0.31537302185380567
446,549,2020-08-06,2020,Kansas City Royals,Chicago Cubs,1,154.0,-167.0,143.0,-167.0,154.0,-169.0,148.0,-175.0,150.0,-175.0,150.0,-175.0,146.0,-159.0,145.0,-169.0,0.3937007874015748,0.411522633744856,0.3937007874015748,0.4032258064516129,0.4,0.4,0.4065040650406504,0.40816326530612246,0.6254681647940075,0.6254681647940075,0.6282527881040892,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6138996138996139,0.6282527881040892,0.0,0.060064792925312985,0.0,0.0,0.0,0.0,0.08878983903952897,0.04114682310171026,1.0,0.943804683979051,1.0,1.0,1.0,1.0,0.9065986930064601,0.9355675518190965
447,550,2020-08-06,2020,Atlanta Braves,Toronto Blue Jays,1,-130.0,119.0,-132.0,112.0,-130.0,119.0,-143.0,120.0,-141.0,123.0,-141.0,123.0,-132.0,122.0,-135.0,115.0,0.5652173913043478,0.5689655172413793,0.5652173913043478,0.588477366255144,0.5850622406639004,0.5850622406639004,0.5689655172413793,0.574468085106383,0.45662100456621,0.4716981132075472,0.45662100456621,0.45454545454545453,0.4484304932735426,0.4484304932735426,0.45045045045045046,0.46511627906976744,0.8656511160478153,0.880777696258254,0.8656511160478153,0.8335564884445922,0.9108532157676351,0.9108532157676351,0.9178559150843957,0.8794039107588942,0.13977965073036533,0.15070852579660216,0.13782437310221565,0.11450381679389318,0.0847225550268718,0.0847225550268718,0.07930260357444834,0.14668512644363055
450,552,2020-08-06,2020,Chicago White Sox,Milwaukee Brewers,0,-120.0,111.0,-130.0,110.0,-122.0,111.0,-135.0,115.0,-135.0,116.0,-135.0,116.0,-123.0,115.0,-130.0,110.0,0.5454545454545454,0.5652173913043478,0.5495495495495496,0.574468085106383,0.574468085106383,0.574468085106383,0.5515695067264574,0.5652173913043478,0.47393364928909953,0.47619047619047616,0.47393364928909953,0.46511627906976744,0.46296296296296297,0.46296296296296297,0.46511627906976744,0.47619047619047616,0.7659072476590723,0.8612395929694725,0.7865748960639474,0.7705204351321188,0.8587101063829791,0.8587101063829791,0.829081365915514,0.8327759197324412,0.2279818406292827,0.17387868010274626,0.22479276560815023,0.16598615302680642,0.15549901046084266,0.15549901046084266,0.15353352901332132,0.20023683927225747
456,555,2020-08-07,2020,Washington Nationals,Baltimore Orioles,0,-172.0,159.0,-185.0,160.0,-175.0,159.0,-208.0,163.0,-192.0,163.0,-192.0,163.0,-175.0,160.0,-185.0,155.0,0.6323529411764706,0.6491228070175439,0.6363636363636364,0.6753246753246753,0.6575342465753424,0.6575342465753424,0.6363636363636364,0.6491228070175439,0.3861003861003861,0.38461538461538464,0.3861003861003861,0.38022813688212925,0.38022813688212925,0.38022813688212925,0.38461538461538464,0.39215686274509803,0.7485942906574393,0.7749443668167469,0.7494949494949494,0.7952926838557337,0.7935902504825917,0.7935902504825917,0.7545454545454545,0.7616753809171944,0.24182156754934098,0.21607687926275368,0.24182156754934098,0.20581239145120833,0.20581239145120833,0.20581239145120833,0.2420670897552131,0.2403421972548275
457,556,2020-08-07,2020,Tampa Bay Rays,New York Yankees,1,102.0,-112.0,-103.0,-118.0,102.0,-112.0,-105.0,-111.0,-105.0,-111.0,-105.0,-111.0,-103.0,-105.0,100.0,-120.0,0.49504950495049505,0.5073891625615764,0.49504950495049505,0.5121951219512195,0.5121951219512195,0.5121951219512195,0.5073891625615764,0.5,0.5283018867924528,0.5412844036697247,0.5283018867924528,0.5260663507109005,0.5260663507109005,0.5260663507109005,0.5121951219512195,0.5454545454545454,0.30000242671325955,0.31911809581934714,0.2951961862852952,0.32408268364208564,0.34572860159840985,0.34572860159840985,0.3482758620689657,0.2902967833659143,0.7090390867390111,0.72017216422837,0.7090390867390111,0.6489858336102517,0.6489858336102517,0.6489858336102517,0.6435442142272738,0.733589933893712
458,557,2020-08-07,2020,Pittsburgh Pirates,Detroit Tigers,0,-105.0,-105.0,-105.0,-115.0,-105.0,-105.0,-104.0,-114.0,-104.0,-110.0,-104.0,-110.0,-103.0,-105.0,-105.0,-115.0,0.5121951219512195,0.5121951219512195,0.5121951219512195,0.5098039215686274,0.5098039215686274,0.5098039215686274,0.5073891625615764,0.5121951219512195,0.5121951219512195,0.5348837209302325,0.5121951219512195,0.5327102803738317,0.5238095238095238,0.5238095238095238,0.5121951219512195,0.5348837209302325,0.35601984696317557,0.33457442981509466,0.350316169828365,0.31717555057213487,0.3383601318286226,0.3383601318286226,0.3482758620689657,0.32884567871802767,0.6561186697626221,0.699577447997845,0.6561186697626221,0.6691754197336861,0.6421277837207042,0.6421277837207042,0.6435442142272738,0.699577447997845
461,560,2020-08-07,2020,Kansas City Royals,Minnesota Twins,1,146.0,-159.0,145.0,-169.0,147.0,-161.0,150.0,-179.0,150.0,-179.0,150.0,-179.0,152.0,-167.0,145.0,-169.0,0.4065040650406504,0.40816326530612246,0.4048582995951417,0.4,0.4,0.4,0.3968253968253968,0.40816326530612246,0.6138996138996139,0.6282527881040892,0.6168582375478927,0.6415770609318996,0.6415770609318996,0.6415770609318996,0.6254681647940075,0.6282527881040892,0.010710585047026992,0.0,0.005248163142900034,0.0,0.0,0.0,0.0,0.0,0.9902791405545143,1.0,1.0,1.0,1.0,1.0,1.0,1.0
462,561,2020-08-07,2020,Chicago White Sox,Cleveland Indians,1,100.0,-110.0,-110.0,-110.0,100.0,-111.0,-115.0,-106.0,-114.0,-106.0,-106.0,-106.0,101.0,-110.0,-110.0,-110.0,0.5,0.5238095238095238,0.5,0.5348837209302325,0.5327102803738317,0.5145631067961165,0.4975124378109453,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5260663507109005,0.5145631067961165,0.5145631067961165,0.5145631067961165,0.5238095238095238,0.5238095238095238,0.31617647058823534,0.37192723697148483,0.31111111111111117,0.3896201323058035,0.4089459403709755,0.35302553282674265,0.3171641791044777,0.365558912386707,0.6942789704394741,0.663945319916461,0.7016940051681514,0.6140297540761499,0.6140297540761499,0.6140297540761499,0.6800932521694082,0.663945319916461
463,562,2020-08-07,2020,Milwaukee Brewers,Cincinnati Reds,0,111.0,-120.0,106.0,-127.0,111.0,-122.0,107.0,-127.0,108.0,-125.0,108.0,-125.0,110.0,-119.0,105.0,-125.0,0.47393364928909953,0.4854368932038835,0.47393364928909953,0.4830917874396135,0.4807692307692308,0.4807692307692308,0.47619047619047616,0.4878048780487805,0.5454545454545454,0.5594713656387665,0.5495495495495496,0.5594713656387665,0.5555555555555556,0.5555555555555556,0.54337899543379,0.5555555555555556,0.2310136139763963,0.24851791391012976,0.22731262067754968,0.24001586694433807,0.2488899046624004,0.2488899046624004,0.24999999999999994,0.251747888013801,0.7653958944281524,0.7786901905221523,0.7788504476152,0.7504970566449652,0.7385976855003406,0.7385976855003406,0.7416758777431415,0.7660907537497627
464,563,2020-08-07,2020,Texas Rangers,Los Angeles Angels,1,148.0,-161.0,143.0,-167.0,148.0,-161.0,138.0,-172.0,138.0,-161.0,138.0,-161.0,146.0,-159.0,140.0,-164.0,0.4032258064516129,0.411522633744856,0.4032258064516129,0.42016806722689076,0.42016806722689076,0.42016806722689076,0.4065040650406504,0.4166666666666667,0.6168582375478927,0.6254681647940075,0.6168582375478927,0.6323529411764706,0.6168582375478927,0.6168582375478927,0.6138996138996139,0.6212121212121212,0.0,0.010803986549643728,0.0,0.058256733778555364,0.06214777931546128,0.06214777931546128,0.030487804878048818,0.026879331793140247,1.0,0.9910402484837753,1.0,0.97196972730549,0.9248843923851554,0.9248843923851554,0.963595249180018,0.9773460828140911
465,564,2020-08-07,2020,Oakland Athletics,Houston Astros,1,-102.0,-108.0,-106.0,-114.0,-102.0,-109.0,-115.0,-110.0,-105.0,-110.0,-105.0,-110.0,-106.0,-102.0,-105.0,-115.0,0.504950495049505,0.5145631067961165,0.504950495049505,0.5348837209302325,0.5121951219512195,0.5121951219512195,0.5145631067961165,0.5121951219512195,0.5192307692307693,0.5327102803738317,0.5215311004784688,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.504950495049505,0.5348837209302325,0.33235051446321107,0.34219005069164016,0.3270260359369271,0.3896201323058035,0.34572860159840985,0.34572860159840985,0.37087378640776697,0.32884567871802767,0.6792350057495614,0.6925842265986949,0.6867929784406656,0.6421277837207042,0.6421277837207042,0.6421277837207042,0.620746299471289,0.699577447997845
466,565,2020-08-07,2020,San Diego Padres,Arizona Diamondbacks,1,-118.0,107.0,-125.0,105.0,-118.0,106.0,-132.0,112.0,-132.0,112.0,-132.0,112.0,-118.0,109.0,-125.0,105.0,0.5412844036697247,0.5555555555555556,0.5412844036697247,0.5689655172413793,0.5689655172413793,0.5689655172413793,0.5412844036697247,0.5555555555555556,0.4830917874396135,0.4878048780487805,0.4854368932038835,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.4784688995215311,0.4878048780487805,0.4510590933621154,0.4740249098656179,0.44383282364933735,0.48806754980281125,0.5206662373397343,0.5206662373397343,0.45504587155963294,0.4659084177477638,0.5604966989361337,0.5480974498372285,0.5682017828634285,0.4837715298560182,0.4837715298560182,0.4837715298560182,0.5374121035713821,0.5480974498372285
467,566,2020-08-07,2020,Seattle Mariners,Colorado Rockies,0,-105.0,-105.0,-108.0,-112.0,-105.0,-105.0,100.0,-118.0,100.0,-118.0,100.0,-118.0,-102.0,-106.0,-110.0,-110.0,0.5121951219512195,0.5192307692307693,0.5121951219512195,0.5,0.5,0.5,0.504950495049505,0.5238095238095238,0.5121951219512195,0.5283018867924528,0.5121951219512195,0.5412844036697247,0.5412844036697247,0.5412844036697247,0.5145631067961165,0.5238095238095238,0.35601984696317557,0.3572016110732926,0.350316169828365,0.2888563049853372,0.3081494057724957,0.3081494057724957,0.3405940594059406,0.365558912386707,0.6561186697626221,0.6783998624400414,0.6561186697626221,0.6952304819480268,0.6952304819480268,0.6952304819480268,0.6509959598271264,0.663945319916461
468,567,2020-08-07,2020,Los Angeles Dodgers,San Francisco Giants,1,-244.0,220.0,-256.0,215.0,-250.0,220.0,-294.0,220.0,-263.0,220.0,-263.0,220.0,-250.0,225.0,-263.0,215.0,0.7093023255813954,0.7191011235955056,0.7142857142857143,0.7461928934010152,0.7245179063360881,0.7245179063360881,0.7142857142857143,0.7245179063360881,0.3125,0.31746031746031744,0.3125,0.3125,0.3125,0.3125,0.3076923076923077,0.31746031746031744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,573,2020-08-08,2020,Pittsburgh Pirates,Detroit Tigers,0,-118.0,108.0,-125.0,105.0,-119.0,108.0,-119.0,102.0,-119.0,102.0,-119.0,102.0,-123.0,114.0,-125.0,105.0,0.5412844036697247,0.5555555555555556,0.54337899543379,0.54337899543379,0.54337899543379,0.54337899543379,0.5515695067264574,0.5555555555555556,0.4807692307692308,0.4878048780487805,0.4807692307692308,0.49504950495049505,0.49504950495049505,0.49504950495049505,0.4672897196261682,0.4878048780487805,0.4025418253573689,0.41657037208227415,0.40864909291676077,0.4141657262845145,0.4141657262845145,0.4141657262845145,0.4298164024205366,0.4221843864295624,0.5986527596697089,0.5995576297638072,0.5986527596697089,0.5820108771440524,0.5820108771440524,0.5820108771440524,0.5628351133203447,0.5947401972886627
