game_id,home_team,away_team,commence_time,lowvig,betonlineag,unibet,draftkings,pointsbetus,gtbets,mybookieag,bovada,fanduel,betfair,intertops,williamhill_us,betrivers,betmgm,caesars,sugarhouse,foxbet,barstool,twinspires,betus,wynnbet,circasports,superbook,unibet_us,id,game_date,season,home_score,away_score,home_is_winner,away_is_winner,game_type
89a9dc724d423c258d0032153e6cdfd9,Washington Nationals,Cleveland Guardians,2023-04-16T17:35:00Z,,,,"[-17.5, -17.5]",,,,,,,,,,,,,,,,,,,,,720,2023-04-16 00:00:00.000000,2023,7,6,1,0,R
b412ad2d3971065d0c6a4f408ac98883,New York Yankees,Minnesota Twins,2023-04-16T17:35:00Z,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,,,,721,2023-04-16 00:00:00.000000,2023,2,0,1,0,R
ef6d006c4b9fa651e4c2781e9b32da0b,Toronto Blue Jays,Tampa Bay Rays,2023-04-16T17:37:00Z,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,,,,722,2023-04-16 00:00:00.000000,2023,1,8,0,1,R
f66100d63ecdb2bcbaa77e2c3ba28c21,Miami Marlins,Arizona Diamondbacks,2023-04-16T17:40:00Z,,,,"[-110.0, -110.0]",,,,,,,,,,,,,,,,,,,,,724,2023-04-16 00:00:00.000000,2023,0,5,0,1,R
1ae8f8a5c67b12cea2103a32e49f80f2,Cincinnati Reds,Philadelphia Phillies,2023-04-16T17:40:00Z,,,,"[-17.5, -17.5]",,,,,,,,,,,,,,,,,,,,,723,2023-04-16 00:00:00.000000,2023,3,14,0,1,R
e57905c4b913310ef4c35c4e5d5a8221,Kansas City Royals,Atlanta Braves,2023-04-16T18:10:00Z,,,,"[-12.5, -12.5]",,,,,,,,,,,,,,,,,,,,,725,2023-04-16 00:00:00.000000,2023,4,5,0,1,R
9b47a150257e5024dfdb6c2ca3e1ea87,Chicago White Sox,Baltimore Orioles,2023-04-16T18:10:00Z,,,,"[-12.5, -12.5]",,,,,,,,,,,,,,,,,,,,,726,2023-04-16 00:00:00.000000,2023,4,8,0,1,R
03e538749ae292fbd788e683bfec6ed6,St. Louis Cardinals,Pittsburgh Pirates,2023-04-16T18:15:00Z,,,,"[-15.0, -15.0]",,,,,,,,,,,,,,,,,,,,,727,2023-04-16 00:00:00.000000,2023,5,4,1,0,R
aa03fea0cd8e519cd2f9e1b345c52a23,Oakland Athletics,New York Mets,2023-04-16T20:07:00Z,,,,"[-20.0, -20.0]",,,,,,,,,,,,,,,,,,,,,728,2023-04-16 00:00:00.000000,2023,3,4,0,1,R
ab53c1c8b821c0df4a6a45342b14a542,Los Angeles Dodgers,Chicago Cubs,2023-04-16T20:10:00Z,,,,"[-20.0, -20.0]",,,,,,,,,,,,,,,,,,,,,729,2023-04-16 00:00:00.000000,2023,2,3,0,1,R
03aaacdbfaeefbad828c09e8030fcab4,San Diego Padres,Milwaukee Brewers,2023-04-16T20:10:00Z,,,,"[-15.0, -15.0]",,,,,,,,,,,,,,,,,,,,,731,2023-04-16 00:00:00.000000,2023,0,1,0,1,R
0bf3309e2b70484d848b9d81c1f7c862,Detroit Tigers,San Francisco Giants,2023-04-16T17:10:00Z,"[-11.5, -11.5]","[-11.5, -11.5]",,"[-11.5, -11.5]","[-11.5, -11.5]",,"[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]",,,"[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]",,"[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]",733,2023-04-16 00:00:00.000000,2023,Unknown,Unknown,Unknown,Unknown,R
f01504573e9fd008407e79dfc14d668d,Boston Red Sox,Los Angeles Angels,2023-04-16T17:35:00Z,"[-110.0, -110.0]","[-110.0, -110.0]",,"[-110.0, -110.0]","[-110.0, -110.0]",,"[-110.0, -110.0]","[-110.0, -110.0]","[-110.0, -110.0]",,,"[-110.0, -110.0]","[-110.0, -110.0]","[-110.0, -110.0]",,"[-110.0, -110.0]","[-110.0, -110.0]","[-110.0, -110.0]","[-110.0, -110.0]","[-110.0, -110.0]","[-110.0, -110.0]","[-110.0, -110.0]","[-110.0, -110.0]","[-110.0, -110.0]",719,2023-04-16 00:00:00.000000,2023,2,1,1,0,R
89a9dc724d423c258d0032153e6cdfd9,Washington Nationals,Cleveland Guardians,2023-04-16T17:35:00Z,"[-20.0, -20.0]","[-20.0, -20.0]",,"[-20.0, -20.0]","[-20.0, -20.0]",,"[-20.0, -20.0]","[-20.0, -20.0]","[-20.0, -20.0]",,,"[-20.0, -20.0]","[-20.0, -20.0]","[-20.0, -20.0]",,"[-20.0, -20.0]","[-20.0, -20.0]","[-20.0, -20.0]","[-20.0, -20.0]","[-20.0, -20.0]","[-20.0, -20.0]","[-20.0, -20.0]","[-20.0, -20.0]","[-20.0, -20.0]",720,2023-04-16 00:00:00.000000,2023,7,6,1,0,R
b412ad2d3971065d0c6a4f408ac98883,New York Yankees,Minnesota Twins,2023-04-16T17:35:00Z,"[-11.5, -11.5]","[-11.5, -11.5]",,"[-11.5, -11.5]","[-11.5, -11.5]",,"[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]",,,"[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]",,"[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]",721,2023-04-16 00:00:00.000000,2023,2,0,1,0,R
ef6d006c4b9fa651e4c2781e9b32da0b,Toronto Blue Jays,Tampa Bay Rays,2023-04-16T17:37:00Z,"[-10.0, -10.0]","[-10.0, -10.0]",,"[-10.0, -10.0]","[-10.0, -10.0]",,"[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]",,,"[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]",,"[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]",722,2023-04-16 00:00:00.000000,2023,1,8,0,1,R
f66100d63ecdb2bcbaa77e2c3ba28c21,Miami Marlins,Arizona Diamondbacks,2023-04-16T17:40:00Z,"[-9.0, -9.0]","[-9.0, -9.0]",,"[-9.0, -9.0]","[-9.0, -9.0]",,"[-9.0, -9.0]","[-9.0, -9.0]","[-9.0, -9.0]",,,"[-9.0, -9.0]","[-9.0, -9.0]","[-9.0, -9.0]",,"[-9.0, -9.0]","[-9.0, -9.0]","[-9.0, -9.0]","[-9.0, -9.0]","[-9.0, -9.0]","[-9.0, -9.0]","[-9.0, -9.0]","[-9.0, -9.0]","[-9.0, -9.0]",724,2023-04-16 00:00:00.000000,2023,0,5,0,1,R
1ae8f8a5c67b12cea2103a32e49f80f2,Cincinnati Reds,Philadelphia Phillies,2023-04-16T17:40:00Z,"[-13.5, -13.5]","[-13.5, -13.5]",,"[-13.5, -13.5]","[-13.5, -13.5]",,"[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]",,,"[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]",,"[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]",723,2023-04-16 00:00:00.000000,2023,3,14,0,1,R
e57905c4b913310ef4c35c4e5d5a8221,Kansas City Royals,Atlanta Braves,2023-04-16T18:10:00Z,"[-12.5, -12.5]","[-12.5, -12.5]",,"[-12.5, -12.5]","[-12.5, -12.5]",,"[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]",,,"[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]",,"[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]",725,2023-04-16 00:00:00.000000,2023,4,5,0,1,R
9b47a150257e5024dfdb6c2ca3e1ea87,Chicago White Sox,Baltimore Orioles,2023-04-16T18:10:00Z,"[-11.5, -11.5]","[-11.5, -11.5]",,"[-11.5, -11.5]","[-11.5, -11.5]",,"[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]",,,"[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]",,"[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]",726,2023-04-16 00:00:00.000000,2023,4,8,0,1,R
03e538749ae292fbd788e683bfec6ed6,St. Louis Cardinals,Pittsburgh Pirates,2023-04-16T18:15:00Z,"[-10.5, -10.5]","[-10.5, -10.5]",,"[-10.5, -10.5]","[-10.5, -10.5]",,"[-10.5, -10.5]","[-10.5, -10.5]","[-10.5, -10.5]",,,"[-10.5, -10.5]","[-10.5, -10.5]","[-10.5, -10.5]",,"[-10.5, -10.5]","[-10.5, -10.5]","[-10.5, -10.5]","[-10.5, -10.5]","[-10.5, -10.5]","[-10.5, -10.5]","[-10.5, -10.5]","[-10.5, -10.5]","[-10.5, -10.5]",727,2023-04-16 00:00:00.000000,2023,5,4,1,0,R
aa03fea0cd8e519cd2f9e1b345c52a23,Oakland Athletics,New York Mets,2023-04-16T20:07:00Z,"[-11.0, -11.0]","[-11.0, -11.0]",,"[-11.0, -11.0]","[-11.0, -11.0]",,"[-11.0, -11.0]","[-11.0, -11.0]","[-11.0, -11.0]",,,"[-11.0, -11.0]","[-11.0, -11.0]","[-11.0, -11.0]",,"[-11.0, -11.0]","[-11.0, -11.0]","[-11.0, -11.0]","[-11.0, -11.0]","[-11.0, -11.0]","[-11.0, -11.0]","[-11.0, -11.0]","[-11.0, -11.0]","[-11.0, -11.0]",728,2023-04-16 00:00:00.000000,2023,3,4,0,1,R
ab53c1c8b821c0df4a6a45342b14a542,Los Angeles Dodgers,Chicago Cubs,2023-04-16T20:10:00Z,"[-18.0, -18.0]","[-18.0, -18.0]",,"[-18.0, -18.0]","[-18.0, -18.0]",,"[-18.0, -18.0]","[-18.0, -18.0]","[-18.0, -18.0]",,,"[-18.0, -18.0]","[-18.0, -18.0]","[-18.0, -18.0]",,"[-18.0, -18.0]","[-18.0, -18.0]","[-18.0, -18.0]","[-18.0, -18.0]","[-18.0, -18.0]","[-18.0, -18.0]","[-18.0, -18.0]","[-18.0, -18.0]","[-18.0, -18.0]",729,2023-04-16 00:00:00.000000,2023,2,3,0,1,R
7e0d6bcf767493093d1fb30e74fb69e8,Seattle Mariners,Colorado Rockies,2023-04-16T20:10:00Z,,,,"[-25.0, -25.0]","[-25.0, -25.0]",,"[-25.0, -25.0]","[-25.0, -25.0]","[-25.0, -25.0]",,,"[-25.0, -25.0]","[-25.0, -25.0]","[-25.0, -25.0]",,"[-25.0, -25.0]","[-25.0, -25.0]","[-25.0, -25.0]","[-25.0, -25.0]",,"[-25.0, -25.0]","[-25.0, -25.0]","[-25.0, -25.0]","[-25.0, -25.0]",730,2023-04-16 00:00:00.000000,2023,1,0,1,0,R
03aaacdbfaeefbad828c09e8030fcab4,San Diego Padres,Milwaukee Brewers,2023-04-16T20:10:00Z,"[-13.0, -13.0]","[-13.0, -13.0]",,"[-13.0, -13.0]","[-13.0, -13.0]",,"[-13.0, -13.0]","[-13.0, -13.0]","[-13.0, -13.0]",,,"[-13.0, -13.0]","[-13.0, -13.0]","[-13.0, -13.0]",,"[-13.0, -13.0]","[-13.0, -13.0]","[-13.0, -13.0]","[-13.0, -13.0]","[-13.0, -13.0]","[-13.0, -13.0]","[-13.0, -13.0]","[-13.0, -13.0]","[-13.0, -13.0]",731,2023-04-16 00:00:00.000000,2023,0,1,0,1,R
311f7d94024860de178459700d412aea,Houston Astros,Texas Rangers,2023-04-16T23:10:00Z,"[-14.5, -14.5]","[-14.5, -14.5]",,"[-14.5, -14.5]","[-14.5, -14.5]",,"[-14.5, -14.5]","[-14.5, -14.5]","[-14.5, -14.5]",,,"[-14.5, -14.5]","[-14.5, -14.5]","[-14.5, -14.5]",,"[-14.5, -14.5]","[-14.5, -14.5]","[-14.5, -14.5]","[-14.5, -14.5]","[-14.5, -14.5]","[-14.5, -14.5]","[-14.5, -14.5]","[-14.5, -14.5]","[-14.5, -14.5]",732,2023-04-16 00:00:00.000000,2023,1,9,0,1,R
97c89271c8dc2fbf57c353e0d0b9743c,Boston Red Sox,Los Angeles Angels,2023-04-17T15:10:00Z,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,,,,734,2023-04-17 00:00:00.000000,2023,4,5,0,1,R
9f9122bfc093ec4a0bb36c047417eb51,Chicago White Sox,Philadelphia Phillies,2023-04-17T23:10:00Z,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,,,,746,2023-04-17 00:00:00.000000,2023,Unknown,Unknown,Unknown,Unknown,R
4b62477b0f80688726657267b2f8be32,Colorado Rockies,Pittsburgh Pirates,2023-04-18T00:40:00Z,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,,,,740,2023-04-17 00:00:00.000000,2023,3,14,0,1,R
fa98fc2e9d1959bf4a270b71e681440f,Oakland Athletics,Chicago Cubs,2023-04-18T01:40:00Z,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,,,,741,2023-04-17 00:00:00.000000,2023,1,10,0,1,R
97c89271c8dc2fbf57c353e0d0b9743c,Boston Red Sox,Los Angeles Angels,2023-04-17T15:10:00Z,"[-13.5, -13.5]","[-13.5, -13.5]",,"[-13.5, -13.5]","[-13.5, -13.5]",,"[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]",,,"[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]",,"[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]","[-13.5, -13.5]",734,2023-04-17 00:00:00.000000,2023,4,5,0,1,R
56212a972a920937d87cd19729a0af90,Cincinnati Reds,Tampa Bay Rays,2023-04-17T22:40:00Z,"[-12.0, -12.0]","[-12.0, -12.0]",,"[-12.0, -12.0]","[-12.0, -12.0]",,"[-12.0, -12.0]","[-12.0, -12.0]","[-12.0, -12.0]",,,"[-12.0, -12.0]","[-12.0, -12.0]","[-12.0, -12.0]",,"[-12.0, -12.0]","[-12.0, -12.0]","[-12.0, -12.0]","[-12.0, -12.0]","[-12.0, -12.0]","[-12.0, -12.0]","[-12.0, -12.0]",,"[-12.0, -12.0]",735,2023-04-17 00:00:00.000000,2023,8,1,1,0,R
3ea95eb0d1e62e49e9b7f962eae7bec6,Miami Marlins,San Francisco Giants,2023-04-17T22:40:00Z,"[-7.5, -7.5]","[-7.5, -7.5]",,"[-7.5, -7.5]","[-7.5, -7.5]",,"[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]",,,"[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]",,"[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]",,"[-7.5, -7.5]","[-7.5, -7.5]",,"[-7.5, -7.5]",736,2023-04-17 00:00:00.000000,2023,4,3,1,0,R
9f9122bfc093ec4a0bb36c047417eb51,Chicago White Sox,Philadelphia Phillies,2023-04-17T23:10:00Z,"[-8.5, -8.5]","[-8.5, -8.5]",,"[-8.5, -8.5]","[-8.5, -8.5]",,"[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]",,,"[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]",,"[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]",746,2023-04-17 00:00:00.000000,2023,Unknown,Unknown,Unknown,Unknown,R
f39603a875124a8b9dff3d2f53c88c08,Kansas City Royals,Texas Rangers,2023-04-17T23:40:00Z,"[-17.0, -17.0]","[-17.0, -17.0]",,"[-17.0, -17.0]","[-17.0, -17.0]",,"[-17.0, -17.0]","[-17.0, -17.0]","[-17.0, -17.0]",,,"[-17.0, -17.0]","[-17.0, -17.0]","[-17.0, -17.0]",,"[-17.0, -17.0]","[-17.0, -17.0]","[-17.0, -17.0]","[-17.0, -17.0]","[-17.0, -17.0]","[-17.0, -17.0]","[-17.0, -17.0]","[-17.0, -17.0]","[-17.0, -17.0]",737,2023-04-17 00:00:00.000000,2023,0,4,0,1,R
5d2e0086ef05f2579bbd1976f3e7c25d,St. Louis Cardinals,Arizona Diamondbacks,2023-04-17T23:45:00Z,"[-9.5, -9.5]","[-9.5, -9.5]",,"[-9.5, -9.5]","[-9.5, -9.5]",,"[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]",,,"[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]",,"[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]",738,2023-04-17 00:00:00.000000,2023,3,6,0,1,R
d34db4224064b02e92d481983b862e46,Houston Astros,Toronto Blue Jays,2023-04-18T00:10:00Z,"[-8.5, -8.5]","[-8.5, -8.5]",,"[-8.5, -8.5]","[-8.5, -8.5]",,"[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]",,,"[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]",,"[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]",739,2023-04-17 00:00:00.000000,2023,9,2,1,0,R
4b62477b0f80688726657267b2f8be32,Colorado Rockies,Pittsburgh Pirates,2023-04-18T00:40:00Z,"[-9.5, -9.5]","[-9.5, -9.5]",,"[-9.5, -9.5]","[-9.5, -9.5]",,"[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]",,,"[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]",,"[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]","[-9.5, -9.5]",740,2023-04-17 00:00:00.000000,2023,3,14,0,1,R
95093a4da2ae173de626bb41d7ae4746,San Diego Padres,Atlanta Braves,2023-04-18T01:40:00Z,"[-12.5, -12.5]","[-12.5, -12.5]",,"[-12.5, -12.5]","[-12.5, -12.5]",,"[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]",,,"[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]",,"[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]",742,2023-04-17 00:00:00.000000,2023,0,2,0,1,R
fa98fc2e9d1959bf4a270b71e681440f,Oakland Athletics,Chicago Cubs,2023-04-18T01:40:00Z,"[-10.0, -10.0]","[-10.0, -10.0]",,"[-10.0, -10.0]","[-10.0, -10.0]",,"[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]",,,"[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]",,"[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]",741,2023-04-17 00:00:00.000000,2023,1,10,0,1,R
562f5c2063fec8fe3b8647d0bd113f6c,Seattle Mariners,Milwaukee Brewers,2023-04-18T01:40:00Z,"[-10.0, -10.0]","[-10.0, -10.0]",,"[-10.0, -10.0]","[-10.0, -10.0]",,"[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]",,,"[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]",,"[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]",743,2023-04-17 00:00:00.000000,2023,3,7,0,1,R
ac8794a614fbb54f27fddef549de8b02,Los Angeles Dodgers,New York Mets,2023-04-18T02:10:00Z,"[-12.0, -12.0]","[-12.0, -12.0]",,"[-12.0, -12.0]","[-12.0, -12.0]",,"[-12.0, -12.0]","[-12.0, -12.0]","[-12.0, -12.0]",,,"[-12.0, -12.0]","[-12.0, -12.0]","[-12.0, -12.0]",,"[-12.0, -12.0]","[-12.0, -12.0]","[-12.0, -12.0]","[-12.0, -12.0]","[-12.0, -12.0]","[-12.0, -12.0]","[-12.0, -12.0]","[-12.0, -12.0]","[-12.0, -12.0]",744,2023-04-17 00:00:00.000000,2023,6,8,0,1,R
522e1ac347eb1d17462cc00c807e2f94,Miami Marlins,San Francisco Giants,2023-04-18T22:40:00Z,,,,"[-110.0, -110.0]",,,,,,,,,,,,,,,,,,,,,752,2023-04-18 00:00:00.000000,2023,4,2,1,0,R
8bda418348477c804f8b73862cec7dd5,Washington Nationals,Baltimore Orioles,2023-04-18T23:05:00Z,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,,,,753,2023-04-18 00:00:00.000000,2023,0,1,0,1,R
64cee2e93cf767bb57dc734d084b1327,New York Yankees,Los Angeles Angels,2023-04-18T23:05:00Z,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,,,,754,2023-04-18 00:00:00.000000,2023,2,5,0,1,R
009ab7e553c62d5a03a17cabfcb04153,Kansas City Royals,Texas Rangers,2023-04-18T23:40:00Z,,,,"[-110.0, -110.0]",,,,,,,,,,,,,,,,,,,,,756,2023-04-18 00:00:00.000000,2023,2,12,0,1,R
ace4084cbdb0223e62d83d3cbbb33fb7,St. Louis Cardinals,Arizona Diamondbacks,2023-04-18T23:45:00Z,,,,"[-15.0, -15.0]",,,,,,,,,,,,,,,,,,,,,757,2023-04-18 00:00:00.000000,2023,7,8,0,1,R
17958996cb3ac4626c1814bb54b35a4c,Houston Astros,Toronto Blue Jays,2023-04-19T00:10:00Z,,,,"[-110.0, -110.0]",,,,,,,,,,,,,,,,,,,,,758,2023-04-18 00:00:00.000000,2023,2,4,0,1,R
4f2025f84755042056aa0402503d93a8,Colorado Rockies,Pittsburgh Pirates,2023-04-19T00:40:00Z,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,,,,759,2023-04-18 00:00:00.000000,2023,3,5,0,1,R
165faa79901e248e66fecad5017f820f,San Diego Padres,Atlanta Braves,2023-04-19T01:40:00Z,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,,,,761,2023-04-18 00:00:00.000000,2023,1,8,0,1,R
3402861017c91c707438deb00727265d,Oakland Athletics,Chicago Cubs,2023-04-19T01:40:00Z,,,,"[-12.5, -12.5]",,,,,,,,,,,,,,,,,,,,,760,2023-04-18 00:00:00.000000,2023,0,4,0,1,R
d6476ea972d0498cfd8ae9b1f056463f,Seattle Mariners,Milwaukee Brewers,2023-04-19T01:40:00Z,,,,"[-15.0, -15.0]",,,,,,,,,,,,,,,,,,,,,762,2023-04-18 00:00:00.000000,2023,5,6,0,1,R
e96d8b450f7b42a318b32f75a01a0026,Los Angeles Dodgers,New York Mets,2023-04-19T02:10:00Z,,,,"[-12.5, -12.5]",,,,,,,,,,,,,,,,,,,,,763,2023-04-18 00:00:00.000000,2023,5,0,1,0,R
422bf1cf23bea6aa09e9b27c346e265e,Detroit Tigers,Cleveland Guardians,2023-04-18T17:10:00Z,,,,"[-110.5, -110.5]","[-110.5, -110.5]",,"[-110.5, -110.5]","[-110.5, -110.5]","[-110.5, -110.5]",,,"[-110.5, -110.5]","[-110.5, -110.5]","[-110.5, -110.5]",,"[-110.5, -110.5]","[-110.5, -110.5]","[-110.5, -110.5]","[-110.5, -110.5]",,,"[-110.5, -110.5]","[-110.5, -110.5]","[-110.5, -110.5]",747,2023-04-18 00:00:00.000000,2023,4,3,1,0,R
0a05b8ec6d7950df04a8618be4ea8547,Chicago White Sox,Philadelphia Phillies,2023-04-18T20:10:00Z,"[-8.0, -8.0]","[-8.0, -8.0]",,"[-8.0, -8.0]","[-8.0, -8.0]",,"[-8.0, -8.0]","[-8.0, -8.0]","[-8.0, -8.0]",,,"[-8.0, -8.0]","[-8.0, -8.0]","[-8.0, -8.0]",,"[-8.0, -8.0]","[-8.0, -8.0]","[-8.0, -8.0]","[-8.0, -8.0]",,,"[-8.0, -8.0]","[-8.0, -8.0]","[-8.0, -8.0]",749,2023-04-18 00:00:00.000000,2023,4,7,0,1,R
a64bb2db7056841828cc0bc1ffdc6cea,Cincinnati Reds,Tampa Bay Rays,2023-04-18T22:40:00Z,,,,"[-110.0, -110.0]",,,"[-110.0, -110.0]",,"[-110.0, -110.0]",,,"[-110.0, -110.0]","[-110.0, -110.0]","[-110.0, -110.0]",,"[-110.0, -110.0]","[-110.0, -110.0]","[-110.0, -110.0]","[-110.0, -110.0]",,"[-110.0, -110.0]","[-110.0, -110.0]",,"[-110.0, -110.0]",751,2023-04-18 00:00:00.000000,2023,0,10,0,1,R
522e1ac347eb1d17462cc00c807e2f94,Miami Marlins,San Francisco Giants,2023-04-18T22:40:00Z,"[-108.5, -108.5]","[-108.5, -108.5]",,"[-108.5, -108.5]","[-108.5, -108.5]",,"[-108.5, -108.5]","[-108.5, -108.5]","[-108.5, -108.5]",,,"[-108.5, -108.5]","[-108.5, -108.5]","[-108.5, -108.5]",,"[-108.5, -108.5]","[-108.5, -108.5]","[-108.5, -108.5]","[-108.5, -108.5]","[-108.5, -108.5]","[-108.5, -108.5]","[-108.5, -108.5]","[-108.5, -108.5]","[-108.5, -108.5]",752,2023-04-18 00:00:00.000000,2023,4,2,1,0,R
8bda418348477c804f8b73862cec7dd5,Washington Nationals,Baltimore Orioles,2023-04-18T23:05:00Z,"[-12.5, -12.5]","[-12.5, -12.5]",,"[-12.5, -12.5]","[-12.5, -12.5]",,"[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]",,,"[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]",,"[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]",753,2023-04-18 00:00:00.000000,2023,0,1,0,1,R
64cee2e93cf767bb57dc734d084b1327,New York Yankees,Los Angeles Angels,2023-04-18T23:05:00Z,"[-12.5, -12.5]","[-12.5, -12.5]",,"[-12.5, -12.5]","[-12.5, -12.5]",,"[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]",,,"[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]",,"[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]",754,2023-04-18 00:00:00.000000,2023,2,5,0,1,R
