,game_id,home_team,away_team,home_is_winner,away_win_prob,home_win_prob
8836,c5ff1e7a9836d125073cfe53fb6086d0,Chicago Cubs,San Diego Padres,1,0.5496319025754929,0.4503680974245071
8837,7fcc46ae9003261d8acb437711dbc42c,San Francisco Giants,St. Louis Cardinals,1,0.3325551629066467,0.6674448370933532
8838,7fcc46ae9003261d8acb437711dbc42c,San Francisco Giants,St. Louis Cardinals,0,0.3325551629066467,0.6674448370933532
8839,f4c30c5a16e56b7502e8560f22e43675,Los Angeles Angels,Oakland Athletics,1,0.2832295298576355,0.7167704701423645
8840,f4c30c5a16e56b7502e8560f22e43675,Los Angeles Angels,Oakland Athletics,1,0.2832295298576355,0.7167704701423645
8841,c2e6e3e8f9d832650df372289a3545e4,Detroit Tigers,Baltimore Orioles,0,0.6085515320301056,0.3914484679698944
8842,73be5ba368801796fbb85d6c530017f2,Chicago White Sox,Tampa Bay Rays,0,0.6057445287704468,0.39425547122955323
8843,11725c7b3bb341703619968f912e964e,New York Mets,Washington Nationals,1,0.31744717359542846,0.6825528264045715
8844,2400d7db22e422bb8a5b32f8c68f5ed0,Minnesota Twins,Kansas City Royals,1,0.3766921043395996,0.6233078956604003
8845,e733e3c0d99be15f8378fc8b8b57675a,Texas Rangers,New York Yankees,0,0.6126111507415771,0.3873888492584229
8846,1ce8fde2f6995111fbfe454d86bd6aaa,Minnesota Twins,Kansas City Royals,1,0.31276156902313235,0.6872384309768677
8848,10ca1075cbe3c51fa61f1f873cb12281,Boston Red Sox,Cleveland Guardians,0,0.49901033341884615,0.5009896665811538
8849,b091f9fe3d6450deae825ee0fc3a24fb,Chicago White Sox,Tampa Bay Rays,0,0.49901033341884615,0.5009896665811538
8850,3c453a0285e73415c903b57122aecfb6,Texas Rangers,New York Yankees,1,0.32969772815704346,0.6703022718429565
8851,3c453a0285e73415c903b57122aecfb6,Texas Rangers,New York Yankees,1,0.32969772815704346,0.6703022718429565
8852,6df6648cc29a3b658b2b0e5819101be4,Houston Astros,Philadelphia Phillies,0,0.33549329042434695,0.664506709575653
8853,6df6648cc29a3b658b2b0e5819101be4,Houston Astros,Philadelphia Phillies,0,0.33549329042434695,0.664506709575653
8854,688745f6c5edeebf7fadda95570fe342,Milwaukee Brewers,Los Angeles Angels,1,0.32969772815704346,0.6703022718429565
8855,688745f6c5edeebf7fadda95570fe342,Milwaukee Brewers,Los Angeles Angels,1,0.32969772815704346,0.6703022718429565
8856,3e9eb7f750341d3df35b468e9f2219ea,Colorado Rockies,Arizona Diamondbacks,0,0.5452447384595871,0.4547552615404129
8857,1ce8fde2f6995111fbfe454d86bd6aaa,Minnesota Twins,Kansas City Royals,1,0.2832295298576355,0.7167704701423645
8859,6eeda6f9ef46ea20228185a54553b0c0,Miami Marlins,Chicago Cubs,1,0.40842833518981936,0.5915716648101806
8861,5ee82807ddf07eaad56f5394ef862a65,Toronto Blue Jays,Seattle Mariners,1,0.32561675310134885,0.6743832468986511
8862,a80d3c5ce4acab81744fa8b07180e836,New York Mets,Atlanta Braves,0,0.5922352790832519,0.40776472091674804
8863,10ca1075cbe3c51fa61f1f873cb12281,Boston Red Sox,Cleveland Guardians,0,0.5922352790832519,0.40776472091674804
8864,b091f9fe3d6450deae825ee0fc3a24fb,Chicago White Sox,Tampa Bay Rays,0,0.6085515320301056,0.3914484679698944
8865,3c453a0285e73415c903b57122aecfb6,Texas Rangers,New York Yankees,1,0.35713322162628175,0.6428667783737183
8866,3c453a0285e73415c903b57122aecfb6,Texas Rangers,New York Yankees,1,0.35713322162628175,0.6428667783737183
8867,6df6648cc29a3b658b2b0e5819101be4,Houston Astros,Philadelphia Phillies,0,0.3325551629066467,0.6674448370933532
8868,6df6648cc29a3b658b2b0e5819101be4,Houston Astros,Philadelphia Phillies,0,0.3325551629066467,0.6674448370933532
8869,688745f6c5edeebf7fadda95570fe342,Milwaukee Brewers,Los Angeles Angels,1,0.3325551629066467,0.6674448370933532
8870,688745f6c5edeebf7fadda95570fe342,Milwaukee Brewers,Los Angeles Angels,1,0.3325551629066467,0.6674448370933532
8871,3e9eb7f750341d3df35b468e9f2219ea,Colorado Rockies,Arizona Diamondbacks,0,0.537468335032463,0.46253166496753695
8872,02c9cffda1f420e8a3fa31d3676b712f,Los Angeles Dodgers,St. Louis Cardinals,1,0.3325551629066467,0.6674448370933532
8873,840606d07c51c675313c499588613292,Detroit Tigers,Baltimore Orioles,0,0.4225982427597046,0.5774017572402954
8874,840606d07c51c675313c499588613292,Detroit Tigers,Baltimore Orioles,1,0.4225982427597046,0.5774017572402954
8875,eec30b92e328d39161d8c37fc346132d,Minnesota Twins,Kansas City Royals,0,0.33549329042434695,0.664506709575653
8877,55b086d6b65f8ca053907a487e4933c2,Boston Red Sox,Cleveland Guardians,1,0.32969772815704346,0.6703022718429565
8878,7c9e8528c8ada9a6cebcb82c9f87a576,Houston Astros,Philadelphia Phillies,0,0.4225982427597046,0.5774017572402954
8879,7c9e8528c8ada9a6cebcb82c9f87a576,Houston Astros,Philadelphia Phillies,0,0.4225982427597046,0.5774017572402954
8880,b66da318e22b5a330fc384b407e40c30,San Diego Padres,San Francisco Giants,1,0.3204795718193054,0.6795204281806946
8881,abc6b7f30e64849a3442c7b8642bcbcf,Texas Rangers,New York Yankees,1,0.32969772815704346,0.6703022718429565
8882,abc6b7f30e64849a3442c7b8642bcbcf,Texas Rangers,New York Yankees,1,0.32969772815704346,0.6703022718429565
8883,47e5e45cb6af47aac35520869d28dbc0,Chicago White Sox,Tampa Bay Rays,0,0.32969772815704346,0.6703022718429565
